timestamp_emg,emg_data
1776861911.1260505,"[[-0.02636938]
 [-0.00427369]
 [-0.02465334]]"
1776861911.1391637,"[[-0.02774746]
 [-0.00912714]
 [-0.02372806]]"
1776861911.1393182,"[[-0.02973005]
 [-0.01101298]
 [-0.02147649]]"
1776861911.1393561,"[[-0.0316629 ]
 [-0.00979275]
 [-0.01963627]]"
1776861911.1393938,"[[-0.0322361 ]
 [-0.00756762]
 [-0.02030657]]"
1776861911.1394205,"[[-0.03124144]
 [-0.00723425]
 [-0.02293072]]"
1776861911.1394284,"[[-0.02785782]
 [-0.0083367 ]
 [-0.02557184]]"
1776861911.1394343,"[[-0.02047403]
 [-0.00662584]
 [-0.02754827]]"
1776861911.1394556,"[[-0.00984576]
 [-0.00039493]
 [-0.02835478]]"
1776861911.1394627,"[[ 0.00089207]
 [ 0.00747869]
 [-0.02799197]]"
1776861911.1394844,"[[ 0.0090735 ]
 [ 0.01267274]
 [-0.02743531]]"
1776861911.139492,"[[ 0.01450782]
 [ 0.01305609]
 [-0.02701632]]"
1776861911.1395133,"[[ 0.01820375]
 [ 0.01072036]
 [-0.02613794]]"
1776861911.1395254,"[[ 0.02001213]
 [ 0.00880367]
 [-0.0248196 ]]"
1776861911.1395342,"[[ 0.01850291]
 [ 0.00679032]
 [-0.0241594 ]]"
1776861911.139575,"[[ 0.01285262]
 [ 0.00327085]
 [-0.02451348]]"
1776861911.1396062,"[[ 0.00360607]
 [-0.00013719]
 [-0.02447803]]"
1776861911.1396132,"[[-0.00778229]
 [-0.00104115]
 [-0.02250354]]"
1776861911.1396384,"[[-0.0186183 ]
 [ 0.00043092]
 [-0.01881778]]"
1776861911.1396697,"[[-0.02647612]
 [ 0.00141231]
 [-0.01549067]]"
1776861911.1396768,"[[-0.03128039]
 [-0.00040186]
 [-0.01450335]]"
1776861911.1396987,"[[-0.03444489]
 [-0.00474251]
 [-0.015589  ]]"
1776861911.1397052,"[[-0.03709994]
 [-0.0099539 ]
 [-0.01667396]]"
1776861911.139743,"[[-0.03929844]
 [-0.01364035]
 [-0.01748056]]"
1776861911.139782,"[[-0.04061547]
 [-0.013537  ]
 [-0.02018081]]"
1776861911.1398094,"[[-0.04163152]
 [-0.00940405]
 [-0.02533059]]"
1776861911.139833,"[[-0.0434887 ]
 [-0.00329447]
 [-0.03065088]]"
1776861911.1398585,"[[-0.04594184]
 [ 0.00210072]
 [-0.03382072]]"
1776861911.1525953,"[[-0.04784408]
 [ 0.0033305 ]
 [-0.03412285]]"
1776861911.1526978,"[[-0.04889109]
 [-0.00188882]
 [-0.03187066]]"
1776861911.1527576,"[[-0.04835084]
 [-0.00851741]
 [-0.02839116]]"
1776861911.1527693,"[[-0.04428861]
 [-0.00998654]
 [-0.02513586]]"
1776861911.1527796,"[[-0.03650098]
 [-0.00906838]
 [-0.02248812]]"
1776861911.1527886,"[[-0.02697264]
 [-0.01086403]
 [-0.02178886]]"
1776861911.1528347,"[[-0.01683465]
 [-0.01353072]
 [-0.02371497]]"
1776861911.1528685,"[[-0.00583919]
 [-0.01350587]
 [-0.02494506]]"
1776861911.1528754,"[[ 0.00541222]
 [-0.01174836]
 [-0.02211512]]"
1776861911.1529093,"[[ 0.01465331]
 [-0.0104852 ]
 [-0.01611423]]"
1776861911.1529233,"[[ 0.01935904]
 [-0.0095843 ]
 [-0.01089014]]"
1776861911.1529331,"[[ 0.01888572]
 [-0.00968887]
 [-0.00994147]]"
1776861911.1529608,"[[ 0.01484266]
 [-0.01245307]
 [-0.01296492]]"
1776861911.152968,"[[ 0.00920152]
 [-0.0164558 ]
 [-0.01609107]]"
1776861911.1529965,"[[ 0.00387621]
 [-0.01709933]
 [-0.01757194]]"
1776861911.1530108,"[[ 0.0004278 ]
 [-0.01091451]
 [-0.01982738]]"
1776861911.153021,"[[-0.00130217]
 [-0.00031829]
 [-0.02381636]]"
1776861911.1530304,"[[-0.00216269]
 [ 0.00676006]
 [-0.02719325]]"
1776861911.1530538,"[[-0.00192726]
 [ 0.00441125]
 [-0.0276824 ]]"
1776861911.1530607,"[[ 0.00028268]
 [-0.00342438]
 [-0.02502727]]"
1776861911.1530828,"[[ 0.00320627]
 [-0.0071429 ]
 [-0.02170818]]"
1776861911.1531212,"[[ 0.00310453]
 [-0.00336415]
 [-0.02127545]]"
1776861911.1531477,"[[-6.39931201e-05]
 [ 2.71030513e-03]
 [-2.39205910e-02]]"
1776861911.1531754,"[[-0.00254434]
 [ 0.00425603]
 [-0.02639797]]"
1776861911.1532001,"[[-0.00469324]
 [-0.00030987]
 [-0.02674807]]"
1776861911.1532066,"[[-0.00968981]
 [-0.00587306]
 [-0.02480153]]"
1776861911.1532311,"[[-0.01695178]
 [-0.00684818]
 [-0.02101012]]"
1776861911.168028,"[[-0.0241899 ]
 [-0.00386464]
 [-0.01741576]]"
1776861911.1681619,"[[-0.03257459]
 [-0.00035697]
 [-0.01620947]]"
1776861911.1682656,"[[-0.04163174]
 [ 0.00185001]
 [-0.01862936]]"
1776861911.1683133,"[[-0.04701438]
 [ 0.00160749]
 [-0.0233451 ]]"
1776861911.1683264,"[[-0.04969938]
 [ 0.000493  ]
 [-0.02634456]]"
1776861911.1683495,"[[-0.05258165]
 [ 0.00083033]
 [-0.02738491]]"
1776861911.1683562,"[[-0.05380328]
 [ 0.00098611]
 [-0.02958509]]"
1776861911.1683614,"[[-0.05260489]
 [-0.00018794]
 [-0.03252419]]"
1776861911.168367,"[[-0.05029423]
 [ 0.00107441]
 [-0.03317069]]"
1776861911.1683722,"[[-0.04734002]
 [ 0.00672171]
 [-0.03074922]]"
1776861911.1683774,"[[-0.04439988]
 [ 0.01211123]
 [-0.02729573]]"
1776861911.1683826,"[[-0.0423359 ]
 [ 0.01372634]
 [-0.02431244]]"
1776861911.168429,"[[-0.0408177 ]
 [ 0.01191104]
 [-0.02193337]]"
1776861911.1684358,"[[-0.03831561]
 [ 0.00618039]
 [-0.02074744]]"
1776861911.1684408,"[[-0.03421925]
 [-0.00182398]
 [-0.02115538]]"
1776861911.1684697,"[[-0.02905456]
 [-0.00676805]
 [-0.02233869]]"
1776861911.1685019,"[[-0.0225683 ]
 [-0.0057142 ]
 [-0.02303497]]"
1776861911.1685095,"[[-0.01604495]
 [-0.00045722]
 [-0.02360172]]"
1776861911.1685343,"[[-0.01365782]
 [ 0.00495794]
 [-0.02553588]]"
1776861911.1685758,"[[-0.01683367]
 [ 0.00687275]
 [-0.0266664 ]]"
1776861911.1686218,"[[-0.02276568]
 [ 0.00433802]
 [-0.02364096]]"
1776861911.168641,"[[-0.02884927]
 [-0.00042266]
 [-0.01886618]]"
1776861911.1686516,"[[-0.03273375]
 [-0.00443438]
 [-0.01634977]]"
1776861911.1686609,"[[-0.03306734]
 [-0.00644977]
 [-0.01627096]]"
1776861911.1686969,"[[-0.03276834]
 [-0.006885  ]
 [-0.01744409]]"
1776861911.168705,"[[-0.03435319]
 [-0.00599166]
 [-0.01956412]]"
1776861911.1687274,"[[-0.03574742]
 [-0.00367467]
 [-0.02252827]]"
1776861911.1797485,"[[-0.03566457]
 [-0.00173482]
 [-0.02616179]]"
1776861911.179891,"[[-0.03544129]
 [-0.00215686]
 [-0.03023729]]"
1776861911.179971,"[[-0.03528479]
 [-0.00371143]
 [-0.03162634]]"
1776861911.1799843,"[[-0.03411002]
 [-0.00512642]
 [-0.02810869]]"
1776861911.1800475,"[[-0.03188685]
 [-0.00686951]
 [-0.02442411]]"
1776861911.180104,"[[-0.03050782]
 [-0.00787962]
 [-0.02387773]]"
1776861911.1801414,"[[-0.03049896]
 [-0.00701762]
 [-0.02376128]]"
1776861911.1801524,"[[-0.03010198]
 [-0.00553248]
 [-0.0229168 ]]"
1776861911.1801622,"[[-0.03007936]
 [-0.00469288]
 [-0.0230419 ]]"
1776861911.180198,"[[-0.03148526]
 [-0.00443984]
 [-0.02460216]]"
1776861911.180224,"[[-0.03177822]
 [-0.00429223]
 [-0.02616545]]"
1776861911.1802316,"[[-0.03108367]
 [-0.00395503]
 [-0.02637723]]"
1776861911.1802413,"[[-0.03217487]
 [-0.00344119]
 [-0.02574527]]"
1776861911.180251,"[[-0.03327416]
 [-0.00279401]
 [-0.02633237]]"
1776861911.1802826,"[[-0.03218564]
 [-0.00235153]
 [-0.02788843]]"
1776861911.1803236,"[[-0.03079493]
 [-0.0026805 ]
 [-0.02738636]]"
1776861911.1803563,"[[-0.03032023]
 [-0.00356756]
 [-0.02459915]]"
1776861911.1803687,"[[-0.02999299]
 [-0.00423045]
 [-0.02234339]]"
1776861911.180397,"[[-0.0294631 ]
 [-0.00438661]
 [-0.02182782]]"
1776861911.1804252,"[[-0.02911106]
 [-0.00428445]
 [-0.02164779]]"
1776861911.1804342,"[[-0.02910408]
 [-0.00400568]
 [-0.02150227]]"
1776861911.1804397,"[[-0.02861609]
 [-0.00338808]
 [-0.02407862]]"
1776861911.1804452,"[[-0.02711318]
 [-0.00316772]
 [-0.02841317]]"
1776861911.1804507,"[[-0.02537692]
 [-0.00419319]
 [-0.02948824]]"
1776861911.1804557,"[[-0.02419753]
 [-0.00519269]
 [-0.02786388]]"
1776861911.1804607,"[[-0.02336375]
 [-0.00509959]
 [-0.02804569]]"
1776861911.1804664,"[[-0.02232724]
 [-0.00514281]
 [-0.03063647]]"
1776861911.1993814,"[[-0.02141415]
 [-0.00537571]
 [-0.03263393]]"
1776861911.1994808,"[[-0.02106309]
 [-0.00467561]
 [-0.03185733]]"
1776861911.1995401,"[[-0.02087168]
 [-0.00441774]
 [-0.02969867]]"
1776861911.1995637,"[[-0.02102916]
 [-0.00616271]
 [-0.02814466]]"
1776861911.1995711,"[[-0.02166309]
 [-0.00824122]
 [-0.02729756]]"
1776861911.1996086,"[[-0.0212368 ]
 [-0.00825919]
 [-0.02761176]]"
1776861911.1996467,"[[-0.01968222]
 [-0.00619817]
 [-0.02870919]]"
1776861911.199685,"[[-0.01922473]
 [-0.00380414]
 [-0.02847671]]"
1776861911.1997175,"[[-0.01980188]
 [-0.00257406]
 [-0.02710959]]"
1776861911.1997435,"[[-0.02000004]
 [-0.00289219]
 [-0.02603817]]"
1776861911.1997683,"[[-0.02064622]
 [-0.00412353]
 [-0.02441875]]"
1776861911.199776,"[[-0.02224927]
 [-0.00515492]
 [-0.02228234]]"
1776861911.1997952,"[[-0.02348167]
 [-0.00540832]
 [-0.02172728]]"
1776861911.1998012,"[[-0.02366964]
 [-0.00522011]
 [-0.02303043]]"
1776861911.1998065,"[[-0.02354171]
 [-0.00492303]
 [-0.02375368]]"
1776861911.1998143,"[[-0.0242046 ]
 [-0.00425326]
 [-0.02186809]]"
1776861911.1998231,"[[-0.02603671]
 [-0.0030201 ]
 [-0.01874893]]"
1776861911.1998475,"[[-0.0279968 ]
 [-0.00159361]
 [-0.0174427 ]]"
1776861911.199855,"[[-0.02860265]
 [-0.00056749]
 [-0.01885267]]"
1776861911.1998608,"[[-0.02803747]
 [-0.00025169]
 [-0.02136308]]"
1776861911.199889,"[[-0.02781486]
 [-0.00057957]
 [-0.02294528]]"
1776861911.1999142,"[[-0.02842394]
 [-0.00131517]
 [-0.02335638]]"
1776861911.1999369,"[[-0.02907895]
 [-0.00203236]
 [-0.02424057]]"
1776861911.1999445,"[[-0.02966052]
 [-0.00243618]
 [-0.02633527]]"
1776861911.199966,"[[-0.03159978]
 [-0.0028438 ]
 [-0.02770693]]"
1776861911.199973,"[[-0.03500339]
 [-0.00350404]
 [-0.02756554]]"
1776861911.1999938,"[[-0.03744457]
 [-0.00404541]
 [-0.02809219]]"
1776861911.206624,"[[-0.03841139]
 [-0.00428434]
 [-0.02998146]]"
1776861911.2066755,"[[-0.03973448]
 [-0.00450915]
 [-0.03212503]]"
1776861911.2067158,"[[-0.04093363]
 [-0.00471097]
 [-0.03333341]]"
1776861911.2068057,"[[-0.04044953]
 [-0.00445607]
 [-0.03286569]]"
1776861911.2068567,"[[-0.03834779]
 [-0.00400363]
 [-0.03144984]]"
1776861911.2068734,"[[-0.03408726]
 [-0.00448025]
 [-0.02863133]]"
1776861911.2069516,"[[-0.02803577]
 [-0.00536807]
 [-0.02461699]]"
1776861911.2069893,"[[-0.02289388]
 [-0.00485682]
 [-0.02220268]]"
1776861911.2069979,"[[-0.0188624 ]
 [-0.003997  ]
 [-0.01984437]]"
1776861911.2070243,"[[-0.01464239]
 [-0.00422593]
 [-0.01470603]]"
1776861911.2070432,"[[-0.01154939]
 [-0.00374647]
 [-0.01089016]]"
1776861911.2070498,"[[-0.01016622]
 [-0.00288179]
 [-0.01305881]]"
1776861911.207055,"[[-0.00915648]
 [-0.00383002]
 [-0.0188722 ]]"
1776861911.2070813,"[[-0.0086903 ]
 [-0.00444448]
 [-0.02236213]]"
1776861911.2071166,"[[-0.00926632]
 [-0.00317109]
 [-0.02252793]]"
1776861911.2071514,"[[-0.00977127]
 [-0.00264704]
 [-0.02383034]]"
1776861911.2071588,"[[-0.0090431 ]
 [-0.00321978]
 [-0.02683991]]"
1776861911.2071857,"[[-0.00723524]
 [-0.00343973]
 [-0.02808216]]"
1776861911.2072124,"[[-0.00515002]
 [-0.00408172]
 [-0.02671981]]"
1776861911.2072196,"[[-0.00234053]
 [-0.00514058]
 [-0.02445166]]"
1776861911.2072322,"[[ 0.00175164]
 [-0.00507059]
 [-0.02248794]]"
1776861911.2072415,"[[ 0.00540673]
 [-0.00401532]
 [-0.0203844 ]]"
1776861911.2072484,"[[ 0.0070491 ]
 [-0.00397228]
 [-0.01871111]]"
1776861911.207254,"[[ 0.00712054]
 [-0.00604643]
 [-0.01927777]]"
1776861911.20726,"[[ 0.00616486]
 [-0.00841105]
 [-0.0208383 ]]"
1776861911.2072809,"[[ 0.00436898]
 [-0.00869144]
 [-0.02137223]]"
1776861911.2072883,"[[ 0.00228516]
 [-0.00721181]
 [-0.02177674]]"
1776861911.2201836,"[[ 0.00025412]
 [-0.00554147]
 [-0.0225725 ]]"
1776861911.220229,"[[-0.00219803]
 [-0.00419403]
 [-0.02339332]]"
1776861911.220243,"[[-0.00485625]
 [-0.00349585]
 [-0.02506132]]"
1776861911.2203124,"[[-0.00704589]
 [-0.00388899]
 [-0.02712378]]"
1776861911.220338,"[[-0.01015376]
 [-0.00444778]
 [-0.02784152]]"
1776861911.2203484,"[[-0.01524402]
 [-0.00422007]
 [-0.02726925]]"
1776861911.2204046,"[[-0.02055803]
 [-0.00409274]
 [-0.02593779]]"
1776861911.2204375,"[[-0.02484091]
 [-0.00477049]
 [-0.02341413]]"
1776861911.2204442,"[[-0.02927848]
 [-0.00492857]
 [-0.02025649]]"
1776861911.2204652,"[[-0.03479335]
 [-0.00376544]
 [-0.01787881]]"
1776861911.2204716,"[[-0.04064457]
 [-0.00286754]
 [-0.01679758]]"
1776861911.2205067,"[[-0.04637615]
 [-0.00310957]
 [-0.01697618]]"
1776861911.2205431,"[[-0.05195721]
 [-0.00332978]
 [-0.01836292]]"
1776861911.2205698,"[[-0.05640519]
 [-0.0027973 ]
 [-0.02064339]]"
1776861911.2205954,"[[-0.058875  ]
 [-0.00222483]
 [-0.02347001]]"
1776861911.2206192,"[[-0.06016126]
 [-0.00262027]
 [-0.02606532]]"
1776861911.2206266,"[[-0.06231205]
 [-0.00376912]
 [-0.0266506 ]]"
1776861911.2206392,"[[-0.06599731]
 [-0.00475217]
 [-0.0251097 ]]"
1776861911.2206452,"[[-0.06866755]
 [-0.00526887]
 [-0.02431596]]"
1776861911.2206504,"[[-0.06761868]
 [-0.00504485]
 [-0.02568267]]"
1776861911.220671,"[[-0.06301921]
 [-0.0037201 ]
 [-0.02765051]]"
1776861911.2206779,"[[-0.05630347]
 [-0.00183699]
 [-0.02889009]]"
1776861911.2207046,"[[-0.0477002 ]
 [-0.00077382]
 [-0.02919476]]"
1776861911.2207122,"[[-0.03654306]
 [-0.00112575]
 [-0.02901802]]"
1776861911.220735,"[[-0.02367033]
 [-0.00150986]
 [-0.02919621]]"
1776861911.2207417,"[[-0.01207874]
 [-0.00107306]
 [-0.02935807]]"
1776861911.2207627,"[[-0.00471818]
 [-0.00106263]
 [-0.0282173 ]]"
1776861911.233629,"[[ 0.00161601]
 [-0.00213998]
 [-0.02597824]]"
1776861911.233731,"[[ 0.01452929]
 [-0.00415539]
 [-0.02359925]]"
1776861911.2337906,"[[ 0.02941202]
 [-0.0066393 ]
 [-0.02209161]]"
1776861911.2338028,"[[ 0.0369591 ]
 [-0.00780134]
 [-0.02207446]]"
1776861911.2338123,"[[ 0.04265429]
 [-0.00687227]
 [-0.02206832]]"
1776861911.2338405,"[[ 0.04954309]
 [-0.00512356]
 [-0.02147766]]"
1776861911.2338648,"[[ 0.04987793]
 [-0.00364605]
 [-0.021384  ]]"
1776861911.2339237,"[[ 0.04255713]
 [-0.00290552]
 [-0.02112416]]"
1776861911.2339325,"[[ 0.03213116]
 [-0.00282929]
 [-0.01992699]]"
1776861911.2339637,"[[ 0.02088997]
 [-0.0027024 ]
 [-0.01938132]]"
1776861911.234006,"[[ 0.00945233]
 [-0.00228244]
 [-0.02134364]]"
1776861911.2340422,"[[-0.00208772]
 [-0.00249997]
 [-0.02444869]]"
1776861911.2340684,"[[-0.01294823]
 [-0.00380622]
 [-0.02554497]]"
1776861911.2340915,"[[-0.02165537]
 [-0.0048266 ]
 [-0.02427611]]"
1776861911.2341301,"[[-0.02758817]
 [-0.00485529]
 [-0.02210995]]"
1776861911.2341588,"[[-0.03105827]
 [-0.0050261 ]
 [-0.02004074]]"
1776861911.2341664,"[[-0.03233113]
 [-0.00560106]
 [-0.01950205]]"
1776861911.2341719,"[[-0.03166213]
 [-0.00583004]
 [-0.02062849]]"
1776861911.2341776,"[[-0.02891043]
 [-0.0055915 ]
 [-0.02117221]]"
1776861911.2341828,"[[-0.02411237]
 [-0.00500689]
 [-0.02053733]]"
1776861911.2341883,"[[-0.01895138]
 [-0.00423156]
 [-0.02053797]]"
1776861911.2341933,"[[-0.01537581]
 [-0.00369935]
 [-0.02163   ]]"
1776861911.2342525,"[[-0.01370708]
 [-0.00362083]
 [-0.02188316]]"
1776861911.2342925,"[[-0.01374976]
 [-0.00369968]
 [-0.02007656]]"
1776861911.2343173,"[[-0.01613088]
 [-0.00353279]
 [-0.01853186]]"
1776861911.2343395,"[[-0.02070286]
 [-0.0034375 ]
 [-0.01951543]]"
1776861911.2343612,"[[-0.02548392]
 [-0.00414505]
 [-0.02150598]]"
1776861911.2531693,"[[-0.03004995]
 [-0.00489617]
 [-0.02273667]]"
1776861911.253193,"[[-0.03679333]
 [-0.00453356]
 [-0.02343017]]"
1776861911.2532063,"[[-0.04398379]
 [-0.00427326]
 [-0.02328013]]"
1776861911.2532575,"[[-0.04675887]
 [-0.00550374]
 [-0.02090938]]"
1776861911.2533472,"[[-0.04638365]
 [-0.00698376]
 [-0.01675865]]"
1776861911.253382,"[[-0.04547649]
 [-0.00694222]
 [-0.01386027]]"
1776861911.2533922,"[[-0.04333376]
 [-0.00620567]
 [-0.01395626]]"
1776861911.2534487,"[[-0.04084373]
 [-0.00691097]
 [-0.01551775]]"
1776861911.253464,"[[-0.0384431 ]
 [-0.00841738]
 [-0.01627699]]"
1776861911.2534738,"[[-0.03531067]
 [-0.00862141]
 [-0.01544111]]"
1776861911.253483,"[[-0.03322805]
 [-0.00762079]
 [-0.01430431]]"
1776861911.2535083,"[[-0.03395388]
 [-0.00631766]
 [-0.01522854]]"
1776861911.253515,"[[-0.03606181]
 [-0.00511542]
 [-0.01869447]]"
1776861911.2535539,"[[-0.03718218]
 [-0.00453378]
 [-0.02224673]]"
1776861911.2535691,"[[-0.03731525]
 [-0.00402508]
 [-0.02391929]]"
1776861911.2535763,"[[-0.03790421]
 [-0.00256226]
 [-0.02448426]]"
1776861911.2535815,"[[-0.03807302]
 [-0.0012936 ]
 [-0.02532821]]"
1776861911.253587,"[[-0.03717737]
 [-0.00162457]
 [-0.02698614]]"
1776861911.2536128,"[[-0.03767139]
 [-0.00262551]
 [-0.02919574]]"
1776861911.2536197,"[[-0.03977011]
 [-0.00340666]
 [-0.03083118]]"
1776861911.2536252,"[[-0.04015819]
 [-0.00369956]
 [-0.031177  ]]"
1776861911.2536345,"[[-0.0374368 ]
 [-0.00247037]
 [-0.03116525]]"
1776861911.25364,"[[-0.03424579]
 [-0.00024142]
 [-0.03222   ]]"
1776861911.2536454,"[[-0.03372966]
 [ 0.00090931]
 [-0.03474738]]"
1776861911.2536502,"[[-0.03499196]
 [ 0.00108208]
 [-0.0380443 ]]"
1776861911.253656,"[[-0.03523528]
 [ 0.00168799]
 [-0.04081383]]"
1776861911.2537067,"[[-0.03423516]
 [ 0.00268693]
 [-0.04212535]]"
1776861911.2606087,"[[-0.03287363]
 [ 0.00315543]
 [-0.04116397]]"
1776861911.2606747,"[[-0.03079197]
 [ 0.00250047]
 [-0.03690678]]"
1776861911.2606962,"[[-0.02751814]
 [ 0.00115059]
 [-0.03102628]]"
1776861911.2607713,"[[-0.02250297]
 [ 0.00012671]
 [-0.02605398]]"
1776861911.2607822,"[[-0.01488698]
 [-0.00011837]
 [-0.02012264]]"
1776861911.2607915,"[[-0.00656565]
 [ 0.00036857]
 [-0.0117536 ]]"
1776861911.2608132,"[[-0.00076098]
 [ 0.00099793]
 [-0.00484467]]"
1776861911.26082,"[[ 0.00230362]
 [ 0.00097229]
 [-0.00280004]]"
1776861911.2608407,"[[ 0.00359035]
 [ 0.0008714 ]
 [-0.00348468]]"
1776861911.260847,"[[ 0.00314962]
 [ 0.00100241]
 [-0.00386394]]"
1776861911.2608676,"[[ 0.00096351]
 [-0.00020385]
 [-0.00510191]]"
1776861911.260874,"[[-0.00224516]
 [-0.00218045]
 [-0.0089778 ]]"
1776861911.2609084,"[[-0.00572452]
 [-0.0025285 ]
 [-0.01422873]]"
1776861911.2609475,"[[-0.01024619]
 [-0.00220592]
 [-0.01861409]]"
1776861911.2609754,"[[-0.01615476]
 [-0.00342877]
 [-0.0213879 ]]"
1776861911.260983,"[[-0.0225073 ]
 [-0.00589512]
 [-0.02331724]]"
1776861911.2610059,"[[-0.02974511]
 [-0.00829435]
 [-0.02492438]]"
1776861911.2610128,"[[-0.03777604]
 [-0.00967769]
 [-0.02585593]]"
1776861911.26104,"[[-0.04398611]
 [-0.00969146]
 [-0.02610648]]"
1776861911.2610643,"[[-0.04727353]
 [-0.00899964]
 [-0.02718622]]"
1776861911.2610714,"[[-0.04882713]
 [-0.00829082]
 [-0.03004469]]"
1776861911.261104,"[[-0.0490633 ]
 [-0.00724998]
 [-0.03254578]]"
1776861911.2611434,"[[-0.0486856 ]
 [-0.00606035]
 [-0.03310457]]"
1776861911.2611685,"[[-0.04925415]
 [-0.00568987]
 [-0.03337519]]"
1776861911.2611756,"[[-0.05072383]
 [-0.00574859]
 [-0.03467665]]"
1776861911.2611954,"[[-0.0518467 ]
 [-0.00516282]
 [-0.03492927]]"
1776861911.2612019,"[[-0.05206064]
 [-0.00409036]
 [-0.03153288]]"
1776861911.2741115,"[[-0.05175411]
 [-0.00354155]
 [-0.02572159]]"
1776861911.2741785,"[[-0.05125604]
 [-0.00412121]
 [-0.01991945]]"
1776861911.2742746,"[[-0.04996279]
 [-0.00505518]
 [-0.01666382]]"
1776861911.274286,"[[-0.04755671]
 [-0.00496498]
 [-0.01715994]]"
1776861911.2742958,"[[-0.04442436]
 [-0.0039741 ]
 [-0.01814287]]"
1776861911.274305,"[[-0.04027884]
 [-0.00363886]
 [-0.02027829]]"
1776861911.2743294,"[[-0.03417683]
 [-0.00436889]
 [-0.02575416]]"
1776861911.274336,"[[-0.02604498]
 [-0.00496194]
 [-0.02896004]]"
1776861911.274357,"[[-0.01823278]
 [-0.00494013]
 [-0.02720847]]"
1776861911.274364,"[[-0.01361067]
 [-0.0045152 ]
 [-0.02535668]]"
1776861911.2743871,"[[-0.01233853]
 [-0.00361409]
 [-0.02625805]]"
1776861911.2743936,"[[-0.01291914]
 [-0.00334021]
 [-0.02850118]]"
1776861911.2744145,"[[-0.01440147]
 [-0.00492238]
 [-0.02983132]]"
1776861911.2744212,"[[-0.0166666 ]
 [-0.00708983]
 [-0.02947135]]"
1776861911.2744596,"[[-0.01969984]
 [-0.00838994]
 [-0.02776201]]"
1776861911.2745018,"[[-0.02358365]
 [-0.00895535]
 [-0.0258631 ]]"
1776861911.2745411,"[[-0.02879285]
 [-0.00828071]
 [-0.02640557]]"
1776861911.2745776,"[[-0.03328891]
 [-0.00609627]
 [-0.02927684]]"
1776861911.2746181,"[[-0.03275423]
 [-0.00408272]
 [-0.0302832 ]]"
1776861911.2746549,"[[-0.02786948]
 [-0.00373255]
 [-0.02917604]]"
1776861911.2746842,"[[-0.02360328]
 [-0.0047528 ]
 [-0.02913927]]"
1776861911.27471,"[[-0.02101789]
 [-0.00583988]
 [-0.0289642 ]]"
1776861911.2747364,"[[-0.01807221]
 [-0.00614806]
 [-0.02680413]]"
1776861911.2747607,"[[-0.01550988]
 [-0.0057916 ]
 [-0.0248826 ]]"
1776861911.2747674,"[[-0.01703343]
 [-0.00492859]
 [-0.02533278]]"
1776861911.2747946,"[[-0.02223454]
 [-0.00374216]
 [-0.02628691]]"
1776861911.2748032,"[[-0.02529636]
 [-0.00281728]
 [-0.024429  ]]"
1776861911.287637,"[[-0.02456108]
 [-0.00266618]
 [-0.02209655]]"
1776861911.2876632,"[[-0.02195322]
 [-0.00359466]
 [-0.02373117]]"
1776861911.2876709,"[[-0.01658074]
 [-0.00525038]
 [-0.02614684]]"
1776861911.2877162,"[[-0.00867364]
 [-0.00635398]
 [-0.02464448]]"
1776861911.2878003,"[[ 0.00010366]
 [-0.00630997]
 [-0.02099929]]"
1776861911.287867,"[[ 0.01034672]
 [-0.00587652]
 [-0.01813687]]"
1776861911.287905,"[[ 0.02180204]
 [-0.00531414]
 [-0.01654803]]"
1776861911.2879384,"[[ 0.03237218]
 [-0.00432615]
 [-0.01639458]]"
1776861911.2879794,"[[ 0.04096769]
 [-0.00389286]
 [-0.01779678]]"
1776861911.288015,"[[ 0.04692937]
 [-0.00438089]
 [-0.02017845]]"
1776861911.2880447,"[[ 0.04877169]
 [-0.00404408]
 [-0.02276587]]"
1776861911.2880628,"[[ 0.04571156]
 [-0.0031758 ]
 [-0.02496707]]"
1776861911.288073,"[[ 0.03852847]
 [-0.00387393]
 [-0.02660633]]"
1776861911.2880988,"[[ 0.02849729]
 [-0.00510378]
 [-0.02821439]]"
1776861911.2881064,"[[ 0.01762694]
 [-0.00460148]
 [-0.02958139]]"
1776861911.2881286,"[[ 0.00759758]
 [-0.00298488]
 [-0.02916461]]"
1776861911.288135,"[[-0.00231765]
 [-0.00275194]
 [-0.02652392]]"
1776861911.2881565,"[[-0.0122024 ]
 [-0.00424086]
 [-0.0235333 ]]"
1776861911.2881827,"[[-0.01984401]
 [-0.00473831]
 [-0.0223499 ]]"
1776861911.288214,"[[-0.02531069]
 [-0.0035587 ]
 [-0.02295809]]"
1776861911.2882385,"[[-0.02990822]
 [-0.00252683]
 [-0.02350487]]"
1776861911.2882457,"[[-0.03154876]
 [-0.00163104]
 [-0.02285626]]"
1776861911.288272,"[[-0.02918033]
 [-0.00080488]
 [-0.02218264]]"
1776861911.2882798,"[[-0.0257111 ]
 [-0.00124223]
 [-0.02344722]]"
1776861911.2883058,"[[-0.02325025]
 [-0.00216436]
 [-0.02654105]]"
1776861911.2883134,"[[-0.02235564]
 [-0.00178367]
 [-0.03030453]]"
1776861911.2883494,"[[-0.02316866]
 [-0.00025944]
 [-0.03428534]]"
1776861911.3011541,"[[-0.0251224 ]
 [ 0.00047305]
 [-0.03648715]]"
1776861911.3012028,"[[-0.02841478]
 [-0.00087671]
 [-0.03469592]]"
