timestamp_imu,imu_data
1776861910.0724561,"[[ 7.91015625e-02]
 [-9.24804688e-01]
 [-2.19238281e-01]
 [ 8.35365868e+00]
 [ 1.13414640e+01]
 [ 8.29268265e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-9.91210938e-02]
 [-9.41406250e-01]
 [-1.55273438e-01]
 [-2.03048782e+01]
 [ 3.10975623e+00]
 [-7.19512224e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-4.90722656e-01]
 [ 3.19335938e-01]
 [ 8.05175781e-01]
 [ 1.06280487e+02]
 [ 2.39024391e+01]
 [ 4.15243912e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861910.0726044,"[[ 8.00781250e-02]
 [-9.86816406e-01]
 [-2.34863281e-01]
 [ 5.42682934e+00]
 [ 2.43902445e+00]
 [ 6.21951246e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-8.44726562e-02]
 [-9.56542969e-01]
 [-1.42578125e-01]
 [-1.93902435e+01]
 [ 2.92682934e+00]
 [-4.93902445e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-5.42480469e-01]
 [ 3.25683594e-01]
 [ 7.89062500e-01]
 [ 1.03597565e+02]
 [ 2.39024391e+01]
 [ 4.63414650e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861910.0881464,"[[ 8.93554688e-02]
 [-9.92187500e-01]
 [-2.35839844e-01]
 [ 7.80487823e+00]
 [-5.60975599e+00]
 [ 5.18292713e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-1.25976562e-01]
 [-9.57519531e-01]
 [-1.40136719e-01]
 [-1.84146347e+01]
 [ 5.30487823e+00]
 [-2.74390244e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-5.66894531e-01]
 [ 2.62207031e-01]
 [ 7.63183594e-01]
 [ 9.80487823e+01]
 [ 1.80487804e+01]
 [ 5.07317085e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861910.0882256,"[[  0.10058594]
 [ -0.96289062]
 [ -0.22900391]
 [  9.81707382]
 [-10.36585426]
 [  3.78048778]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.17382812]
 [ -0.98632812]
 [ -0.11474609]
 [-19.14634132]
 [  6.82926846]
 [ -1.402439  ]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.55761719]
 [  0.22949219]
 [  0.75341797]
 [ 97.5       ]
 [  3.53658533]
 [ 52.68292618]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861910.0997534,"[[ 1.22070312e-01]
 [-1.00976562e+00]
 [-2.43164062e-01]
 [ 8.53658581e+00]
 [-1.35365858e+01]
 [ 3.84146357e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-1.34765625e-01]
 [-1.01269531e+00]
 [-7.37304688e-02]
 [-1.43902445e+01]
 [ 6.09756112e-01]
 [-6.70731723e-01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-5.03906250e-01]
 [ 1.87988281e-01]
 [ 7.23632812e-01]
 [ 1.00670731e+02]
 [-2.43902445e+00]
 [ 5.62195129e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861910.0998237,"[[ 1.52832031e-01]
 [-1.04199219e+00]
 [-2.52441406e-01]
 [ 3.41463423e+00]
 [-1.80487804e+01]
 [ 6.09756088e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-1.37207031e-01]
 [-1.01269531e+00]
 [-1.00097656e-01]
 [-9.93902493e+00]
 [ 2.56097555e+00]
 [ 2.31707311e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-4.66796875e-01]
 [ 1.96777344e-01]
 [ 6.93847656e-01]
 [ 1.01707321e+02]
 [ 7.62195158e+00]
 [ 5.48170738e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861910.114492,"[[ 1.45019531e-01]
 [-1.01171875e+00]
 [-2.19238281e-01]
 [ 3.78048778e+00]
 [-1.43292685e+01]
 [ 9.08536625e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-1.48437500e-01]
 [-1.04296875e+00]
 [-1.01074219e-01]
 [-1.16463413e+01]
 [ 3.53658533e+00]
 [ 9.75609779e-01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-4.57519531e-01]
 [ 2.26074219e-01]
 [ 6.77246094e-01]
 [ 1.03231712e+02]
 [ 6.03658533e+00]
 [ 5.48170738e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861910.1145134,"[[  0.13330078]
 [ -1.02294922]
 [ -0.19921875]
 [  4.63414621]
 [-10.97560978]
 [  9.81707382]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.12304688]
 [ -1.03320312]
 [ -0.11767578]
 [ -9.57317066]
 [ -3.29268289]
 [  0.36585367]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.43212891]
 [  0.25146484]
 [  0.67041016]
 [106.34146881]
 [ -1.097561  ]
 [ 55.54878235]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861910.1264036,"[[ 1.11816406e-01]
 [-9.91699219e-01]
 [-1.81152344e-01]
 [ 5.42682934e+00]
 [-7.74390268e+00]
 [ 9.93902493e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-1.07421875e-01]
 [-1.02294922e+00]
 [-1.41601562e-01]
 [-1.17073174e+01]
 [-5.18292713e+00]
 [-1.76829267e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-4.16015625e-01]
 [ 3.00781250e-01]
 [ 6.83593750e-01]
 [ 1.07682930e+02]
 [ 6.15853691e+00]
 [ 5.25000000e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861910.12645,"[[ 8.88671875e-02]
 [-9.68750000e-01]
 [-1.73828125e-01]
 [ 7.31707335e+00]
 [-3.96341467e+00]
 [ 9.51219559e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-9.91210938e-02]
 [-1.01464844e+00]
 [-1.55761719e-01]
 [-1.37804880e+01]
 [-4.93902445e+00]
 [-4.08536577e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-4.04296875e-01]
 [ 3.72070312e-01]
 [ 7.12890625e-01]
 [ 1.10182930e+02]
 [ 1.40853662e+01]
 [ 5.07926826e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861910.1443362,"[[ 7.91015625e-02]
 [-9.96093750e-01]
 [-2.24609375e-01]
 [ 6.21951246e+00]
 [-7.86585379e+00]
 [ 6.82926846e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-7.51953125e-02]
 [-1.00927734e+00]
 [-1.52832031e-01]
 [-1.57317076e+01]
 [-9.75609779e+00]
 [-6.03658533e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-4.40429688e-01]
 [ 3.97460938e-01]
 [ 7.21679688e-01]
 [ 1.11646347e+02]
 [ 1.98780499e+01]
 [ 5.09756126e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861910.1444361,"[[ 9.66796875e-02]
 [-9.93164062e-01]
 [-2.20214844e-01]
 [ 4.20731735e+00]
 [-1.40853662e+01]
 [ 5.97560978e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-6.20117188e-02]
 [-9.83886719e-01]
 [-1.55273438e-01]
 [-1.84756107e+01]
 [-6.89024401e+00]
 [-5.97560978e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-5.12695312e-01]
 [ 3.76953125e-01]
 [ 7.16796875e-01]
 [ 1.11036591e+02]
 [ 3.14634151e+01]
 [ 4.98170738e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861910.154464,"[[ 1.34277344e-01]
 [-9.98046875e-01]
 [-1.83593750e-01]
 [ 9.75609779e+00]
 [-1.31707315e+01]
 [ 3.35365868e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-7.95898438e-02]
 [-9.82421875e-01]
 [-1.57714844e-01]
 [-2.03048782e+01]
 [-7.74390268e+00]
 [-6.52439022e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-5.83984375e-01]
 [ 3.65234375e-01]
 [ 6.96777344e-01]
 [ 1.11524391e+02]
 [ 2.56707325e+01]
 [ 5.01829262e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861910.154493,"[[ 1.47460938e-01]
 [-1.00439453e+00]
 [-1.87500000e-01]
 [ 1.18292685e+01]
 [-1.04268293e+01]
 [ 4.08536577e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-6.78710938e-02]
 [-9.74609375e-01]
 [-1.43066406e-01]
 [-1.91463413e+01]
 [-8.41463470e+00]
 [-5.12195110e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-5.89843750e-01]
 [ 3.64257812e-01]
 [ 6.70410156e-01]
 [ 1.13841469e+02]
 [ 1.14634151e+01]
 [ 5.29878044e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861910.1669722,"[[ 1.46972656e-01]
 [-9.88769531e-01]
 [-1.82128906e-01]
 [ 1.00609760e+01]
 [-7.37804890e+00]
 [ 6.64634180e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-9.86328125e-02]
 [-9.69726562e-01]
 [-1.51367188e-01]
 [-1.92682934e+01]
 [-5.36585379e+00]
 [-4.57317066e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-5.37109375e-01]
 [ 4.03320312e-01]
 [ 6.98242188e-01]
 [ 1.13597565e+02]
 [ 5.24390268e+00]
 [ 5.43292694e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861910.1670058,"[[ 1.41113281e-01]
 [-9.60937500e-01]
 [-1.70898438e-01]
 [ 1.03658543e+01]
 [-7.62195158e+00]
 [ 7.50000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-1.02050781e-01]
 [-9.82421875e-01]
 [-1.34277344e-01]
 [-1.97560978e+01]
 [-3.41463423e+00]
 [-4.57317066e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-4.64843750e-01]
 [ 4.59472656e-01]
 [ 7.19238281e-01]
 [ 1.13841469e+02]
 [ 6.28048801e+00]
 [ 5.61585388e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861910.1813319,"[[ 1.35253906e-01]
 [-1.00634766e+00]
 [-2.09472656e-01]
 [ 9.63414669e+00]
 [-9.63414669e+00]
 [ 7.50000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-8.93554688e-02]
 [-9.83398438e-01]
 [-1.23535156e-01]
 [-1.73780499e+01]
 [-3.04878044e+00]
 [-2.43902445e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-4.48730469e-01]
 [ 4.60449219e-01]
 [ 7.02636719e-01]
 [ 1.11280487e+02]
 [ 1.32926836e+01]
 [ 5.67073174e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861910.181398,"[[  0.12304688]
 [ -0.99316406]
 [ -0.20556641]
 [  5.42682934]
 [-11.89024448]
 [  8.71951199]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.15917969]
 [ -0.9921875 ]
 [ -0.14160156]
 [-16.89024353]
 [  4.14634132]
 [ -0.30487806]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.43505859]
 [  0.50878906]
 [  0.69677734]
 [108.10975647]
 [ 14.81707382]
 [ 57.01219559]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861910.1942172,"[[  0.11669922]
 [ -0.95166016]
 [ -0.18066406]
 [  9.20731735]
 [ -8.78048801]
 [  8.65853691]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.140625  ]
 [ -1.01953125]
 [ -0.12353516]
 [-15.36585426]
 [  0.24390244]
 [ -0.67073172]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.39892578]
 [  0.56298828]
 [  0.65332031]
 [108.29268646]
 [ 10.9146347 ]
 [ 56.52439117]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861910.1943033,"[[  0.11181641]
 [ -0.98876953]
 [ -0.24902344]
 [  7.62195158]
 [ -8.71951199]
 [  6.09756088]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.1328125 ]
 [ -1.02294922]
 [ -0.12792969]
 [-11.46341515]
 [ -0.42682928]
 [  1.76829267]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.4296875 ]
 [  0.53320312]
 [  0.64160156]
 [101.21951294]
 [ 24.45121956]
 [ 54.45122147]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861910.2078288,"[[ 9.08203125e-02]
 [-9.78027344e-01]
 [-2.25097656e-01]
 [ 7.31707335e-01]
 [-7.01219511e+00]
 [ 7.74390268e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-1.73828125e-01]
 [-1.04052734e+00]
 [-1.29882812e-01]
 [-1.21341467e+01]
 [ 4.08536577e+00]
 [ 3.04878056e-01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-4.49218750e-01]
 [ 5.29296875e-01]
 [ 6.57714844e-01]
 [ 9.96951218e+01]
 [ 3.05487804e+01]
 [ 5.34146347e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861910.2079341,"[[ 8.44726562e-02]
 [-9.97558594e-01]
 [-2.18750000e-01]
 [ 3.04878044e+00]
 [-1.23780489e+01]
 [ 5.24390268e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-1.06933594e-01]
 [-1.05224609e+00]
 [-1.24511719e-01]
 [-9.51219559e+00]
 [-6.34146357e+00]
 [-9.14634168e-01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-4.63867188e-01]
 [ 5.33691406e-01]
 [ 6.45996094e-01]
 [ 1.01890244e+02]
 [ 2.51219521e+01]
 [ 5.25000000e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861910.221353,"[[ 8.69140625e-02]
 [-1.04345703e+00]
 [-2.31445312e-01]
 [ 2.25609756e+00]
 [-2.48170738e+01]
 [ 4.45121956e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-9.81445312e-02]
 [-1.03613281e+00]
 [-1.42089844e-01]
 [-8.10975647e+00]
 [-6.82926846e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-4.92675781e-01]
 [ 4.94140625e-01]
 [ 6.38183594e-01]
 [ 9.98170776e+01]
 [ 2.70731716e+01]
 [ 4.89024391e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861910.2213926,"[[  0.12988281]
 [ -1.00195312]
 [ -0.15673828]
 [  7.80487823]
 [-23.10975647]
 [  4.75609779]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.12255859]
 [ -1.03076172]
 [ -0.17089844]
 [-11.82926846]
 [-10.60975647]
 [ -4.69512224]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.50830078]
 [  0.50732422]
 [  0.65673828]
 [102.37805176]
 [ 25.48780632]
 [ 48.53658676]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861910.234667,"[[ 1.47460938e-01]
 [-1.04882812e+00]
 [-2.06054688e-01]
 [ 1.35975609e+01]
 [-1.59146347e+01]
 [ 1.58536589e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-2.78320312e-02]
 [-1.02099609e+00]
 [-1.49414062e-01]
 [-1.30487804e+01]
 [-1.51219511e+01]
 [-3.59756112e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-5.11230469e-01]
 [ 5.00488281e-01]
 [ 6.11328125e-01]
 [ 1.07500000e+02]
 [ 2.25000000e+01]
 [ 5.03048782e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861910.2347293,"[[ 1.42578125e-01]
 [-1.08642578e+00]
 [-1.93847656e-01]
 [ 5.97560978e+00]
 [-8.41463470e+00]
 [ 6.40243912e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-3.41796875e-02]
 [-9.81933594e-01]
 [-1.64062500e-01]
 [-1.69512196e+01]
 [-4.87804890e-01]
 [-1.89024389e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-5.75683594e-01]
 [ 4.61914062e-01]
 [ 6.30371094e-01]
 [ 1.05121956e+02]
 [ 2.92682934e+01]
 [ 5.04878044e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861910.2480052,"[[  0.13476562]
 [ -1.05761719]
 [ -0.13476562]
 [  8.17073154]
 [ -2.5       ]
 [ 10.36585426]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.13037109]
 [ -0.98632812]
 [ -0.16650391]
 [-18.96341515]
 [  2.01219511]
 [ -2.74390244]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.55957031]
 [  0.55371094]
 [  0.63769531]
 [110.36585999]
 [ 18.90243912]
 [ 55.9146347 ]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861910.248085,"[[ 1.16699219e-01]
 [-9.92187500e-01]
 [-1.13769531e-01]
 [ 1.46951227e+01]
 [-8.71951199e+00]
 [ 8.23170757e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-8.64257812e-02]
 [-9.82910156e-01]
 [-1.54296875e-01]
 [-1.71341476e+01]
 [-6.15853691e+00]
 [-2.80487800e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-4.64843750e-01]
 [ 6.21093750e-01]
 [ 6.11328125e-01]
 [ 1.11341469e+02]
 [ 6.09756088e+00]
 [ 5.96951218e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861910.2616866,"[[ 9.47265625e-02]
 [-9.78027344e-01]
 [-1.85058594e-01]
 [ 1.21951218e+01]
 [-1.29878054e+01]
 [ 8.10975647e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-1.21093750e-01]
 [-9.87304688e-01]
 [-1.73339844e-01]
 [-1.64024391e+01]
 [-3.04878056e-01]
 [-3.04878056e-01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-4.49218750e-01]
 [ 6.53808594e-01]
 [ 6.43554688e-01]
 [ 1.05182930e+02]
 [ 1.47560978e+01]
 [ 5.85365868e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861910.261826,"[[ 9.47265625e-02]
 [-9.34570312e-01]
 [-1.45996094e-01]
 [ 7.56097555e+00]
 [-1.27439032e+01]
 [ 9.93902493e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-1.36230469e-01]
 [-1.01269531e+00]
 [-1.63085938e-01]
 [-1.64634151e+01]
 [ 1.70731711e+00]
 [-3.78048778e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-4.01855469e-01]
 [ 6.77734375e-01]
 [ 6.24511719e-01]
 [ 1.06280487e+02]
 [ 1.68902435e+01]
 [ 6.03658562e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861910.2753205,"[[ 1.16210938e-01]
 [-9.84863281e-01]
 [-1.92382812e-01]
 [ 8.23170757e+00]
 [-1.33536587e+01]
 [ 5.06097555e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-7.51953125e-02]
 [-1.00585938e+00]
 [-1.30859375e-01]
 [-1.43292685e+01]
 [-5.73170757e+00]
 [-2.13414645e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-4.68750000e-01]
 [ 6.21093750e-01]
 [ 6.06445312e-01]
 [ 1.02195122e+02]
 [ 2.47560978e+01]
 [ 5.62804909e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861910.2753844,"[[ 8.15429688e-02]
 [-1.00537109e+00]
 [-1.90429688e-01]
 [ 2.74390244e+00]
 [-1.93292694e+01]
 [ 6.34146357e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-1.59179688e-01]
 [-1.01074219e+00]
 [-1.63085938e-01]
 [-1.28048782e+01]
 [ 4.20731735e+00]
 [-1.58536589e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-4.86816406e-01]
 [ 6.76757812e-01]
 [ 6.23535156e-01]
 [ 1.02682930e+02]
 [ 2.27439022e+01]
 [ 5.55487823e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861910.2887135,"[[ 1.26953125e-01]
 [-9.76074219e-01]
 [-1.67480469e-01]
 [ 6.95121956e+00]
 [-2.42682934e+01]
 [ 8.35365868e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-6.78710938e-02]
 [-1.02832031e+00]
 [-1.25000000e-01]
 [-1.10365858e+01]
 [-7.80487823e+00]
 [-3.84146357e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-4.72656250e-01]
 [ 6.85546875e-01]
 [ 5.55175781e-01]
 [ 1.03231712e+02]
 [ 1.26219511e+01]
 [ 5.52439041e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861910.2887738,"[[ 1.36230469e-01]
 [-1.04687500e+00]
 [-2.52929688e-01]
 [ 2.86585379e+00]
 [-3.18902454e+01]
 [ 5.97560978e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-6.93359375e-02]
 [-1.02197266e+00]
 [-1.38671875e-01]
 [-8.10975647e+00]
 [-3.71951222e+00]
 [ 4.87804890e-01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-4.97558594e-01]
 [ 6.37695312e-01]
 [ 5.51269531e-01]
 [ 9.37804871e+01]
 [ 1.76219521e+01]
 [ 5.14024391e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861910.3019314,"[[  0.15136719]
 [ -1.04931641]
 [ -0.1796875 ]
 [ -6.6463418 ]
 [-23.1707325 ]
 [ 13.96341515]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.12890625]
 [ -1.02099609]
 [ -0.15722656]
 [ -8.78048801]
 [  3.47560978]
 [ -1.95121956]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.49658203]
 [  0.60791016]
 [  0.56787109]
 [ 99.75610352]
 [  9.63414669]
 [ 54.39024353]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861910.3020163,"[[  0.16259766]
 [ -1.01660156]
 [ -0.15039062]
 [ -1.097561  ]
 [ -8.10975647]
 [ 14.63414669]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.10449219]
 [ -1.02050781]
 [ -0.16210938]
 [-10.48780537]
 [ -6.89024401]
 [ -3.04878044]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.40332031]
 [  0.66015625]
 [  0.50585938]
 [ 99.5121994 ]
 [  7.25609779]
 [ 51.64634323]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861910.3158371,"[[ 1.15234375e-01]
 [-9.89257812e-01]
 [-1.68945312e-01]
 [ 2.80487800e+00]
 [-8.53658557e-01]
 [ 1.32317076e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-7.08007812e-02]
 [-1.00244141e+00]
 [-1.85546875e-01]
 [-1.18292685e+01]
 [ 1.28048778e+00]
 [-3.78048778e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-3.96972656e-01]
 [ 6.85058594e-01]
 [ 5.42480469e-01]
 [ 9.68292694e+01]
 [ 1.35975609e+01]
 [ 4.90243912e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861910.3159268,"[[ 9.47265625e-02]
 [-9.70214844e-01]
 [-1.54785156e-01]
 [ 3.71951222e+00]
 [ 2.74390244e+00]
 [ 1.37195129e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-9.96093750e-02]
 [-1.00048828e+00]
 [-1.98730469e-01]
 [-1.57926836e+01]
 [ 3.04878056e-01]
 [-5.73170757e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-4.29687500e-01]
 [ 7.04101562e-01]
 [ 5.56152344e-01]
 [ 9.89634171e+01]
 [ 2.37804890e+01]
 [ 4.76219521e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861910.3293629,"[[ 8.78906250e-02]
 [-9.76562500e-01]
 [-1.65039062e-01]
 [ 1.09756100e+00]
 [-4.26829278e-01]
 [ 1.06707315e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-6.98242188e-02]
 [-1.00927734e+00]
 [-1.70898438e-01]
 [-1.54878054e+01]
 [-1.09756100e+00]
 [-4.63414621e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-5.09277344e-01]
 [ 6.90917969e-01]
 [ 5.40527344e-01]
 [ 9.91463470e+01]
 [ 2.75000000e+01]
 [ 4.56707344e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
