timestamp_emg,emg_data
1776861788.9400759,"[[-0.02853134]
 [-0.01493356]
 [-0.02101813]]"
1776861788.940081,"[[-0.02850277]
 [-0.01923305]
 [-0.02097236]]"
1776861788.9400866,"[[-0.0261204 ]
 [-0.01638883]
 [-0.02133453]]"
1776861788.953221,"[[-0.02230205]
 [-0.01293931]
 [-0.01952932]]"
1776861788.9532998,"[[-0.01719145]
 [-0.00752937]
 [-0.01497689]]"
1776861788.9534192,"[[-0.01363409]
 [-0.00023168]
 [-0.01427523]]"
1776861788.9534311,"[[-0.01465487]
 [ 0.00187353]
 [-0.02170635]]"
1776861788.9534404,"[[-0.01670657]
 [-0.00576026]
 [-0.02904044]]"
1776861788.9534492,"[[-0.01679582]
 [-0.0173693 ]
 [-0.03040278]]"
1776861788.9534779,"[[-0.01701149]
 [-0.02378296]
 [-0.03008665]]"
1776861788.9534843,"[[-0.01773667]
 [-0.02069803]
 [-0.03098426]]"
1776861788.95349,"[[-0.01758996]
 [-0.01179198]
 [-0.03072824]]"
1776861788.9534953,"[[-0.01657635]
 [-0.00445146]
 [-0.02784965]]"
1776861788.9535003,"[[-0.01532181]
 [-0.0014971 ]
 [-0.02457165]]"
1776861788.9535053,"[[-0.01488143]
 [-0.00206838]
 [-0.02321076]]"
1776861788.953511,"[[-0.01612492]
 [-0.00584548]
 [-0.02311911]]"
1776861788.9535785,"[[-0.01799049]
 [-0.0116896 ]
 [-0.02187233]]"
1776861788.9536297,"[[-0.01843864]
 [-0.01517822]
 [-0.02033791]]"
1776861788.9536376,"[[-0.01682276]
 [-0.01277136]
 [-0.02214502]]"
1776861788.9536433,"[[-0.01432607]
 [-0.00861715]
 [-0.02572028]]"
1776861788.953649,"[[-0.01283155]
 [-0.00783253]
 [-0.0273185 ]]"
1776861788.9536757,"[[-0.01343064]
 [-0.00849335]
 [-0.02800596]]"
1776861788.9536822,"[[-0.01561712]
 [-0.00897457]
 [-0.02853915]]"
1776861788.953709,"[[-0.01830518]
 [-0.0103132 ]
 [-0.02770201]]"
1776861788.953715,"[[-0.02125242]
 [-0.01075879]
 [-0.0265952 ]]"
1776861788.953753,"[[-0.02409773]
 [-0.00958352]
 [-0.02553728]]"
1776861788.9537861,"[[-0.0259328 ]
 [-0.00903946]
 [-0.0228338 ]]"
1776861788.9537954,"[[-0.02698384]
 [-0.00897697]
 [-0.01974907]]"
1776861788.9538188,"[[-0.02824582]
 [-0.00819135]
 [-0.02016927]]"
1776861788.9538262,"[[-0.02977898]
 [-0.00765055]
 [-0.02512048]]"
1776861788.9666579,"[[-0.03145609]
 [-0.00818403]
 [-0.02996259]]"
1776861788.966721,"[[-0.03373606]
 [-0.00973759]
 [-0.03015548]]"
1776861788.9668155,"[[-0.03529353]
 [-0.01167185]
 [-0.02745789]]"
1776861788.9668348,"[[-0.03425019]
 [-0.01285736]
 [-0.02564177]]"
1776861788.9668698,"[[-0.03243499]
 [-0.01326433]
 [-0.02585748]]"
1776861788.9669132,"[[-0.03243344]
 [-0.01321765]
 [-0.02711696]]"
1776861788.9669244,"[[-0.03355917]
 [-0.01292322]
 [-0.02745454]]"
1776861788.9669342,"[[-0.03405414]
 [-0.01303411]
 [-0.02623167]]"
1776861788.9669433,"[[-0.03331201]
 [-0.01267726]
 [-0.02507003]]"
1776861788.966952,"[[-0.03181767]
 [-0.00983628]
 [-0.02484264]]"
1776861788.9669943,"[[-0.03031762]
 [-0.004347  ]
 [-0.0241206 ]]"
1776861788.9670353,"[[-0.02822587]
 [ 0.00143747]
 [-0.02291563]]"
1776861788.967068,"[[-0.02490857]
 [ 0.00641043]
 [-0.02336827]]"
1776861788.9671164,"[[-0.02227131]
 [ 0.01335581]
 [-0.02580072]]"
1776861788.967133,"[[-0.02183087]
 [ 0.02161438]
 [-0.02852515]]"
1776861788.967143,"[[-0.02223556]
 [ 0.02407955]
 [-0.02925118]]"
1776861788.9671826,"[[-0.02211571]
 [ 0.01768851]
 [-0.02565583]]"
1776861788.9672182,"[[-0.02129399]
 [ 0.00902347]
 [-0.01930733]]"
1776861788.967226,"[[-0.01990771]
 [ 0.0062109 ]
 [-0.01610891]]"
1776861788.9672322,"[[-0.01841183]
 [ 0.00751784]
 [-0.0185132 ]]"
1776861788.9672377,"[[-0.01746218]
 [ 0.00599887]
 [-0.02319213]]"
1776861788.9672966,"[[-0.01738462]
 [ 0.00192929]
 [-0.02662475]]"
1776861788.967347,"[[-0.01730634]
 [-0.00194424]
 [-0.02760821]]"
1776861788.9673584,"[[-0.01640069]
 [-0.00651516]
 [-0.02745022]]"
1776861788.9673645,"[[-0.01611245]
 [-0.01121864]
 [-0.02918773]]"
1776861788.967398,"[[-0.01724175]
 [-0.01300781]
 [-0.03272773]]"
1776861788.9674382,"[[-0.01787604]
 [-0.01066516]
 [-0.03427085]]"
1776861788.980088,"[[-0.0176052 ]
 [-0.00612675]
 [-0.03115842]]"
1776861788.9802325,"[[-0.01777455]
 [-0.0011993 ]
 [-0.02242864]]"
1776861788.9802675,"[[-0.01783066]
 [ 0.00215486]
 [-0.01217597]]"
1776861788.980299,"[[-0.01653799]
 [ 0.00154384]
 [-0.00758856]]"
1776861788.9803293,"[[-1.41317978e-02]
 [-2.33234254e-06]
 [-7.99416466e-03]]"
1776861788.9803371,"[[-0.01167744]
 [ 0.00221879]
 [-0.01011318]]"
1776861788.98036,"[[-0.01076087]
 [ 0.00541465]
 [-0.01426924]]"
1776861788.980368,"[[-0.0123447 ]
 [ 0.00390144]
 [-0.0186624 ]]"
1776861788.980391,"[[-0.01455508]
 [-0.00175394]
 [-0.02194486]]"
1776861788.9804134,"[[-0.01512054]
 [-0.00549177]
 [-0.02505306]]"
1776861788.98042,"[[-0.01504501]
 [-0.00304224]
 [-0.02691269]]"
1776861788.98044,"[[-0.01617171]
 [ 0.00163416]
 [-0.0266552 ]]"
1776861788.980446,"[[-0.01839426]
 [ 0.00164951]
 [-0.02517471]]"
1776861788.980466,"[[-0.02067694]
 [-0.00157715]
 [-0.02242296]]"
1776861788.9804723,"[[-0.02211771]
 [-0.00339222]
 [-0.01939527]]"
1776861788.9805057,"[[-0.02250431]
 [-0.0043579 ]
 [-0.01882278]]"
1776861788.9805129,"[[-0.02259377]
 [-0.00608325]
 [-0.02066831]]"
1776861788.9805346,"[[-0.02305054]
 [-0.00797512]
 [-0.02305324]]"
1776861788.980541,"[[-0.0235124 ]
 [-0.00885432]
 [-0.02595086]]"
1776861788.980562,"[[-0.02349367]
 [-0.00861975]
 [-0.02954101]]"
1776861788.9805686,"[[-0.02308257]
 [-0.00793462]
 [-0.03261854]]"
1776861788.9806056,"[[-0.0223076 ]
 [-0.00665407]
 [-0.03389801]]"
1776861788.9806468,"[[-0.02087432]
 [-0.00488287]
 [-0.03280804]]"
1776861788.980661,"[[-0.01947767]
 [-0.00358237]
 [-0.02936185]]"
1776861788.9806702,"[[-0.02044925]
 [-0.00280114]
 [-0.02423064]]"
1776861788.9806917,"[[-0.02398581]
 [-0.0020691 ]
 [-0.01920677]]"
1776861788.9806986,"[[-0.02678611]
 [-0.00159404]
 [-0.01620784]]"
1776861788.9936087,"[[-0.02735683]
 [-0.00137145]
 [-0.01505399]]"
1776861788.9937203,"[[-0.02678281]
 [-0.00119729]
 [-0.0145034 ]]"
1776861788.993788,"[[-0.02527023]
 [-0.00176078]
 [-0.01539171]]"
1776861788.9937966,"[[-0.02295659]
 [-0.003327  ]
 [-0.01899889]]"
1776861788.9938023,"[[-0.02114444]
 [-0.0044671 ]
 [-0.02427699]]"
1776861788.9938076,"[[-0.0211451 ]
 [-0.00394798]
 [-0.02949992]]"
1776861788.993813,"[[-0.02251924]
 [-0.00237856]
 [-0.03244273]]"
1776861788.9938185,"[[-0.02324425]
 [-0.00117497]
 [-0.03137017]]"
1776861788.9938235,"[[-0.02267354]
 [-0.00086839]
 [-0.02952027]]"
1776861788.9938288,"[[-0.02249319]
 [-0.00129865]
 [-0.02966701]]"
1776861788.993834,"[[-0.02445067]
 [-0.00239254]
 [-0.02808499]]"
1776861788.993839,"[[-0.02790809]
 [-0.00353472]
 [-0.02474749]]"
1776861788.9938443,"[[-0.03018177]
 [-0.00337958]
 [-0.02497341]]"
1776861788.9938493,"[[-0.0297449 ]
 [-0.00101445]
 [-0.02777095]]"
1776861788.9938548,"[[-0.02795856]
 [ 0.00284461]
 [-0.02856371]]"
1776861788.9938595,"[[-0.0271118 ]
 [ 0.00501138]
 [-0.02698609]]"
1776861788.9938648,"[[-0.02756138]
 [ 0.00108094]
 [-0.02498905]]"
1776861788.9938698,"[[-0.02856045]
 [-0.00965749]
 [-0.02383659]]"
1776861788.9938748,"[[-0.03009175]
 [-0.02157027]
 [-0.02366802]]"
1776861788.993903,"[[-0.03160311]
 [-0.0267404 ]
 [-0.0245433 ]]"
1776861788.9939094,"[[-0.03205971]
 [-0.02289622]
 [-0.0259308 ]]"
1776861788.9939146,"[[-0.03143889]
 [-0.01626923]
 [-0.02547009]]"
1776861788.9939198,"[[-0.02967259]
 [-0.0119688 ]
 [-0.02186413]]"
1776861788.9939926,"[[-0.026842  ]
 [-0.00816701]
 [-0.01757457]]"
1776861788.9940324,"[[-0.02496929]
 [-0.00332809]
 [-0.01651914]]"
1776861788.9940393,"[[-0.02500392]
 [ 0.00064197]
 [-0.01890295]]"
1776861788.994045,"[[-0.02490735]
 [ 0.0021223 ]
 [-0.02086393]]"
1776861789.0071666,"[[-0.02452469]
 [ 0.00253843]
 [-0.02252197]]"
1776861789.007198,"[[-0.02603695]
 [ 0.00515911]
 [-0.02765287]]"
1776861789.0072064,"[[-0.0289052 ]
 [ 0.01012109]
 [-0.03248874]]"
1776861789.0072606,"[[-0.0304932 ]
 [ 0.0144961 ]
 [-0.03042411]]"
1776861789.007374,"[[-0.03014454]
 [ 0.01586563]
 [-0.02489324]]"
1776861789.007387,"[[-0.02925073]
 [ 0.01208518]
 [-0.02306281]]"
1776861789.0073967,"[[-0.02901675]
 [ 0.00475091]
 [-0.02558782]]"
1776861789.0074058,"[[-2.95032223e-02]
 [ 3.74251776e-05]
 [-2.93608682e-02]]"
1776861789.0074265,"[[-0.02974708]
 [-0.00058017]
 [-0.03182448]]"
1776861789.0074332,"[[-0.02948195]
 [-0.00109665]
 [-0.03122748]]"
1776861789.0074542,"[[-0.02998411]
 [-0.00386531]
 [-0.02772586]]"
1776861789.0074608,"[[-0.03094694]
 [-0.00920356]
 [-0.02462648]]"
1776861789.007481,"[[-0.0302537 ]
 [-0.01544251]
 [-0.02469486]]"
1776861789.0074878,"[[-0.02771229]
 [-0.01837736]
 [-0.02603575]]"
1776861789.007493,"[[-0.02469663]
 [-0.01625714]
 [-0.02541525]]"
1776861789.0075135,"[[-0.02212454]
 [-0.01168188]
 [-0.02292456]]"
1776861789.0075202,"[[-0.02078293]
 [-0.0071762 ]
 [-0.02118814]]"
1776861789.0075254,"[[-0.02123968]
 [-0.00414459]
 [-0.0211378 ]]"
1776861789.007555,"[[-0.02311286]
 [-0.00328216]
 [-0.02043048]]"
1776861789.007582,"[[-0.0249315 ]
 [-0.00283873]
 [-0.01786067]]"
1776861789.0076141,"[[-0.02530052]
 [-0.00077394]
 [-0.01520514]]"
1776861789.0076225,"[[-0.02449224]
 [ 0.00187104]
 [-0.01401837]]"
1776861789.0076444,"[[-0.02382036]
 [ 0.00266781]
 [-0.01459158]]"
1776861789.0076513,"[[-0.02385713]
 [ 0.00099934]
 [-0.01724544]]"
1776861789.007675,"[[-0.02404983]
 [-0.00141104]
 [-0.02254487]]"
1776861789.007683,"[[-0.02374528]
 [-0.00316206]
 [-0.02884034]]"
1776861789.007706,"[[-0.02305533]
 [-0.00480119]
 [-0.03258225]]"
1776861789.0206623,"[[-0.02225477]
 [-0.00589115]
 [-0.03220717]]"
1776861789.0207272,"[[-0.02112959]
 [-0.00467124]
 [-0.02839987]]"
1776861789.0208013,"[[-0.01988535]
 [-0.00164051]
 [-0.02404777]]"
1776861789.0208547,"[[-0.01909995]
 [ 0.00067549]
 [-0.02204772]]"
1776861789.0208805,"[[-0.01849069]
 [ 0.00048171]
 [-0.02107419]]"
1776861789.0208886,"[[-0.01789464]
 [-0.00244182]
 [-0.01981627]]"
1776861789.0209136,"[[-0.01802047]
 [-0.00643378]
 [-0.01914672]]"
1776861789.0209208,"[[-0.01905266]
 [-0.00796106]
 [-0.01844782]]"
1776861789.0209434,"[[-0.02025933]
 [-0.00411406]
 [-0.01784351]]"
1776861789.0209498,"[[-0.02068001]
 [ 0.00261507]
 [-0.01914844]]"
1776861789.0209715,"[[-0.01973491]
 [ 0.00535333]
 [-0.02246272]]"
1776861789.0209782,"[[-0.01795446]
 [ 0.00277963]
 [-0.02602373]]"
1776861789.0210006,"[[-1.68146526e-02]
 [ 4.71150301e-05]
 [-2.77648051e-02]]"
1776861789.0210109,"[[-0.01737326]
 [-0.00069178]
 [-0.02677964]]"
1776861789.02102,"[[-0.0193068 ]
 [-0.00089297]
 [-0.02527549]]"
1776861789.0210483,"[[-0.02152936]
 [-0.00168567]
 [-0.02660087]]"
1776861789.021055,"[[-0.02345692]
 [-0.00377114]
 [-0.03036676]]"
1776861789.02106,"[[-0.02513641]
 [-0.00676917]
 [-0.03415583]]"
1776861789.0210817,"[[-0.02671815]
 [-0.00916361]
 [-0.0369816 ]]"
1776861789.021088,"[[-0.02816453]
 [-0.01005008]
 [-0.03679677]]"
1776861789.0211275,"[[-0.02899755]
 [-0.0096986 ]
 [-0.03173024]]"
1776861789.021163,"[[-0.02881095]
 [-0.00883477]
 [-0.02438503]]"
1776861789.02117,"[[-0.02856777]
 [-0.00827292]
 [-0.01940407]]"
1776861789.0211918,"[[-0.02922258]
 [-0.00823192]
 [-0.018126  ]]"
1776861789.0211985,"[[-0.02920729]
 [-0.00791193]
 [-0.0174228 ]]"
1776861789.0212193,"[[-0.02768441]
 [-0.00753721]
 [-0.01533979]]"
1776861789.0212452,"[[-0.02680687]
 [-0.00855162]
 [-0.01422324]]"
1776861789.0341418,"[[-0.02697629]
 [-0.01016763]
 [-0.01640564]]"
1776861789.0342515,"[[-0.02645142]
 [-0.01025843]
 [-0.02217653]]"
1776861789.0342705,"[[-0.02527083]
 [-0.00883555]
 [-0.02795578]]"
1776861789.034319,"[[-0.02387238]
 [-0.00751483]
 [-0.02940988]]"
1776861789.0343406,"[[-0.02167487]
 [-0.00734364]
 [-0.02902291]]"
1776861789.034348,"[[-0.019243  ]
 [-0.00746409]
 [-0.02997008]]"
1776861789.0343907,"[[-0.01787817]
 [-0.00702267]
 [-0.03075684]]"
1776861789.0344043,"[[-0.01745553]
 [-0.00721941]
 [-0.03087449]]"
1776861789.0344162,"[[-0.01666925]
 [-0.00888919]
 [-0.0308095 ]]"
1776861789.0344248,"[[-0.01515999]
 [-0.01066126]
 [-0.02893574]]"
1776861789.0344694,"[[-0.0143086 ]
 [-0.01056833]
 [-0.02380594]]"
1776861789.0345066,"[[-0.01481998]
 [-0.00847324]
 [-0.0182171 ]]"
1776861789.034514,"[[-0.01561531]
 [-0.00560136]
 [-0.01697249]]"
1776861789.0345418,"[[-0.01580933]
 [-0.00203375]
 [-0.02039411]]"
1776861789.0345755,"[[-0.01561075]
 [ 0.00253515]
 [-0.02420522]]"
1776861789.0346057,"[[-0.01522783]
 [ 0.00699049]
 [-0.02498398]]"
1776861789.034614,"[[-0.01392412]
 [ 0.00947326]
 [-0.02364612]]"
1776861789.0346441,"[[-0.01152741]
 [ 0.00863237]
 [-0.02227515]]"
1776861789.03466,"[[-0.00956747]
 [ 0.00497576]
 [-0.02059308]]"
1776861789.034695,"[[-0.00908107]
 [ 0.00198576]
 [-0.01896478]]"
1776861789.0347028,"[[-0.00944052]
 [ 0.00269806]
 [-0.01861524]]"
1776861789.0347083,"[[-0.00976558]
 [ 0.00521835]
 [-0.01861276]]"
1776861789.0347297,"[[-0.01016689]
 [ 0.00607787]
 [-0.01866781]]"
1776861789.0347362,"[[-0.0116271 ]
 [ 0.00469389]
 [-0.02057433]]"
1776861789.0347598,"[[-0.01459913]
 [ 0.00215231]
 [-0.02439166]]"
1776861789.0347867,"[[-0.01813857]
 [-0.00030466]
 [-0.02817397]]"
1776861789.0348098,"[[-0.02076451]
 [-0.00177758]
 [-0.03060853]]"
1776861789.0475533,"[[-0.02173421]
 [-0.00298666]
 [-0.0333043 ]]"
1776861789.0475802,"[[-0.021489  ]
 [-0.00565867]
 [-0.03868252]]"
1776861789.0475879,"[[-0.0213272 ]
 [-0.00882592]
 [-0.04192174]]"
1776861789.047639,"[[-0.02227849]
 [-0.00983776]
 [-0.03664704]]"
1776861789.0477152,"[[-0.02359383]
 [-0.00900842]
 [-0.02663795]]"
1776861789.0477455,"[[-0.0233027 ]
 [-0.00784593]
 [-0.0175549 ]]"
1776861789.0477583,"[[-0.02169448]
 [-0.00705029]
 [-0.01055099]]"
1776861789.0477653,"[[-0.02133072]
 [-0.00792697]
 [-0.0077044 ]]"
1776861789.047771,"[[-0.02241284]
 [-0.01056105]
 [-0.0097807 ]]"
1776861789.0477765,"[[-0.02354317]
 [-0.0127615 ]
 [-0.01362471]]"
1776861789.0478323,"[[-0.02517393]
 [-0.01281634]
 [-0.01653058]]"
1776861789.0478673,"[[-0.02733893]
 [-0.01141498]
 [-0.01823164]]"
1776861789.0479105,"[[-0.02866678]
 [-0.0102729 ]
 [-0.01874377]]"
1776861789.0479465,"[[-0.02909822]
 [-0.00970004]
 [-0.01750688]]"
1776861789.0479758,"[[-0.02991264]
 [-0.00885193]
 [-0.01525795]]"
1776861789.047999,"[[-0.03155215]
 [-0.00672675]
 [-0.01423805]]"
1776861789.0480056,"[[-0.03272908]
 [-0.00246629]
 [-0.01582044]]"
1776861789.0480351,"[[-0.0329343 ]
 [ 0.00233795]
 [-0.01985851]]"
1776861789.0480418,"[[-0.03388589]
 [ 0.00398363]
 [-0.02509634]]"
1776861789.0480473,"[[-0.03594463]
 [ 0.0021929 ]
 [-0.02874191]]"
1776861789.0480685,"[[-0.03725698]
 [ 0.00029147]
 [-0.02896541]]"
1776861789.048075,"[[-0.03705069]
 [-0.0002282 ]
 [-0.02746499]]"
1776861789.048102,"[[-0.03636742]
 [-0.00042254]
 [-0.02560213]]"
1776861789.0481277,"[[-0.03659011]
 [-0.00152884]
 [-0.02284546]]"
1776861789.0481353,"[[-0.03811075]
 [-0.00381387]
 [-0.02077688]]"
1776861789.0481572,"[[-0.03987317]
 [-0.00632074]
 [-0.02084107]]"
1776861789.0481644,"[[-0.04057097]
 [-0.00785993]
 [-0.02120331]]"
1776861789.0611403,"[[-0.03975213]
 [-0.00827349]
 [-0.02104712]]"
1776861789.0612085,"[[-0.03731593]
 [-0.00818062]
 [-0.02225033]]"
1776861789.061296,"[[-0.03418655]
 [-0.00792477]
 [-0.02583735]]"
1776861789.0613458,"[[-0.032049  ]
 [-0.00764345]
 [-0.03006425]]"
1776861789.0613914,"[[-0.03058274]
 [-0.00754102]
 [-0.03189133]]"
1776861789.0614307,"[[-0.02869185]
 [-0.00752315]
 [-0.02978252]]"
1776861789.0614457,"[[-0.02639513]
 [-0.00723765]
 [-0.02473919]]"
1776861789.061455,"[[-0.02334947]
 [-0.00666172]
 [-0.01965159]]"
1776861789.0614645,"[[-0.01947077]
 [-0.00646977]
 [-0.01782846]]"
1776861789.0614738,"[[-0.01621717]
 [-0.00696805]
 [-0.01905738]]"
1776861789.0614958,"[[-0.01495964]
 [-0.00744208]
 [-0.01928539]]"
1776861789.0615025,"[[-0.0149402 ]
 [-0.00790808]
 [-0.01837528]]"
1776861789.061523,"[[-0.01467647]
 [-0.00898196]
 [-0.02090164]]"
1776861789.0615296,"[[-0.01451017]
 [-0.00982515]
 [-0.0279551 ]]"
1776861789.061535,"[[-0.01480958]
 [-0.00924197]
 [-0.03613236]]"
1776861789.0615556,"[[-0.01440426]
 [-0.00720803]
 [-0.04075285]]"
1776861789.0615625,"[[-0.01277285]
 [-0.00429274]
 [-0.03771041]]"
1776861789.0615954,"[[-0.01073744]
 [-0.00203106]
 [-0.02929897]]"
1776861789.0616288,"[[-0.00949484]
 [-0.00213308]
 [-0.02394332]]"
1776861789.0616531,"[[-0.01013329]
 [-0.00334029]
 [-0.02441116]]"
1776861789.0616608,"[[-0.01232082]
 [-0.00292931]
 [-0.02712422]]"
1776861789.0616822,"[[-0.01411289]
 [-0.00110776]
 [-0.03109563]]"
1776861789.0616891,"[[-1.49784919e-02]
 [ 8.52315285e-06]
 [-3.49085458e-02]]"
1776861789.0617101,"[[-0.01660868]
 [-0.00038389]
 [-0.03480454]]"
1776861789.0617168,"[[-0.01976723]
 [-0.00127525]
 [-0.03130701]]"
1776861789.0617301,"[[-0.02337348]
 [-0.00126632]
 [-0.02770694]]"
1776861789.0617359,"[[-0.02607652]
 [-0.00022483]
 [-0.02511107]]"
1776861789.0746427,"[[-0.02692987]
 [ 0.00046667]
 [-0.02402924]]"
1776861789.0746922,"[[-0.02627143]
 [-0.00012904]
 [-0.02619653]]"
1776861789.0747395,"[[-0.02629252]
 [-0.00074821]
 [-0.03217594]]"
1776861789.074764,"[[-0.02797123]
 [-0.00052128]
 [-0.03782544]]"
1776861789.0748184,"[[-0.0293327 ]
 [-0.00059365]
 [-0.03673451]]"
1776861789.0748615,"[[-0.0291484 ]
 [-0.00104903]
 [-0.02720914]]"
1776861789.0748937,"[[-0.02854592]
 [-0.00101369]
 [-0.01493315]]"
1776861789.074905,"[[-0.02841258]
 [-0.00084687]
 [-0.00768504]]"
1776861789.0749152,"[[-0.02813408]
 [-0.00097324]
 [-0.00690101]]"
1776861789.0749266,"[[-0.0276094 ]
 [-0.00081628]
 [-0.00879562]]"
1776861789.0749896,"[[-0.02837273]
 [ 0.00012093]
 [-0.01135246]]"
1776861789.0750349,"[[-0.03071186]
 [ 0.00082752]
 [-0.01395111]]"
1776861789.075073,"[[-0.03307166]
 [ 0.00011561]
 [-0.01566266]]"
1776861789.075081,"[[-0.0348427 ]
 [-0.00100693]
 [-0.0164196 ]]"
1776861789.0750906,"[[-0.03611635]
 [-0.00143496]
 [-0.01572235]]"
1776861789.075116,"[[-0.03674714]
 [-0.00192301]
 [-0.01335569]]"
1776861789.0751398,"[[-0.03728693]
 [-0.00293439]
 [-0.01264523]]"
1776861789.07515,"[[-0.03832279]
 [-0.00370974]
 [-0.01625622]]"
1776861789.0751593,"[[-0.03954795]
 [-0.00371098]
 [-0.02141858]]"
1776861789.0751817,"[[-0.04085935]
 [-0.0037499 ]
 [-0.0245224 ]]"
1776861789.0751889,"[[-0.04163009]
 [-0.00412579]
 [-0.02577115]]"
1776861789.0752141,"[[-0.03930002]
 [-0.00290345]
 [-0.02801557]]"
1776861789.0752206,"[[-0.03250797]
 [-0.00013586]
 [-0.03250062]]"
1776861789.0752532,"[[-0.02295114]
 [ 0.00107199]
 [-0.03664782]]"
1776861789.0752764,"[[-0.01276833]
 [ 0.0002031 ]
 [-0.03726084]]"
1776861789.0752835,"[[-0.00333434]
 [-0.00035394]
 [-0.03454987]]"
1776861789.0753057,"[[ 0.00409881]
 [ 0.00057737]
 [-0.03159901]]"
1776861789.0881698,"[[ 0.00993525]
 [ 0.00204421]
 [-0.02956206]]"
1776861789.0883343,"[[ 0.01626686]
 [ 0.00291548]
 [-0.02637331]]"
1776861789.0883467,"[[ 0.020165  ]
 [ 0.0029619 ]
 [-0.02190384]]"
1776861789.0883534,"[[ 0.01799946]
 [ 0.0024336 ]
 [-0.01915224]]"
1776861789.0883586,"[[ 0.01403371]
 [ 0.00196902]
 [-0.0187781 ]]"
1776861789.088364,"[[ 0.00937135]
 [ 0.00159347]
 [-0.01826778]]"
1776861789.0883896,"[[ 0.00083645]
 [ 0.0008576 ]
 [-0.01581844]]"
1776861789.0883963,"[[-0.00843645]
 [ 0.00014029]
 [-0.01198382]]"
1776861789.088402,"[[-0.01551213]
 [-0.00045242]
 [-0.01004147]]"
1776861789.088407,"[[-0.02143017]
 [-0.00154859]
 [-0.01209136]]"
1776861789.088412,"[[-0.02594013]
 [-0.0031292 ]
 [-0.01541287]]"
1776861789.0884173,"[[-0.02925336]
 [-0.00414156]
 [-0.01771664]]"
1776861789.0884223,"[[-0.03272222]
 [-0.00423447]
 [-0.02022211]]"
1776861789.0884278,"[[-0.03555202]
 [-0.00490387]
 [-0.02353537]]"
1776861789.0884328,"[[-0.03665621]
 [-0.00633509]
 [-0.02551846]]"
1776861789.0884383,"[[-0.03657976]
 [-0.00646433]
 [-0.02467334]]"
1776861789.088494,"[[-0.03545022]
 [-0.00516621]
 [-0.02429942]]"
1776861789.08854,"[[-0.03281447]
 [-0.00382591]
 [-0.02780814]]"
1776861789.0885777,"[[-0.0283279 ]
 [-0.00232481]
 [-0.03257409]]"
1776861789.0885875,"[[-0.02199163]
 [-0.00059898]
 [-0.03414446]]"
1776861789.0885935,"[[-0.01565301]
 [ 0.0003858 ]
 [-0.0313316 ]]"
1776861789.0885985,"[[-0.01208943]
 [ 0.00024737]
 [-0.02609137]]"
1776861789.0886393,"[[-0.01079615]
 [-0.0003595 ]
 [-0.02210163]]"
1776861789.0886858,"[[-0.00916364]
 [-0.00080673]
 [-0.02238459]]"
1776861789.088711,"[[-0.00785049]
 [-0.00142242]
 [-0.02693603]]"
1776861789.088719,"[[-0.008409  ]
 [-0.00260094]
 [-0.03246349]]"
1776861789.088762,"[[-0.00959046]
 [-0.00383562]
 [-0.03539482]]"
1776861789.1014123,"[[-0.01108067]
 [-0.00403536]
 [-0.03652949]]"
1776861789.1015072,"[[-0.01457379]
 [-0.00245962]
 [-0.03796952]]"
1776861789.1015458,"[[-0.01898321]
 [-0.00040133]
 [-0.03621897]]"
1776861789.1015615,"[[-0.02142268]
 [ 0.00017095]
 [-0.02951218]]"
1776861789.1015735,"[[-0.0223977 ]
 [-0.0002633 ]
 [-0.02369807]]"
1776861789.1016119,"[[-0.02351886]
 [-0.00032053]
 [-0.0216885 ]]"
1776861789.1017032,"[[-2.45247811e-02]
 [-2.02080930e-05]
 [-2.09169611e-02]]"
1776861789.1017375,"[[-0.02533633]
 [ 0.00020856]
 [-0.02053013]]"
1776861789.101746,"[[-0.02587199]
 [ 0.00026029]
 [-0.02125776]]"
1776861789.1017702,"[[-0.02547826]
 [-0.00015486]
 [-0.02198229]]"
1776861789.1017768,"[[-0.02412125]
 [-0.00132826]
 [-0.02082939]]"
1776861789.1018026,"[[-0.02203568]
 [-0.00265525]
 [-0.01959854]]"
1776861789.1018271,"[[-0.01922942]
 [-0.00303872]
 [-0.02106938]]"
1776861789.101834,"[[-0.01605284]
 [-0.00238404]
 [-0.02289196]]"
1776861789.101856,"[[-0.01356475]
 [-0.00192467]
 [-0.02271619]]"
1776861789.1018639,"[[-0.01262958]
 [-0.00277302]
 [-0.02246697]]"
1776861789.1018915,"[[-0.01255257]
 [-0.0043121 ]
 [-0.02299746]]"
1776861789.1018984,"[[-0.01214288]
 [-0.00513633]
 [-0.0239939 ]]"
1776861789.1019197,"[[-0.01166348]
 [-0.00497158]
 [-0.02629677]]"
1776861789.1019268,"[[-0.01216152]
 [-0.00451251]
 [-0.02832173]]"
1776861789.101947,"[[-0.01391494]
 [-0.00419891]
 [-0.02746622]]"
1776861789.1019537,"[[-0.01626667]
 [-0.00390072]
 [-0.02504095]]"
1776861789.101973,"[[-0.01829811]
 [-0.00425281]
 [-0.02331192]]"
1776861789.1019797,"[[-0.0197571 ]
 [-0.00628346]
 [-0.0225314 ]]"
1776861789.1020005,"[[-0.02140564]
 [-0.00896284]
 [-0.02312761]]"
1776861789.1020594,"[[-0.02376192]
 [-0.01034564]
 [-0.02526763]]"
1776861789.1020908,"[[-0.02606384]
 [-0.01024923]
 [-0.02757107]]"
