a_bicep,a_tricep,a_difference
0.008593983720746396,0.3581666697309946,-0.3495726860102482
0.008609674410834725,0.3577691864034828,-0.3491595119926481
0.008625451094733647,0.3574234251262528,-0.34879797403151913
0.00864122139498714,0.3571286494168826,-0.3484874280218955
0.008656864107405909,0.3568840427510931,-0.3482271786436872
0.00867229705926969,0.3566888776883966,-0.3480165806291269
0.008687490079630458,0.35654276086682957,-0.34785527078719913
0.008702431217315778,0.35644550315273843,-0.34774307193542264
0.00871706570702472,0.35639665848668517,-0.34767959277966043
0.008731277997798,0.35639539094211553,-0.34766411294431754
0.00874498255556319,0.3564405976526786,-0.34769561509711544
0.008758193518339263,0.35653089336232424,-0.34777269984398496
0.008770983726834495,0.35666468682465313,-0.34789370309781864
0.00878340757082354,0.3568406028764539,-0.3480571953056304
0.008795458518502884,0.35705796396838335,-0.34826250544988047
0.008807088898952861,0.35731667205529133,-0.34850958315633845
0.008818312509917376,0.35761624957152527,-0.3487979370616079
0.00882940825573665,0.35795500501124905,-0.3491255967555124
0.008840984021333808,0.35833041506535196,-0.34948943104401814
0.008853657603104465,0.35874027764230626,-0.3498866200392018
0.008867723424359826,0.35918317534898303,-0.3503154519246232
0.008883167252723844,0.359658057980905,-0.35077489072818113
0.008899838481259187,0.3601640887643233,-0.35126425028306413
0.00891759340333913,0.3607005857486497,-0.3517829923453106
0.008936362858355288,0.3612663842509667,-0.3523300213926114
0.008956112995337355,0.3618591927440903,-0.35290307974875296
0.008976759408107977,0.3624755038063059,-0.3534987443981979
0.008998131647752866,0.3631111535332247,-0.35411302188547183
0.009020041468365107,0.3637622441376605,-0.3547422026692954
0.009042369755839394,0.36442593748684904,-0.35538356773100965
0.009065063638323188,0.36510081631289454,-0.3560357526745713
0.009088088095555094,0.3657865768992137,-0.35669848880365856
0.009111417768411801,0.36648341618373936,-0.3573719984153276
0.009135030613849677,0.3671919173602506,-0.3580568867464009
0.009158835770217956,0.3679133572930165,-0.3587545215227985
0.009182620664625465,0.3686493819063473,-0.35946676124172183
0.009206136130855979,0.3694007267465499,-0.3601945906156939
0.009229227684992942,0.3701657797705346,-0.36093655208554165
0.009251846196249958,0.37093967813075024,-0.36168783193450027
0.009273955645493714,0.3717148675823375,-0.3624409119368438
0.009295398893049572,0.3724830993787368,-0.3631877004856872
0.009315801377557081,0.37323719011228695,-0.3639213887347299
0.009334732664956208,0.3739717625922947,-0.3646370299273385
0.00935203141575584,0.3746832777154618,-0.3653312462997059
0.009367818529099129,0.37537029542237177,-0.36600247689327264
0.00938219185837205,0.37603389099025336,-0.36665169913188134
0.009395045744713493,0.37667609774747635,-0.36728105200276284
0.009406231529764561,0.3772973263837051,-0.36789109485394056
0.00941584654184675,0.3778961580415547,-0.36848031149970795
0.009424233295770712,0.37847111648206805,-0.36904688318629736
0.009431706394189596,0.3790217504274649,-0.3695900440332753
0.009438405643147208,0.37954826646386863,-0.37010986082072145
0.009444365152533418,0.3800510593488081,-0.3706066941962747
0.009449614161068364,0.3805311195832608,-0.3710815054221924
0.009454238906508254,0.3809906387368503,-0.37153639983034203
0.00945840051758899,0.38143277432366707,-0.37197437380607806
0.00946229884473983,0.38186061243649694,-0.3723983135917571
0.009466119654477861,0.3822765152884503,-0.37281039563397245
0.009469995466900931,0.3826822331697131,-0.3732122377028122
0.009474013504329358,0.38307903921082154,-0.3736050257064922
0.009478276099886378,0.38346783378488225,-0.37398955768499587
0.009482914407427882,0.3838494438156932,-0.3743665294082653
0.009488014013793405,0.3842248405881787,-0.3747368265743853
0.009493584890212363,0.3845947781977797,-0.37510119330756736
0.009499633732248918,0.3849588315288596,-0.3754591977966107
0.009506217919758808,0.3853152272472997,-0.3758090093275409
0.00951335526057027,0.3856622735956728,-0.3761489183351025
0.009520782730763287,0.3859995900337819,-0.37647880730301864
0.009527860207396198,0.3863276808553694,-0.3767998206479732
0.009533932904355514,0.38664666483207893,-0.37711273192772343
0.009538745476406917,0.3869558209425253,-0.37741707546611836
0.009542366738016665,0.3872545771349953,-0.3777122103969786
0.00954489328652056,0.3875432255502065,-0.3779983322636859
0.009546344284871909,0.38782222007833955,-0.37827587579346766
0.009546709607234104,0.3880914961963165,-0.3785447865890824
0.00954599463781158,0.38835081498464785,-0.37880482034683627
0.009544268368417166,0.3886001745173061,-0.37905590614888895
0.009541678983442561,0.38883981782564353,-0.379298138842201
0.009538352401795418,0.3890704853978212,-0.3795321329960258
0.009534330320311127,0.3892931067551033,-0.37975877643479217
0.009529616371064965,0.38950785075573335,-0.3799782343846684
0.009524211254837621,0.3897142442612591,-0.3801900330064215
0.009518115847630092,0.3899116963100195,-0.3803935804623894
0.009511303247543979,0.390099279411694,-0.38058797616415
0.00950369593533074,0.3902754929772452,-0.38077179704191444
0.009495294197945854,0.39043860129202473,-0.38094330709407886
0.009486282425482717,0.39058745394387934,-0.3811011715183966
0.009476847490596808,0.39072190102089577,-0.38124505353029897
0.009467018542688993,0.3908422404064857,-0.3813752218637967
0.009456750505022479,0.39094848688970596,-0.3814917363846835
0.009446071334535691,0.3910403969696745,-0.38159432563513884
0.009435156341749866,0.3911180167781779,-0.3816828604364281
0.009424271868653735,0.3911818727860576,-0.38175760091740385
0.009413726084369587,0.3912328204510731,-0.3818190943667035
0.009403960100847925,0.3912714824249435,-0.38186752232409554
0.009395593667738001,0.3912974678408911,-0.3819018741731531
0.009389230300324423,0.39131005878909636,-0.38192082848877196
0.00938518093085511,0.3913094495756372,-0.3819242686447821
0.009383395763011115,0.39129628953561535,-0.38191289377260423
0.009383671244181886,0.391270832928647,-0.3818871616844651
0.009385931810717323,0.39123300526458044,-0.3818470734538631
0.00939028540603418,0.39118277078593966,-0.38179248537990546
0.009396862171045505,0.3911202002632035,-0.38172333809215797
0.009405695973935035,0.39104486852488834,-0.3816391725509533
0.009416734365355452,0.3909550706395403,-0.3815383362741849
0.009429938314619177,0.3908478364066309,-0.3814178980920117
0.00944537044633743,0.3907198430919571,-0.3812744726456197
0.009463179547010099,0.3905686534076603,-0.3811054738606502
0.009483520650259892,0.39039318807065404,-0.38090966742039417
0.009506473739640817,0.39019298390775775,-0.38068651016811694
0.009531998286746883,0.38996762188313844,-0.38043562359639155
0.009559944853503024,0.3897166786305461,-0.38015673377704307
0.009590134266492798,0.38943916006733287,-0.37984902580084007
0.00962244044944433,0.3891331287429621,-0.37951068829351775
0.009656776048687584,0.388796638600661,-0.3791398625519734
0.009693039475482378,0.38842874835900165,-0.37873570888351926
0.009731133530256375,0.3880293393535498,-0.3782982058232934
0.009771016764104053,0.3875990042792865,-0.37782798751518243
0.009812682937036464,0.38713960526746094,-0.3773269223304245
0.009856061049108722,0.38665369864248494,-0.3767976375933762
0.009900970677768278,0.3861430135999687,-0.3762420429222004
0.009947203151273338,0.385607914727368,-0.37566071157609465
0.009994618080983814,0.38504794335697085,-0.375053325275987
0.010043179323134121,0.38446271506087437,-0.37441953573774023
0.010092910260429617,0.38385226831741726,-0.3737593580569876
0.010143819486863721,0.38321658845895373,-0.37307276897209
0.01019587831142992,0.3825555557101538,-0.3723596773987239
0.010249024369557285,0.38186914644857006,-0.3716201220790128
0.010303193649834244,0.3811568004856951,-0.3708536068358609
0.010358355745975904,0.38041756118716175,-0.37005920544118587
0.010414509574549842,0.3796511848513394,-0.36923667527678955
0.010471668952512893,0.37885797204821353,-0.36838630309570064
0.010529849903863134,0.37803819141362555,-0.3675083415097624
0.01058906328578682,0.3771921304962579,-0.3666030672104711
0.010649298170170112,0.3763206208932445,-0.36567132272307434
0.010710456735328415,0.37542590125015585,-0.36471544451482746
0.010772335276149837,0.3745108560123309,-0.36373852073618107
0.010834751930231548,0.3735771407824461,-0.36274238885221455
0.010897636060158688,0.37262516972540854,-0.36172753366524985
0.01096096251280249,0.37165563113537525,-0.36069466862257277
0.011024659579351568,0.3706700574004893,-0.35964539782113775
0.011088607128592838,0.3696698222762927,-0.35858121514769986
0.011152744858785604,0.3686551999208546,-0.357502455062069
0.011217123444514334,0.3676257405576409,-0.3564086171131266
0.011281822010539663,0.36658096453114747,-0.3552991425206078
0.011346900646196542,0.36552033426839153,-0.354173433622195
0.01141239235096297,0.3644431860690185,-0.3530307937180555
0.01147826266555155,0.363349352762974,-0.3518710900974224
0.011544443790658727,0.36224001209380824,-0.3506955683031495
0.011610864783067908,0.3611176191286594,-0.34950675434559153
0.011677367013926585,0.35998459544029343,-0.34830722842636685
0.01174371424446998,0.3588422237550113,-0.34709850951054133
0.011809757191520965,0.3576908777762973,-0.3458811205847764
0.011875601952978208,0.35653083641653865,-0.34465523446356044
0.011941661135275318,0.3553625921352772,-0.34342093100000187
0.012008424936848642,0.35418657846518975,-0.34217815352834113
0.012076096347362387,0.35300292919792897,-0.3409268328505666
0.012144511651982968,0.3518113041332632,-0.33966679248128023
0.012213371543087718,0.350611272410601,-0.3383979008675133
0.01228245227666666,0.34940350587263697,-0.33712105359597033
0.012351650165746617,0.3481901411083838,-0.3358384909426372
0.012420941673411425,0.3469742194874256,-0.33455327781401417
0.012490327117619705,0.3457596579285477,-0.33326933081092797
0.012559792195894235,0.3445511782967354,-0.33199138610084117
0.012629318802556355,0.3433535542332503,-0.33072423543069396
0.012698922147138523,0.34217119172882304,-0.3294722695816845
0.012768646965219115,0.3410081652864492,-0.3282395183212301
0.01283849928951974,0.3398674774929127,-0.32702897820339294
0.012908407881627483,0.33874985278262787,-0.32584144490100037
0.012978294776148909,0.33765421736314477,-0.32467592258699585
0.013048170821862205,0.33657949725135794,-0.3235313264294957
0.013118135676231362,0.3355252755352728,-0.3224071398590414
0.013188278244564892,0.33449137474689,-0.32130309650232514
0.01325860645792727,0.3334776254816162,-0.32021901902368893
0.013329119767145648,0.33248391197945626,-0.31915479221231063
0.0133998718389578,0.331510153892827,-0.3181102820538692
0.01347088045761366,0.3305563684558598,-0.3170854879982461
0.013542083908120051,0.32962383983210386,-0.3160817559239838
0.01361344575940465,0.3287161664956387,-0.315102720736234
0.013685034447365556,0.3278374181751915,-0.31415238372782595
0.013757014000704976,0.3269895938000761,-0.31323257979937114
0.013829616682428875,0.32617300644847447,-0.3123433897660456
0.013903096825678425,0.3253880053317234,-0.311484908506045
0.013977643932887304,0.32463513730940385,-0.31065749337651655
0.014053340395234688,0.32391395645784654,-0.30986061606261184
0.014130225373134674,0.32322247863674397,-0.3090922532636093
0.014208415294684766,0.3225582822905979,-0.30834986699591316
0.014288144083121785,0.32191984625951964,-0.30763170217639785
0.014369623428483308,0.32130654374278317,-0.30693692031429987
0.014452922947624135,0.3207178387670811,-0.306264915819457
0.014538013121544225,0.3201529630597321,-0.3056149499381879
0.01462478396756416,0.3196113036787882,-0.30498651971122404
0.014712970720993805,0.319092735405696,-0.3043797646847022
0.014802107786938828,0.3185975647023764,-0.3037954569154375
0.014891533175958876,0.3181266080204446,-0.30323507484448575
0.014980428113930893,0.3176810561642019,-0.302700628050271
0.01506803823302709,0.3172616259116928,-0.3021935876786657
0.015153969983631237,0.31686806579225435,-0.30171409580862313
0.015238175218418384,0.31649948164299524,-0.3012613064245769
0.015320744578809007,0.3161546509372926,-0.3008339063584836
0.015401807473069585,0.3158323260696899,-0.30043051859662034
0.015481495420605269,0.3155319405898608,-0.3000504451692555
0.015559912795794313,0.31525381616257336,-0.29969390336677904
0.015637038351563562,0.31499825106474116,-0.2993612127131776
0.015712570320439892,0.31476498354228016,-0.2990524132218403
0.015786047020520468,0.3145536136565012,-0.29876756663598075
0.015857293717587494,0.31436396943843065,-0.29850667572084316
0.0159265918366481,0.3141962944857755,-0.29826970264912744
0.015994356205910065,0.3140509182198624,-0.29805656201395236
0.016060874534855007,0.31392735760849594,-0.29786648307364094
0.016126310238940265,0.3138240168583039,-0.2976977066193636
0.016190725002545862,0.3137384998874851,-0.2975477748849392
0.016254109540340685,0.3136678274725149,-0.29741371793217425
0.01631645153639491,0.313608768986784,-0.2972923174503891
0.01637774574108292,0.31355821782416765,-0.29718047208308473
0.01643797370117965,0.31351298492357577,-0.2970750112223961
0.016497126516923324,0.3134693896770285,-0.29697226316010517
0.016555218720806692,0.3134236546308486,-0.2968684359100419
0.016612273956935927,0.31337300002555485,-0.2967607260686189
0.01666834536598283,0.3133161840216495,-0.2966478386556667
0.016723490812971753,0.3132530152577657,-0.29652952444479397
0.016777693809277912,0.3131837645520134,-0.2964060707427355
0.016830900487975604,0.3131089517605394,-0.2962780512725638
0.016883087931713395,0.31302912868311594,-0.29614604075140255
0.016934212501239408,0.31294455860559917,-0.2960103461043598
0.01698418380843856,0.31285518777797877,-0.2958710039695402
0.01703293215335011,0.3127607390915716,-0.2957278069382215
0.017080447398031114,0.31265942582124884,-0.29557897842321773
0.017126785862006156,0.3125465561400296,-0.2954197702780234
0.017172105097988343,0.31241726984609225,-0.2952451647481039
0.017216691382023003,0.31227077506389506,-0.295054083681872
0.017260877834781065,0.3121091701175336,-0.2948482922827525
0.017304866605217187,0.31193329165231426,-0.2946284250470971
0.017348675193676527,0.31174229233767814,-0.2943936171440016
0.017392255305815337,0.31153559192005725,-0.2941433366142419
0.017435551667724272,0.31131325784998487,-0.2938777061822606
0.017478413699575316,0.3110754775841215,-0.2935970638845462
0.01752056123693435,0.31082246364863947,-0.2933019024117051
0.017561756284968505,0.31055456564111306,-0.2929928093561446
0.0176019280595933,0.31027246669992214,-0.2926705386403288
0.017641118801036013,0.3099773584055762,-0.2923362396045402
0.017679496416288083,0.309670543900483,-0.2919910474841949
0.017717324114930978,0.30935260074479076,-0.2916352766298598
0.017754777029383616,0.3090229768331341,-0.2912681998037505
0.017791928336164723,0.30867994716918795,-0.29088801883302323
0.01782888003293586,0.3083209876079781,-0.29049210757504224
0.017865770560112633,0.30794396347555336,-0.29007819291544074
0.017902706898485547,0.3075479033599877,-0.28964519646150216
0.01793969942732908,0.3071326112848426,-0.2891929118575135
0.017976646140061267,0.306698276763851,-0.2887216306237897
0.018013425667413686,0.30624559860463724,-0.28823217293722353
0.018049965730033285,0.3057753468058685,-0.28772538107583523
0.018086197813851457,0.30528791787550197,-0.2872017200616505
0.01812202136516463,0.3047842680065504,-0.2866622466413858
0.01815733361405644,0.30426630897407203,-0.2861089753600156
0.018192011255107617,0.30373576871260055,-0.28554375745749294
0.01822579535269776,0.30319325962601656,-0.2849674642733188
0.018258278421058097,0.3026383059809304,-0.2843800275598723
0.01828910013064108,0.3020701783315999,-0.2837810782009588
0.018318115746755084,0.30148859429778585,-0.2831704785510308
0.018345368579438946,0.3008936921038176,-0.28254832352437864
0.018370955237694258,0.3002857420090903,-0.28191478677139603
0.01839493448313843,0.29966554472583956,-0.2812706102427011
0.018417334509618456,0.2990358667337257,-0.2806185322241072
0.018438184039127097,0.29840122860880836,-0.27996304456968124
0.018457554746357095,0.29776550291575826,-0.2793079481694012
0.018475654816630386,0.29713124999728013,-0.27865559518064975
0.01849284513865363,0.29650110499706556,-0.27800825985841193
0.018509442434659087,0.29587811148919413,-0.27736866905453506
0.01852552666440413,0.29526455302223964,-0.27673902635783554
0.0185410131742211,0.29466125140244587,-0.2761202382282248
0.01855582104780369,0.29406809943368656,-0.2755122783858829
0.018569933900899848,0.2934847105097464,-0.27491477660884656
0.0185834285822635,0.2929106607296133,-0.2743272321473498
0.018596496286977647,0.29234564354733356,-0.27374914726035593
0.018609359675533104,0.2917895124418257,-0.2731801527662926
0.01862216186002523,0.29124219997230566,-0.2726200381122804
0.018634953066384262,0.29070369856679995,-0.2720687455004157
0.018647682212861696,0.29017398488374385,-0.2715263026708822
0.018660112652922355,0.28965260576084173,-0.2709924931079194
0.018671765928446934,0.28913850407566444,-0.2704667381472175
0.018682020741513417,0.288631014293314,-0.2699489935518006
0.01869034304626896,0.2881308283711847,-0.2694404853249157
0.01869645559937643,0.2876393658341359,-0.26894291023475947
0.018700300676003444,0.2871577529907511,-0.26845745231474766
0.01870189965848529,0.2866866862673585,-0.2679847866088732
0.01870127779313486,0.2862266349837775,-0.26752535719064263
0.01869847831311973,0.285778018656607,-0.2670795403434873
0.01869366489840361,0.2853414802904276,-0.266647815392024
0.01868717098857005,0.2849177974296464,-0.26623062644107637
0.018679322733191905,0.28450710068754875,-0.26582777795435686
0.018670206528818244,0.28410859961851626,-0.265438393089698
0.018659710119993636,0.28372148827536453,-0.2650617781553709
0.0186477596051621,0.2833457044353884,-0.26469794483022635
0.018634337258943572,0.28298191099570985,-0.26434757373676626
0.01861934743718127,0.28263096450091585,-0.26401161706373455
0.01860263907354827,0.28229329705605216,-0.2636906579825039
0.018584096301840436,0.28196883670415346,-0.263384740402313
0.01856367894727994,0.28165717464223217,-0.2630934956949522
0.018541394893710268,0.28135764620567266,-0.2628162513119624
0.018517226054298886,0.2810695023454409,-0.26255227629114203
0.018491164356930122,0.2807920360917775,-0.2623008717348474
0.018463321372986976,0.28052448192121543,-0.2620611605482285
0.01843390829492224,0.2802658840300526,-0.26183197573513034
0.018403124775444108,0.28001517424367744,-0.26161204946823335
0.01837111331062488,0.27977143985709346,-0.2614003265464686
0.01833798746440713,0.2795342657839164,-0.26119627831950926
0.018303842517001134,0.2793035640898164,-0.26099972157281526
0.018268710234191545,0.2790790447753015,-0.26081033454110997
0.018232512007688054,0.2788604110863539,-0.26062789907866585
0.01819512461683103,0.278647754860618,-0.26045263024378695
0.01815655071712474,0.278441315677001,-0.26028476495987624
0.018116925354381336,0.2782404945486802,-0.2601235691942989
0.01807634846085541,0.2780424285302153,-0.2599660800693599
0.018034841624714984,0.277842765091088,-0.25980792346637305
0.017992373956693515,0.27763870188377626,-0.25964632792708275
0.01794878701281781,0.27742931609019,-0.2594805290773722
0.017903757694543505,0.27721302345614385,-0.25930926576160035
0.01785697579899159,0.276986970782768,-0.2591299949837764
0.017808337152507903,0.2767488458343449,-0.258940508681837
0.01775787843465964,0.2764978865186265,-0.25874000808396685
0.01770563615487498,0.2762342981971202,-0.2585286620422452
0.017651611153588778,0.27595854232179506,-0.2583069311682063
0.017595721619986095,0.27567107660512696,-0.2580753549851409
0.01753776357405021,0.2753729496413583,-0.25783518606730804
0.01747751328534043,0.2750664513249342,-0.25758893803959376
0.017414858443769325,0.2747542093998405,-0.2573393509560712
0.017349801807574766,0.2744377837797983,-0.25708798197222354
0.017282414553930366,0.2741175324564719,-0.25683511790254154
0.017212797930022606,0.27379313953961953,-0.2565803416095969
0.01714102036818435,0.2734635737099297,-0.25632255334174536
0.017067085781711292,0.2731268787494902,-0.2560597929677789
0.016990982676767522,0.27278065891184017,-0.25578967623507265
0.01691273242838387,0.27242280099594385,-0.25551006856756
0.016832406327559436,0.272051755111111,-0.25521934878355157
0.01675011445768198,0.2716666546184446,-0.2549165401607626
0.01666594730579906,0.27126728055646643,-0.25460133325066736
0.01657991933346817,0.2708534909012913,-0.2542735715678231
0.01649187618895589,0.270424435149031,-0.2539325589600751
0.016401475850737812,0.2699785959469371,-0.2535771200961993
0.01630836634770239,0.269515274090881,-0.2532069077431786
0.016212311951544295,0.269035845625581,-0.25282353367403676
0.01611321103367018,0.2685431426648757,-0.25242993163120553
0.016011166642926466,0.2680398944947152,-0.25202872785178876
0.01590647098576294,0.26752739267428555,-0.2516209216885226
0.0157994028707688,0.26700544485181726,-0.25120604198104846
0.015690095025388883,0.2664736301753157,-0.25078353514992685
0.015578621034739093,0.26593203618093675,-0.25035341514619763
0.015465187620086881,0.2653811886703008,-0.24991600105021392
0.015350223483281411,0.26482179298250585,-0.24947156949922444
0.01523424594792502,0.2642542793887947,-0.24902003344086968
0.015117717619179752,0.26367872722442104,-0.2485610096052413
0.015001001669470717,0.26309515786871807,-0.24809415619924735
0.014884270486932359,0.2625034413497062,-0.24761917086277385
0.014767457189700803,0.26190323304778473,-0.24713577585808394
0.014650370336184578,0.2612945416044501,-0.24664417126826552
0.014532821632268315,0.2606785340293761,-0.24614571239710775
0.014414686206394595,0.2600582640049672,-0.24564357779857257
0.014295955516155921,0.2594385328106714,-0.2451425772945155
0.01417672879029184,0.2588241141119322,-0.24464738532164035
0.014057058902507106,0.2582179258635922,-0.2441608669610851
0.013936827922069213,0.2576209836288495,-0.2436841557067803
0.013815855293275201,0.25703343702694564,-0.24321758173367045
0.0136940635567863,0.2564552578118388,-0.24276119425505252
0.013571501351303637,0.2558860729890011,-0.24231457163769748
0.013448289031737526,0.2553246251648216,-0.24187633613308404
0.013324574612977022,0.2547691874379602,-0.24144461282498314
0.013200524027395714,0.2542186147127017,-0.24101809068530597
0.013076288532288946,0.25367245010342393,-0.24059616157113498
0.012951933232691674,0.25313047198931293,-0.24017853875662126
0.012827468279691447,0.2525929333723407,-0.23976546509264923
0.012702932376814238,0.25206109263755155,-0.2393581602607373
0.012578373227232863,0.25153712231633535,-0.23895874908910247
0.012453816839262796,0.2510236573442888,-0.23856984050502597
0.012329279559077576,0.2505230794682332,-0.23819379990915562
0.012204759674691035,0.25003671961259566,-0.23783195993790462
0.012080235906460823,0.2495648163625646,-0.2374845804561038
0.011955680345498619,0.249107153515088,-0.23715147316958937
0.011831056366273119,0.248663520319967,-0.23683246395369387
0.01170632648019793,0.2482337796953082,-0.23652745321511026
0.011581467879546337,0.24781798361440724,-0.2362365157348609
0.01145646936272679,0.24741634700324044,-0.23595987764051365
0.011331330173100554,0.24702896256603232,-0.23569763239293176
0.011206069929665023,0.24665582501408828,-0.23544975508442326
0.011080706672418329,0.24629690248689998,-0.23521619581448164
0.010955221333418256,0.24595194025800135,-0.2349967189245831
0.010829599022333465,0.2456204885209887,-0.23479088949865523
0.010703878983808757,0.2453021545251429,-0.23459827554133414
0.010578114413828098,0.2449967505135379,-0.23441863609970978
0.010452339670397316,0.24470413210848635,-0.23425179243808902
0.010326623504961906,0.24442363333483846,-0.23409700982987655
0.0102011428215112,0.24415372384891593,-0.23395258102740474
0.010076133765516505,0.2438923200441002,-0.2338161862785837
0.009951722860067033,0.24363726473817832,-0.23368554187811127
0.009827906410730525,0.2433868486382391,-0.23355894222750856
0.00970476868821694,0.2431403313425816,-0.23343556265436466
0.009582605034943499,0.24289788283258043,-0.23331527779763694
0.009461716896196149,0.24265988505953554,-0.23319816816333938
0.0093421152470116,0.24242626961591038,-0.2330841543688988
0.009223501754683745,0.2421965919787211,-0.23297309022403734
0.00910549176050175,0.241970709908643,-0.23286521814814126
0.008987683708634732,0.24174899888263415,-0.23276131517399942
0.008869587411508884,0.2415319527295044,-0.2326623653179955
0.008750764938367343,0.24132018545969197,-0.23256942052132462
0.008631021705537084,0.2411146981349723,-0.2324836764294352
0.008510344349551913,0.24091653437106084,-0.23240619002150892
0.008388784462698008,0.24072579256606982,-0.23233700810337182
0.00826645754662369,0.24054061776453892,-0.23227416021791522
0.008143531228289765,0.24035722636559598,-0.23221369513730622
0.008020163267070342,0.24017139540416566,-0.23215123213709532
0.007896470032388121,0.23998012631341914,-0.23208365628103103
0.007772521179093659,0.23978204050964474,-0.23200951933055108
0.00764834338472856,0.2395770018783539,-0.23192865849362534
0.007523939331642166,0.23936599801217354,-0.23184205868053137
0.007399283015041781,0.23915054656764698,-0.2317512635526052
0.007274307479047002,0.23893147921569927,-0.23165717173665226
0.007148939251122485,0.2387088017650804,-0.2315598625139579
0.007023189708184472,0.2384827447655514,-0.23145955505736693
0.006897209796307723,0.23825511967103521,-0.23135790987472749
0.006771235748315715,0.23803047834419414,-0.23125924259587843
0.00664552112936011,0.23781550132185764,-0.23116998019249752
0.006520326639781432,0.23761622074791933,-0.23109589410813788
0.006395897375277091,0.23743564341998963,-0.23103974604471253
0.006272386584194334,0.23727364480521645,-0.23100125822102213
0.006149829294309651,0.23712816334514028,-0.23097833405083062
0.006028224915061062,0.23699644429560465,-0.2309682193805436
0.00590763652251826,0.23687616745024354,-0.23096853092772526
0.005788208148023132,0.23676606385518562,-0.23097785570716248
0.005670090144132116,0.23666568515543404,-0.23099559501130193
0.005553367210394709,0.23657484291173883,-0.23102147570134413
0.005438062853616293,0.23649317181861484,-0.23105510896499856
0.005324176094002116,0.2364202859838324,-0.2310961098898303
0.005211703047106126,0.23635659350113022,-0.2311448904540241
0.005100628392282329,0.23630366507418918,-0.23120303668190684
0.004990920601135156,0.236263739560981,-0.23127281895984586
0.00488258735463817,0.23623913915688463,-0.23135655180224646
0.004775679544604628,0.2362321177719948,-0.23145643822739018
0.004670204801535766,0.2362450199466681,-0.23157481514513234
0.004566131606195838,0.23628029918188287,-0.23171416757568702
0.004463443752709445,0.2363404433754576,-0.23187699962274816
0.004362084757252364,0.23642811680427203,-0.23206603204701967
0.0042618911774299825,0.2365459709154913,-0.2322840797380613
0.0041626243662024375,0.2366959006912574,-0.23253327632505497
0.004064040059497933,0.2368787709536658,-0.23281473089416788
0.003965917555381641,0.23709485203245595,-0.2331289344770743
0.003867994695952829,0.2373440436957627,-0.23347604899980987
0.003769902731585746,0.23762578647604765,-0.2338558837444619
0.003671290210497057,0.2379392872902806,-0.23426799707978355
0.0035719950112944716,0.2382839006489999,-0.23471190563770544
0.0034720027163735703,0.23865912390249133,-0.23518712118611776
0.003371312807296863,0.23906434020614212,-0.23569302739884526
0.003269907894266618,0.23949893550190424,-0.23622902760763761
0.0031677839912060035,0.2399629811851886,-0.2367951971939826
0.0030649564421529694,0.24045756007338448,-0.23739260363123152
0.002961446222050703,0.2409842244719814,-0.2380227782499307
0.0028572728213450537,0.24154436042101454,-0.2386870875996695
0.0027524365733040744,0.2421389475487482,-0.23938651097544414
0.002646879089862005,0.24276877566233965,-0.24012189657247765
0.002540456197876214,0.24343517578091275,-0.24089471958303654
0.0024329657818039185,0.24414087630606185,-0.24170791052425794
0.0023242378320481693,0.24489019880995178,-0.24256596097790362
0.002214205310183926,0.2456878329071362,-0.24347362759695226
0.002102908204355636,0.24653669140694193,-0.2444337832025863
0.001990581240718609,0.247436884838111,-0.2454463035973924
0.001877787611536999,0.24838684708099767,-0.24650905946946067
0.0017652778612907225,0.24938515113372708,-0.24761987327243637
0.0016536450621001259,0.25043113969510006,-0.24877749463299992
0.0015431800929646754,0.25152426685985035,-0.24998108676688569
0.0014339731754947603,0.2526630379827799,-0.25122906480728513
0.0013259897223192828,0.25384417247254276,-0.2525181827502235
0.0012190579354669836,0.2550626464772215,-0.2538435885417545
0.0011129247875340048,0.25631306617132343,-0.25520014138378944
0.0010073882700485733,0.25759157344374395,-0.25658418517369536
0.0009023861950028768,0.25889651108161454,-0.25799412488661166
0.0007979639892454869,0.260227366885184,-0.2594294028959385
0.0006941558292140049,0.26158365160001745,-0.26088949577080345
0.0005909402341513768,0.26296482601750465,-0.2623738857833533
0.0004883494304582387,0.26437063136188865,-0.26388228193143043
0.0003865367282431232,0.2658011412754675,-0.2654146045472244
0.0002856680843819154,0.2672564645489802,-0.2669707964645983
0.00018583333385326482,0.2687364361670754,-0.26855060283322213
8.706571538697475e-05,0.2702405691947645,-0.27015350347937755
0.0,0.2717679088436061,-0.2717679088436061
0.0,0.27331675443294856,-0.27331675443294856
0.0,0.274884819450731,-0.274884819450731
0.0,0.2764697055732229,-0.2764697055732229
0.0,0.27806908529089597,-0.27806908529089597
0.0,0.2796807411010063,-0.2796807411010063
0.0,0.2813030498086161,-0.2813030498086161
0.0,0.28293563234342056,-0.28293563234342056
0.0,0.28457904688340896,-0.28457904688340896
0.0,0.28623376848312615,-0.28623376848312615
0.0,0.2879000722575818,-0.2879000722575818
0.0,0.28957883919093536,-0.28957883919093536
0.0,0.2912720528187491,-0.2912720528187491
0.0,0.2929823662534718,-0.2929823662534718
0.0,0.2947119196765449,-0.2947119196765449
0.0,0.29646160889145046,-0.29646160889145046
0.0,0.29823145717676264,-0.29823145717676264
0.0,0.30002120403012195,-0.30002120403012195
0.0,0.3018305225396037,-0.3018305225396037
0.0,0.30365888869206703,-0.30365888869206703
0.0,0.3055050916432861,-0.3055050916432861
0.0,0.3073668884044922,-0.3073668884044922
