timestamp_emg,emg_data
1776861846.4629865,"[[-0.02004348]
 [-0.00192299]
 [-0.02845713]]"
1776861846.463032,"[[-0.02051767]
 [-0.00088438]
 [-0.02755491]]"
1776861846.4630685,"[[-0.02092824]
 [-0.00114668]
 [-0.02640862]]"
1776861846.463077,"[[-0.02070336]
 [-0.00162928]
 [-0.02595451]]"
1776861846.4631038,"[[-0.02033217]
 [-0.00201961]
 [-0.02634731]]"
1776861846.4631119,"[[-0.02035942]
 [-0.0026144 ]
 [-0.02617503]]"
1776861846.4631345,"[[-0.02071466]
 [-0.00318172]
 [-0.024888  ]]"
1776861846.4631429,"[[-0.02153732]
 [-0.00311085]
 [-0.02441671]]"
1776861846.4631667,"[[-0.0221428 ]
 [-0.00213195]
 [-0.0258954 ]]"
1776861846.4631734,"[[-0.02127146]
 [-0.00069623]
 [-0.0281048 ]]"
1776861846.4632092,"[[-0.01977998]
 [ 0.00031331]
 [-0.03030243]]"
1776861846.4632452,"[[-0.01940557]
 [ 0.00037569]
 [-0.03147209]]"
1776861846.4632847,"[[-0.01982223]
 [-0.00013692]
 [-0.02947407]]"
1776861846.4633284,"[[-0.01960721]
 [-0.00043688]
 [-0.0252644 ]]"
1776861846.463336,"[[-0.01864505]
 [-0.00026066]
 [-0.0226883 ]]"
1776861846.4633415,"[[-1.83365973e-02]
 [-6.69290898e-05]
 [-2.32370239e-02]]"
1776861846.4633744,"[[-1.88459871e-02]
 [-6.77542431e-05]
 [-2.50187240e-02]]"
1776861846.463383,"[[-0.01889037]
 [ 0.00024345]
 [-0.02586336]]"
1776861846.463417,"[[-0.01892909]
 [ 0.00113605]
 [-0.02585582]]"
1776861846.4634538,"[[-0.01955513]
 [ 0.00177013]
 [-0.02628514]]"
1776861846.4634624,"[[-0.01949467]
 [ 0.00114656]
 [-0.02735447]]"
1776861846.476549,"[[-1.88981830e-02]
 [-7.83611185e-05]
 [-2.81655975e-02]]"
1776861846.4765887,"[[-0.01926702]
 [-0.00062124]
 [-0.02741111]]"
1776861846.4765975,"[[-0.02027457]
 [-0.00042956]
 [-0.02458156]]"
1776861846.476649,"[[-0.02092036]
 [-0.00031751]
 [-0.02195408]]"
1776861846.4766726,"[[-0.02113111]
 [-0.00106467]
 [-0.02250295]]"
1776861846.4766834,"[[-0.02081723]
 [-0.00224933]
 [-0.02542208]]"
1776861846.476769,"[[-0.01992408]
 [-0.00293755]
 [-0.02797605]]"
1776861846.47681,"[[-0.01880062]
 [-0.00346262]
 [-0.02869513]]"
1776861846.4768372,"[[-0.01753541]
 [-0.00446042]
 [-0.02628767]]"
1776861846.4768631,"[[-0.01638619]
 [-0.00577552]
 [-0.0214257 ]]"
1776861846.476887,"[[-0.0158147 ]
 [-0.00696222]
 [-0.01797355]]"
1776861846.4768944,"[[-0.0146208 ]
 [-0.00761137]
 [-0.01773784]]"
1776861846.4769166,"[[-0.01192703]
 [-0.00764188]
 [-0.01856819]]"
1776861846.4769433,"[[-0.01032346]
 [-0.00750446]
 [-0.01829783]]"
1776861846.4769673,"[[-0.01115195]
 [-0.0075391 ]
 [-0.01656423]]"
1776861846.4769745,"[[-0.01213187]
 [-0.00768363]
 [-0.01466466]]"
1776861846.4769979,"[[-0.01278009]
 [-0.00804174]
 [-0.01471766]]"
1776861846.4770057,"[[-0.01395287]
 [-0.00825357]
 [-0.01677582]]"
1776861846.4770305,"[[-0.01507284]
 [-0.00716423]
 [-0.0184269 ]]"
1776861846.477039,"[[-0.01699017]
 [-0.00486092]
 [-0.01876459]]"
1776861846.4770486,"[[-0.02068528]
 [-0.00312616]
 [-0.01874771]]"
1776861846.4770575,"[[-0.02375335]
 [-0.00316056]
 [-0.01841901]]"
1776861846.4770813,"[[-0.02421793]
 [-0.0042212 ]
 [-0.01822224]]"
1776861846.4770882,"[[-0.02347212]
 [-0.00487332]
 [-0.01946495]]"
1776861846.477114,"[[-0.02342256]
 [-0.00501843]
 [-0.02162669]]"
1776861846.4771202,"[[-0.02475816]
 [-0.00522493]
 [-0.02308072]]"
1776861846.477156,"[[-0.02690197]
 [-0.0053738 ]
 [-0.0234248 ]]"
1776861846.489984,"[[-0.03015807]
 [-0.00490583]
 [-0.02382009]]"
1776861846.490043,"[[-0.036565  ]
 [-0.00344247]
 [-0.02543442]]"
1776861846.4900942,"[[-0.04340554]
 [-0.00208756]
 [-0.02682233]]"
1776861846.4901154,"[[-0.04575763]
 [-0.00201945]
 [-0.02635175]]"
1776861846.4901705,"[[-0.04535563]
 [-0.00218741]
 [-0.02558579]]"
1776861846.490227,"[[-0.04369368]
 [-0.00191097]
 [-0.02552095]]"
1776861846.490262,"[[-0.03939513]
 [-0.00210546]
 [-0.02447038]]"
1776861846.490304,"[[-0.03469829]
 [-0.0029224 ]
 [-0.02151421]]"
1776861846.4903378,"[[-0.03064075]
 [-0.00373087]
 [-0.01822522]]"
1776861846.4903631,"[[-0.02548522]
 [-0.00426239]
 [-0.01787986]]"
1776861846.4903865,"[[-0.02028058]
 [-0.00446449]
 [-0.02283721]]"
1776861846.4903986,"[[-0.01723954]
 [-0.00406098]
 [-0.03005182]]"
1776861846.490408,"[[-0.01672886]
 [-0.00302524]
 [-0.03327062]]"
1776861846.490417,"[[-0.0177611 ]
 [-0.00218113]
 [-0.03108467]]"
1776861846.4904256,"[[-0.01832589]
 [-0.00236294]
 [-0.02725003]]"
1776861846.4904344,"[[-0.01693827]
 [-0.00339981]
 [-0.02539664]]"
1776861846.490443,"[[-0.01475602]
 [-0.0043242 ]
 [-0.02643704]]"
1776861846.4904518,"[[-0.0139207 ]
 [-0.0044032 ]
 [-0.02783093]]"
1776861846.49046,"[[-0.0147912 ]
 [-0.00387368]
 [-0.02632488]]"
1776861846.4904685,"[[-0.01601739]
 [-0.00346224]
 [-0.02372422]]"
1776861846.490477,"[[-0.01686933]
 [-0.0033895 ]
 [-0.02359669]]"
1776861846.4904854,"[[-0.01851318]
 [-0.00316508]
 [-0.0238017 ]]"
1776861846.490494,"[[-0.02071515]
 [-0.00254348]
 [-0.02214695]]"
1776861846.4905024,"[[-0.02163481]
 [-0.00170919]
 [-0.02108556]]"
1776861846.4905107,"[[-0.02242237]
 [-0.00049384]
 [-0.02159305]]"
1776861846.490519,"[[-0.02436381]
 [ 0.00042944]
 [-0.02180096]]"
1776861846.4905276,"[[-0.02541779]
 [-0.00037098]
 [-0.02074411]]"
1776861846.5038283,"[[-0.02430809]
 [-0.00190507]
 [-0.01943911]]"
1776861846.503932,"[[-0.02180383]
 [-0.0020669 ]
 [-0.01913782]]"
1776861846.5039518,"[[-0.01978649]
 [-0.00120492]
 [-0.01983264]]"
1776861846.5040004,"[[-0.01968627]
 [-0.00078585]
 [-0.02109811]]"
1776861846.5041065,"[[-0.02012327]
 [-0.00135992]
 [-0.02253924]]"
1776861846.504132,"[[-0.02054127]
 [-0.00246372]
 [-0.02380459]]"
1776861846.5041397,"[[-0.02255686]
 [-0.00341499]
 [-0.02532452]]"
1776861846.5041459,"[[-0.02580989]
 [-0.00435223]
 [-0.02725016]]"
1776861846.5041683,"[[-0.02826874]
 [-0.00562424]
 [-0.02790268]]"
1776861846.5041907,"[[-0.02916138]
 [-0.00661107]
 [-0.02673501]]"
1776861846.5041976,"[[-0.02903778]
 [-0.0061327 ]
 [-0.02656164]]"
1776861846.5042255,"[[-0.02783375]
 [-0.00423972]
 [-0.02884523]]"
1776861846.504232,"[[-0.02525445]
 [-0.00214469]
 [-0.03126239]]"
1776861846.5042531,"[[-0.02257099]
 [-0.00041819]
 [-0.03103197]]"
1776861846.5042598,"[[-0.02117362]
 [ 0.00046168]
 [-0.02679626]]"
1776861846.5042877,"[[-0.02134204]
 [-0.0001985 ]
 [-0.01945702]]"
1776861846.5042942,"[[-0.02337092]
 [-0.00154335]
 [-0.01290542]]"
1776861846.504316,"[[-0.02700468]
 [-0.00190349]
 [-0.01126209]]"
1776861846.5043228,"[[-0.03085425]
 [-0.00097884]
 [-0.01482854]]"
1776861846.5043437,"[[-0.0337807 ]
 [ 0.00024088]
 [-0.01950609]]"
1776861846.5043504,"[[-0.03523942]
 [ 0.00054157]
 [-0.02111261]]"
1776861846.5043557,"[[-0.03512769]
 [-0.00070817]
 [-0.01996487]]"
1776861846.504418,"[[-0.0346286 ]
 [-0.00292012]
 [-0.01884944]]"
1776861846.5044308,"[[-0.0352572 ]
 [-0.0046189 ]
 [-0.01908941]]"
1776861846.5044408,"[[-0.03677236]
 [-0.00473617]
 [-0.02048523]]"
1776861846.5044506,"[[-0.0381816 ]
 [-0.00371457]
 [-0.02187847]]"
1776861846.50446,"[[-0.03928231]
 [-0.00294574]
 [-0.02205998]]"
1776861846.51747,"[[-0.03975004]
 [-0.00311292]
 [-0.02245924]]"
1776861846.517551,"[[-0.03879441]
 [-0.00419443]
 [-0.02539112]]"
1776861846.5175724,"[[-0.03625884]
 [-0.00589392]
 [-0.02820347]]"
1776861846.5176063,"[[-0.03319203]
 [-0.00755572]
 [-0.02747969]]"
1776861846.517735,"[[-0.03030434]
 [-0.00859841]
 [-0.02595087]]"
1776861846.5177853,"[[-0.02684636]
 [-0.00820736]
 [-0.02656296]]"
1776861846.5178313,"[[-0.02340607]
 [-0.00638424]
 [-0.02741956]]"
1776861846.51784,"[[-0.02243088]
 [-0.00489003]
 [-0.02652292]]"
1776861846.5178683,"[[-0.02402183]
 [-0.00470043]
 [-0.02526633]]"
1776861846.5179005,"[[-0.02618951]
 [-0.00527755]
 [-0.02551745]]"
1776861846.5179079,"[[-0.02805074]
 [-0.00622158]
 [-0.02651901]]"
1776861846.5179396,"[[-0.02879161]
 [-0.00702441]
 [-0.02637492]]"
1776861846.517947,"[[-0.02762276]
 [-0.00705776]
 [-0.02498467]]"
1776861846.5179875,"[[-0.02579193]
 [-0.00655607]
 [-0.02448648]]"
1776861846.5180244,"[[-0.02454122]
 [-0.00618887]
 [-0.02563944]]"
1776861846.5180318,"[[-0.02355489]
 [-0.00620163]
 [-0.02646063]]"
1776861846.5180557,"[[-0.0231771 ]
 [-0.00645583]
 [-0.02617719]]"
1776861846.5180795,"[[-0.02423713]
 [-0.00664645]
 [-0.02569765]]"
1776861846.5180867,"[[-0.02617148]
 [-0.00639533]
 [-0.02486127]]"
1776861846.5181077,"[[-0.02741086]
 [-0.00545248]
 [-0.02253828]]"
1776861846.5181146,"[[-0.02702418]
 [-0.00375627]
 [-0.01953144]]"
1776861846.5181353,"[[-0.02551782]
 [-0.00151722]
 [-0.01940112]]"
1776861846.5181422,"[[-0.02331291]
 [ 0.00015602]
 [-0.02296949]]"
1776861846.5181642,"[[-0.02081722]
 [ 0.00018278]
 [-0.02654386]]"
1776861846.5181866,"[[-0.0202837 ]
 [-0.00052203]
 [-0.02784115]]"
1776861846.5182083,"[[-0.02225605]
 [-0.00077965]
 [-0.0276872 ]]"
1776861846.5182319,"[[-0.0236234 ]
 [-0.00110372]
 [-0.02737339]]"
1776861846.530452,"[[-0.02215691]
 [-0.00198824]
 [-0.0271602 ]]"
1776861846.5304797,"[[-0.01738936]
 [-0.00326153]
 [-0.02667784]]"
1776861846.530487,"[[-0.01138629]
 [-0.00417983]
 [-0.02636374]]"
1776861846.530585,"[[-0.00837763]
 [-0.00359359]
 [-0.02604493]]"
1776861846.5306408,"[[-0.00818572]
 [-0.00218728]
 [-0.02471747]]"
1776861846.530687,"[[-0.00780145]
 [-0.00196278]
 [-0.02376957]]"
1776861846.5307388,"[[-0.00806666]
 [-0.00269116]
 [-0.02531125]]"
1776861846.5307739,"[[-0.01066232]
 [-0.00277353]
 [-0.02868476]]"
1776861846.530803,"[[-0.01334491]
 [-0.0028961 ]
 [-0.03193552]]"
1776861846.5308163,"[[-0.01386954]
 [-0.00400267]
 [-0.03390591]]"
1776861846.5308263,"[[-0.01374562]
 [-0.00449218]
 [-0.03424727]]"
1776861846.5308352,"[[-0.01414079]
 [-0.00365495]
 [-0.03253805]]"
1776861846.5308635,"[[-0.01407953]
 [-0.00285798]
 [-0.02836028]]"
1776861846.5308902,"[[-0.01339211]
 [-0.00263019]
 [-0.02275304]]"
1776861846.5308974,"[[-0.01272785]
 [-0.00301558]
 [-0.0188616 ]]"
1776861846.5309184,"[[-0.01216655]
 [-0.00421846]
 [-0.0193437 ]]"
1776861846.5309253,"[[-0.01131893]
 [-0.00523943]
 [-0.02267837]]"
1776861846.530951,"[[-0.01037045]
 [-0.00504923]
 [-0.02537705]]"
1776861846.530958,"[[-0.01009374]
 [-0.00409962]
 [-0.02640702]]"
1776861846.5309982,"[[-0.0099464 ]
 [-0.00290445]
 [-0.02623196]]"
1776861846.531031,"[[-0.00931442]
 [-0.00127813]
 [-0.02537347]]"
1776861846.5310378,"[[-0.00988317]
 [ 0.00070583]
 [-0.02460127]]"
1776861846.531068,"[[-0.012112  ]
 [ 0.002054  ]
 [-0.02323139]]"
1776861846.5310853,"[[-0.01398253]
 [ 0.0019692 ]
 [-0.01991688]]"
1776861846.5310924,"[[-0.01533633]
 [ 0.00155905]
 [-0.01623722]]"
1776861846.5310981,"[[-0.01722192]
 [ 0.00185855]
 [-0.01545801]]"
1776861846.5311196,"[[-0.01906676]
 [ 0.00196574]
 [-0.01811411]]"
1776861846.5439734,"[[-0.02084883]
 [ 0.00125155]
 [-0.02104675]]"
1776861846.5440197,"[[-0.02348473]
 [-0.00034333]
 [-0.02186683]]"
1776861846.544092,"[[-0.02510928]
 [-0.00297071]
 [-0.02222569]]"
1776861846.5441065,"[[-0.02433581]
 [-0.00562607]
 [-0.02386743]]"
1776861846.5441182,"[[-0.02413176]
 [-0.00704126]
 [-0.0255203 ]]"
1776861846.5441291,"[[-0.02535988]
 [-0.00685149]
 [-0.02492872]]"
1776861846.5441391,"[[-0.0262844 ]
 [-0.00560345]
 [-0.02258217]]"
1776861846.54415,"[[-0.02736825]
 [-0.00447066]
 [-0.02141946]]"
1776861846.5441606,"[[-0.0277593 ]
 [-0.00350552]
 [-0.02119846]]"
1776861846.544171,"[[-0.02623719]
 [-0.00241989]
 [-0.02002685]]"
1776861846.5441816,"[[-0.02546955]
 [-0.00243039]
 [-0.01950655]]"
1776861846.5441918,"[[-0.0267602 ]
 [-0.00394943]
 [-0.02112042]]"
1776861846.544202,"[[-0.02781634]
 [-0.00530258]
 [-0.02354405]]"
1776861846.5442123,"[[-0.02778153]
 [-0.00521108]
 [-0.02554277]]"
1776861846.5442224,"[[-0.02736856]
 [-0.00471323]
 [-0.0268668 ]]"
1776861846.5442336,"[[-0.02665468]
 [-0.00556131]
 [-0.02757677]]"
1776861846.5442479,"[[-0.02566347]
 [-0.00699589]
 [-0.02791592]]"
1776861846.5442579,"[[-0.02483638]
 [-0.00710849]
 [-0.02826593]]"
1776861846.544268,"[[-0.02447342]
 [-0.00605836]
 [-0.02883914]]"
1776861846.544278,"[[-0.02406245]
 [-0.00519187]
 [-0.02906912]]"
1776861846.5442884,"[[-0.022977  ]
 [-0.00521442]
 [-0.02751543]]"
1776861846.5442984,"[[-0.02159486]
 [-0.00590043]
 [-0.02298357]]"
1776861846.5443087,"[[-0.02044844]
 [-0.00684124]
 [-0.01695006]]"
1776861846.5443192,"[[-0.01947576]
 [-0.00794121]
 [-0.01301656]]"
1776861846.544383,"[[-0.01867404]
 [-0.00885249]
 [-0.01278237]]"
1776861846.5444288,"[[-0.01805266]
 [-0.00911146]
 [-0.01519664]]"
1776861846.5444758,"[[-0.01744719]
 [-0.00881469]
 [-0.01853533]]"
1776861846.557524,"[[-0.01714904]
 [-0.00873252]
 [-0.02169591]]"
1776861846.557631,"[[-0.01787138]
 [-0.00911495]
 [-0.02467234]]"
1776861846.557644,"[[-0.01968365]
 [-0.00849877]
 [-0.02618869]]"
1776861846.5576537,"[[-0.02134915]
 [-0.00649926]
 [-0.02551763]]"
1776861846.557663,"[[-0.02217491]
 [-0.00509177]
 [-0.02471577]]"
1776861846.5576723,"[[-0.02365   ]
 [-0.00467776]
 [-0.02283322]]"
1776861846.5577183,"[[-0.02627359]
 [-0.00424645]
 [-0.01955609]]"
1776861846.5577726,"[[-0.02858368]
 [-0.004057  ]
 [-0.01991509]]"
1776861846.5578122,"[[-0.03114629]
 [-0.00425817]
 [-0.02338558]]"
1776861846.5578446,"[[-0.03427734]
 [-0.00474586]
 [-0.02454561]]"
1776861846.5578709,"[[-0.03511911]
 [-0.00604366]
 [-0.02407327]]"
1776861846.5578783,"[[-0.03394151]
 [-0.00701674]
 [-0.02527376]]"
1776861846.5579152,"[[-0.03421194]
 [-0.00586398]
 [-0.02772153]]"
1776861846.5579576,"[[-0.03536368]
 [-0.0039845 ]
 [-0.02881698]]"
1776861846.557966,"[[-0.03549596]
 [-0.00375053]
 [-0.02775709]]"
1776861846.558004,"[[-0.03563944]
 [-0.00484694]
 [-0.02602004]]"
1776861846.5580442,"[[-0.03665909]
 [-0.00544094]
 [-0.02394642]]"
1776861846.5580513,"[[-0.03797682]
 [-0.00486829]
 [-0.02097507]]"
1776861846.558057,"[[-0.03880831]
 [-0.00421111]
 [-0.01763131]]"
1776861846.558084,"[[-0.03849038]
 [-0.0040674 ]
 [-0.01445899]]"
1776861846.5581076,"[[-0.03687246]
 [-0.00400242]
 [-0.01315822]]"
1776861846.5581152,"[[-0.03427291]
 [-0.00419044]
 [-0.01670996]]"
1776861846.5581243,"[[-0.03097722]
 [-0.00479949]
 [-0.02246014]]"
1776861846.5581334,"[[-0.02713173]
 [-0.00544132]
 [-0.02387854]]"
1776861846.5581422,"[[-0.02289961]
 [-0.00621635]
 [-0.02182649]]"
1776861846.558151,"[[-0.01812168]
 [-0.00719292]
 [-0.02114522]]"
1776861846.5581646,"[[-0.0129546 ]
 [-0.00779926]
 [-0.02190749]]"
1776861846.5710778,"[[-0.00826488]
 [-0.00786046]
 [-0.02357681]]"
1776861846.5711234,"[[-0.00370236]
 [-0.00744588]
 [-0.02760966]]"
1776861846.571134,"[[ 0.00023183]
 [-0.00620334]
 [-0.03161485]]"
1776861846.5712686,"[[ 0.00204779]
 [-0.00454954]
 [-0.03091501]]"
1776861846.5714087,"[[ 0.00335163]
 [-0.00376022]
 [-0.02675198]]"
1776861846.571449,"[[ 0.0042515 ]
 [-0.00420977]
 [-0.02399103]]"
1776861846.5714984,"[[ 0.00276666]
 [-0.00491325]
 [-0.02422609]]"
1776861846.5715587,"[[ 0.00045398]
 [-0.00469562]
 [-0.02653853]]"
1776861846.5716002,"[[-0.00160908]
 [-0.00353776]
 [-0.02954547]]"
1776861846.5716088,"[[-0.003927  ]
 [-0.00204654]
 [-0.03107656]]"
1776861846.5716443,"[[-0.00496241]
 [-0.00024592]
 [-0.03001606]]"
1776861846.5716934,"[[-0.00503355]
 [ 0.00150275]
 [-0.02893936]]"
1776861846.5717413,"[[-0.00696854]
 [ 0.00236618]
 [-0.02995029]]"
1776861846.5717506,"[[-0.01089578]
 [ 0.00238427]
 [-0.02997421]]"
1776861846.5717947,"[[-0.01513089]
 [ 0.0017837 ]
 [-0.02773531]]"
1776861846.5718412,"[[-0.01899888]
 [ 0.00015458]
 [-0.02669863]]"
1776861846.571874,"[[-0.02201877]
 [-0.00237292]
 [-0.02670124]]"
1776861846.571907,"[[-0.02457794]
 [-0.00441559]
 [-0.02584049]]"
1776861846.5719497,"[[-0.02788161]
 [-0.0047796 ]
 [-0.02630843]]"
1776861846.571985,"[[-0.03051655]
 [-0.00445993]
 [-0.02914382]]"
1776861846.5720139,"[[-0.03067658]
 [-0.00514514]
 [-0.03143797]]"
1776861846.572021,"[[-0.03069333]
 [-0.00634255]
 [-0.0307896 ]]"
1776861846.572047,"[[-0.0322852 ]
 [-0.00682097]
 [-0.02847296]]"
1776861846.5720837,"[[-0.0337062 ]
 [-0.00673452]
 [-0.02707733]]"
1776861846.5721152,"[[-0.03470783]
 [-0.0067927 ]
 [-0.0257589 ]]"
1776861846.5721233,"[[-0.03652523]
 [-0.00697008]
 [-0.0223039 ]]"
1776861846.5721593,"[[-0.03873082]
 [-0.00665098]
 [-0.01765026]]"
1776861846.5842328,"[[-0.04004653]
 [-0.00650399]
 [-0.01455256]]"
1776861846.584341,"[[-0.0395806 ]
 [-0.00771728]
 [-0.01450103]]"
1776861846.5844083,"[[-0.03714768]
 [-0.00877736]
 [-0.01685689]]"
1776861846.5844371,"[[-0.0343379 ]
 [-0.00787432]
 [-0.01909853]]"
1776861846.5844457,"[[-0.03330146]
 [-0.00623306]
 [-0.01891773]]"
1776861846.5844758,"[[-0.03363524]
 [-0.0051588 ]
 [-0.0175562 ]]"
1776861846.5845072,"[[-0.03378169]
 [-0.00467934]
 [-0.01766774]]"
1776861846.584532,"[[-0.03370794]
 [-0.00499741]
 [-0.01955   ]]"
1776861846.584539,"[[-0.03370851]
 [-0.00546972]
 [-0.02260469]]"
1776861846.5845683,"[[-0.03301431]
 [-0.0054979 ]
 [-0.02553748]]"
1776861846.5845833,"[[-0.03080222]
 [-0.00624523]
 [-0.02606213]]"
1776861846.5845933,"[[-0.0285066 ]
 [-0.00781834]
 [-0.0247154 ]]"
1776861846.5846026,"[[-0.02813744]
 [-0.00875997]
 [-0.02389141]]"
1776861846.5846245,"[[-0.02848344]
 [-0.00930284]
 [-0.02304279]]"
1776861846.5846303,"[[-0.02802499]
 [-0.01029524]
 [-0.02150876]]"
1776861846.5846527,"[[-0.02761108]
 [-0.01083123]
 [-0.02172323]]"
1776861846.58466,"[[-0.02730391]
 [-0.00953719]
 [-0.02548387]]"
1776861846.5846827,"[[-0.02648691]
 [-0.00678596]
 [-0.03076098]]"
1776861846.584689,"[[-0.02599775]
 [-0.00445748]
 [-0.03320904]]"
1776861846.5847094,"[[-0.02656098]
 [-0.00327406]
 [-0.03072998]]"
1776861846.5847158,"[[-0.02767902]
 [-0.00271781]
 [-0.02618586]]"
1776861846.584721,"[[-0.02875519]
 [-0.00287308]
 [-0.02446586]]"
1776861846.5847578,"[[-0.02995032]
 [-0.00327693]
 [-0.02629276]]"
1776861846.5847952,"[[-0.03230037]
 [-0.00260496]
 [-0.02829774]]"
1776861846.5848017,"[[-0.03670305]
 [-0.00093021]
 [-0.0294248 ]]"
1776861846.5848238,"[[-0.04169329]
 [ 0.00020798]
 [-0.03069612]]"
1776861846.5848305,"[[-0.04429512]
 [-0.00014977]
 [-0.03173804]]"
1776861846.5979958,"[[-0.04357408]
 [-0.00099949]
 [-0.03154548]]"
1776861846.598058,"[[-0.04033884]
 [-0.00091067]
 [-0.02939259]]"
1776861846.5981355,"[[-0.03665746]
 [-0.00019071]
 [-0.02637457]]"
1776861846.5981772,"[[-0.03546335]
 [ 0.00072644]
 [-0.02497273]]"
1776861846.59819,"[[-0.03582935]
 [ 0.00203111]
 [-0.02572069]]"
1776861846.5981998,"[[-0.03385489]
 [ 0.00286615]
 [-0.02786203]]"
1776861846.5982091,"[[-0.02924387]
 [ 0.00303383]
 [-0.03054589]]"
1776861846.5982177,"[[-0.02437557]
 [ 0.00369915]
 [-0.03158651]]"
1776861846.5982265,"[[-0.01961054]
 [ 0.00414724]
 [-0.02906099]]"
1776861846.598235,"[[-0.01518188]
 [ 0.00296179]
 [-0.02414142]]"
1776861846.5982442,"[[-0.01290683]
 [ 0.00126567]
 [-0.02018373]]"
1776861846.5982523,"[[-0.01205336]
 [ 0.00089372]
 [-0.01910063]]"
1776861846.5982609,"[[-0.00992664]
 [ 0.00178999]
 [-0.01959149]]"
1776861846.5982695,"[[-0.00683963]
 [ 0.00235302]
 [-0.01903041]]"
1776861846.5982778,"[[-0.00503955]
 [ 0.00190428]
 [-0.01747755]]"
1776861846.5982864,"[[-0.00505452]
 [ 0.00154809]
 [-0.01789572]]"
1776861846.5982945,"[[-0.0052135 ]
 [ 0.00185047]
 [-0.02111248]]"
1776861846.5983088,"[[-0.00454861]
 [ 0.00238552]
 [-0.02462812]]"
1776861846.5983174,"[[-0.00475673]
 [ 0.00277838]
 [-0.02634083]]"
1776861846.5983255,"[[-0.00672712]
 [ 0.00220204]
 [-0.02656709]]"
1776861846.5983338,"[[-0.00911668]
 [ 0.00041353]
 [-0.02715461]]"
1776861846.5983424,"[[-0.01116315]
 [-0.00103367]
 [-0.02933341]]"
1776861846.5983508,"[[-0.01234864]
 [-0.00138594]
 [-0.03226729]]"
1776861846.5983593,"[[-0.01225408]
 [-0.0016473 ]
 [-0.03446135]]"
1776861846.5983908,"[[-0.01246459]
 [-0.00193176]
 [-0.03607102]]"
1776861846.5984273,"[[-0.01416056]
 [-0.00165834]
 [-0.03666549]]"
1776861846.5984652,"[[-0.01583762]
 [-0.00111037]
 [-0.03448768]]"
1776861846.6116207,"[[-0.01680844]
 [-0.00085793]
 [-0.03012868]]"
1776861846.6116655,"[[-0.01854048]
 [-0.00068593]
 [-0.02478457]]"
1776861846.6117392,"[[-0.02110948]
 [ 0.00028224]
 [-0.02007531]]"
1776861846.6117964,"[[-0.02316846]
 [ 0.00108885]
 [-0.01920988]]"
1776861846.6118445,"[[-0.02515307]
 [-0.00022825]
 [-0.02001378]]"
1776861846.611855,"[[-0.02821972]
 [-0.00231587]
 [-0.01672613]]"
1776861846.6118639,"[[-0.03095931]
 [-0.00301664]
 [-0.01058571]]"
1776861846.6118727,"[[-0.03086733]
 [-0.00280874]
 [-0.00739469]]"
1776861846.6118817,"[[-0.02828055]
 [-0.00185902]
 [-0.00855608]]"
1776861846.6118908,"[[-0.02575625]
 [-0.00024518]
 [-0.01192835]]"
1776861846.6118991,"[[-2.49573804e-02]
 [ 9.31447062e-05]
 [-1.59675255e-02]]"
1776861846.6119075,"[[-0.02611938]
 [-0.00138221]
 [-0.01888214]]"
1776861846.6119158,"[[-0.02834857]
 [-0.0029834 ]
 [-0.01902498]]"
1776861846.6119242,"[[-0.03002719]
 [-0.00392949]
 [-0.01711921]]"
1776861846.6119325,"[[-0.0306351 ]
 [-0.00418732]
 [-0.01522169]]"
1776861846.6119409,"[[-0.03072388]
 [-0.00359614]
 [-0.01467645]]"
1776861846.611949,"[[-0.02990359]
 [-0.00282987]
 [-0.01563952]]"
1776861846.61198,"[[-0.02866235]
 [-0.00213152]
 [-0.0175099 ]]"
1776861846.6120088,"[[-0.0295373 ]
 [-0.00066416]
 [-0.01927855]]"
1776861846.612017,"[[-0.03245368]
 [ 0.0004941 ]
 [-0.01947313]]"
1776861846.6120255,"[[-0.03444332]
 [-0.00038508]
 [-0.01818135]]"
1776861846.6120346,"[[-0.03454112]
 [-0.00165945]
 [-0.01835868]]"
1776861846.612043,"[[-0.03411782]
 [-0.00111433]
 [-0.02118628]]"
1776861846.6120515,"[[-0.0344438 ]
 [ 0.00025301]
 [-0.02428723]]"
1776861846.6120598,"[[-3.56597266e-02]
 [ 7.51016405e-06]
 [-2.63781221e-02]]"
1776861846.6120684,"[[-0.0370845 ]
 [-0.00184728]
 [-0.02767937]]"
1776861846.6120768,"[[-0.03810079]
 [-0.00279197]
 [-0.02793809]]"
1776861846.6249444,"[[-0.03817053]
 [-0.00190436]
 [-0.02697147]]"
1776861846.6250498,"[[-0.03692428]
 [-0.00036464]
 [-0.02490206]]"
1776861846.625157,"[[-0.03508511]
 [ 0.00018816]
 [-0.02332937]]"
1776861846.625207,"[[-0.03341798]
 [-0.00144782]
 [-0.02416129]]"
1776861846.6252408,"[[-0.03130949]
 [-0.00381416]
 [-0.02618017]]"
1776861846.6252823,"[[-0.02859182]
 [-0.00449857]
 [-0.02727484]]"
1776861846.6253364,"[[-0.02609541]
 [-0.00400395]
 [-0.02702123]]"
1776861846.6253765,"[[-0.0235118 ]
 [-0.00435234]
 [-0.02601035]]"
1776861846.625411,"[[-0.01967782]
 [-0.0057586 ]
 [-0.02661397]]"
1776861846.6254358,"[[-0.01594221]
 [-0.00696019]
 [-0.02935253]]"
