t_qd,qd_rad,t_q,q_rad
2.6,2.326691708750269,2.6,1.891459578010968
2.605,2.326771634498386,2.605,1.895562951062438
2.61,2.3268507450301046,2.61,1.899666324113908
2.615,2.3269291528548828,2.615,1.9035742984486415
2.62,2.327006968396126,2.62,1.9068960766331648
2.625,2.3270841645298446,2.625,1.9100224561009516
2.63,2.3271605919899563,2.63,1.9135396330022116
2.6350000000000002,2.327236377733003,2.6350000000000002,1.9178384047704187
2.64,2.327311758658703,2.64,1.9209647842382052
2.645,2.3273866832208028,2.645,1.9246773598562017
2.65,2.3274609801606516,2.65,1.9281945367574618
2.6550000000000002,2.3275345127846307,2.6550000000000002,1.9315163149419852
2.66,2.327607310524671,2.66,1.934642694409772
2.665,2.3276796456097464,2.665,1.939527662328189
2.67,2.3277517318503205,2.67,1.9428494405127124
2.6750000000000003,2.327823384965708,2.6750000000000003,1.9457804212637622
2.68,2.327894456274957,2.68,1.949492996881759
2.685,2.3279649418608024,2.685,1.952423977632809
2.69,2.328034723999752,2.69,1.9567227494010155
2.695,2.3281039446672196,2.695,1.9606307237357492
2.7,2.3281728431583146,2.7,1.9641479006370093
2.705,2.3282415024625918,2.705,1.9676650775382694
2.71,2.3283099773268834,2.71,1.9711822544395294
2.715,2.3283781913497594,2.715,1.9743086339073164
2.72,2.328445960531027,2.72,1.9774350133751026
2.725,2.3285132276915737,2.725,1.981342987709836
2.73,2.3285799432600958,2.73,1.9848601646110962
2.735,2.328645954324534,2.735,1.9881819427956196
2.74,2.3287112364476554,2.74,1.9916991196968798
2.745,2.3287758718365206,2.745,1.9954116953148764
2.75,2.328839922172211,2.75,1.99931966964961
2.755,2.3289034201690675,2.755,2.003032245267607
2.7600000000000002,2.328966184447039,2.7600000000000002,2.0059632260186566
2.765,2.3290278703706555,2.765,2.0094804029199165
2.77,2.3290884545049635,2.77,2.014169972121597
2.775,2.329148269503913,2.775,2.01866414260654
2.7800000000000002,2.3292075132092003,2.7800000000000002,2.0219859207910633
2.785,2.3292660792655093,2.785,2.0255030976923236
2.79,2.329323852538209,2.79,2.029606470743794
2.795,2.329380818515698,2.795,2.0339052425120006
2.8000000000000003,2.3294370240293403,2.8000000000000003,2.038790210430417
2.805,2.3294924976853677,2.805,2.042111988614941
2.81,2.3295471882195717,2.81,2.046606159099884
2.815,2.329601094083348,2.815,2.050123336001144
2.82,2.3296541407406353,2.82,2.0536405129024042
2.825,2.3297061450265737,2.825,2.057548487237138
2.83,2.329757012652659,2.83,2.061456461571871
2.835,2.3298066631661465,2.835,2.064387442322921
2.84,2.329854927705938,2.84,2.067513821790708
2.845,2.3299017401127475,2.845,2.072594188425861
2.85,2.329947207641521,2.85,2.076697561477331
2.855,2.3299913974904385,2.855,2.0808009345288014
2.86,2.33003431122763,2.86,2.084122712713325
2.865,2.330075970571164,2.865,2.0878352883313216
2.87,2.330116394693895,2.87,2.0919386613827915
2.875,2.33015554477367,2.875,2.095455838284052
2.88,2.3301933442580376,2.88,2.0991684139020483
2.8850000000000002,2.3302297876026485,2.8850000000000002,2.1020993946530986
2.89,2.330264930926939,2.89,2.1052257741208855
2.895,2.3302987535933295,2.895,2.1085475523054082
2.9,2.3303311772716544,2.9,2.111673931773195
2.9050000000000002,2.3303622225661482,2.9050000000000002,2.1153865073911917
2.91,2.3303919842118352,2.91,2.1187082855757153
2.915,2.330420551228436,2.915,2.1220300637602385
2.92,2.330448001244354,2.92,2.125351841944762
2.9250000000000003,2.3304744051100617,2.9250000000000003,2.129064417562759
2.93,2.3304998316593366,2.93,2.1329723918974923
2.935,2.3305243116102723,2.935,2.1359033726485426
2.94,2.330547855404961,2.94,2.1392251508330657
2.945,2.3305705009882027,2.945,2.1423515303008527
2.95,2.330592295944358,2.95,2.1464549033523226
2.955,2.3306132390265772,2.955,2.1491904853866357
2.96,2.330633298520274,2.96,2.1523168648544226
2.965,2.33065249148252,2.965,2.155052446888736
2.97,2.330670882942241,2.97,2.1595466173736795
2.975,2.330688553716697,2.975,2.16364999042515
2.98,2.330705589206115,2.98,2.16892575577704
2.985,2.330722076035691,2.985,2.1726383313950364
2.99,2.3307380652257574,2.99,2.1761555082962967
2.995,2.330753560039478,2.995,2.179281887764083
3.0,2.3307685549699704,3.0,2.1826036659486063
3.005,2.3307830456589125,3.005,2.1861208428498666
3.0100000000000002,2.3307970480792903,3.0100000000000002,2.189638019751127
3.015,2.3308105928738163,3.015,2.19295979793565
3.02,2.330825249992264,3.02,2.1968677722703833
3.025,2.33084502047537,3.025,2.200384949171643
3.0300000000000002,2.330871753700676,3.0300000000000002,2.2039021260729035
3.035,2.3309033777074903,3.035,2.2068331068239537
3.04,2.3309388977824494,3.04,2.2109364798754236
3.045,2.330979104778847,3.045,2.213867460626474
3.0500000000000003,2.3310240909704083,3.0500000000000003,2.217970833677944
3.055,2.331073563619188,3.055,2.2218788080126775
3.06,2.3311272850018594,3.06,2.2259821810641474
3.065,2.3311850237575187,3.065,2.2306717502658273
3.0700000000000003,2.331246637977764,3.0700000000000003,2.2351659207507706
3.075,2.331311710368331,3.075,2.237901502785084
3.08,2.3313796556169635,3.08,2.2420048758365545
3.085,2.3314500048565727,3.085,2.2447404578708676
3.09,2.331522166755279,3.09,2.2484530334888646
3.095,2.3315954525354816,3.095,2.2519702103901245
3.1,2.3316692265691903,3.1,2.2552919885746476
3.105,2.331742942699043,3.105,2.258418368042435
3.11,2.3318160494789573,3.11,2.262326342377168
3.115,2.3318878877176945,3.115,2.2662343167119015
3.12,2.331957802901397,3.12,2.2697514936131618
3.125,2.3320251568111647,3.125,2.2740502653813683
3.13,2.332089206644171,3.13,2.278349037149575
3.1350000000000002,2.3321492767142455,3.1350000000000002,2.282061612767572
3.14,2.3322048286545165,3.14,2.285969587102305
3.145,2.3322552070593305,3.145,2.288900567853355
3.15,2.332299871430127,3.15,2.2922223460378786
3.1550000000000002,2.332338507439418,3.1550000000000002,2.295153326788929
3.16,2.33237073588002,3.16,2.2976935101065057
3.165,2.332396036479076,3.165,2.300819889574292
3.17,2.332413856714875,3.17,2.303750870325342
3.1750000000000003,2.332423993036503,3.1750000000000003,2.3057048574927084
3.18,2.3324267326712076,3.18,2.3076588446600756
3.185,2.3324224004325225,3.185,2.310003629260916
3.19,2.332411205864454,3.19,2.3119576164282822
3.1950000000000003,2.3323932305221953,3.1950000000000003,2.3137162048789124
3.2,2.332368442810574,3.2,2.3154747933295425
3.205,2.332337052512925,3.205,2.3170379830634356
3.21,2.332299151920579,3.21,2.3187965715140657
3.215,2.3322547466712846,3.215,2.319773565097749
3.22,2.3322043056908592,3.22,2.3209459573981692
3.225,2.3321483469535997,3.225,2.3219229509818526
3.23,2.3320873537085154,3.23,2.3225091471320622
3.235,2.3320219465391347,3.235,2.3228999445655356
3.24,2.3319525684331355,3.24,2.3230953432822723
3.245,2.3318796585685817,3.245,2.323290741999009
3.25,2.3318036641998066,3.25,2.3230953432822723
3.255,2.331724755645449,3.255,2.3230953432822723
3.2600000000000002,2.3316431965333817,3.2600000000000002,2.3228999445655356
3.265,2.3315595815621575,3.265,2.322704545848799
3.27,2.3314745553176133,3.27,2.322313748415326
3.275,2.3313885614908756,3.275,2.3221183496985893
3.2800000000000002,2.3313018982531926,3.2800000000000002,2.3219229509818526
3.285,2.3312148464992535,3.285,2.321727552265116
3.29,2.3311293073622883,3.29,2.321336754831642
3.295,2.3310485869497795,3.295,2.321141356114906
3.3000000000000003,2.3309732743918645,3.3000000000000003,2.3209459573981692
3.305,2.330901819598113,3.305,2.320555159964696
3.31,2.3308339520323536,3.31,2.320164362531223
3.315,2.330770140020098,3.315,2.319968963814486
3.3200000000000003,2.3307105811263713,3.3200000000000003,2.3193827676642758
3.325,2.330655346400927,3.325,2.319187368947539
3.33,2.3306044290996235,3.33,2.318991970230803
3.335,2.330557769906061,3.335,2.318601172797329
3.34,2.3305152773969064,3.34,2.3182103753638557
3.345,2.330476830321364,3.345,2.318014976647119
3.35,2.330441474570167,3.35,2.3176241792136456
3.355,2.330407264499574,3.355,2.3172333817801722
3.36,2.330373435628996,3.36,2.3170379830634356
3.365,2.3303407094107573,3.365,2.3166471856299626
3.37,2.330309239215631,3.37,2.316451786913226
3.375,2.330278345479127,3.375,2.3158655907630155
3.38,2.3302473889243913,3.38,2.3156701920462788
3.3850000000000002,2.3302159587115137,3.3850000000000002,2.315279394612806
3.39,2.3301837181844216,3.39,2.315083995896069
3.395,2.330150126759294,3.395,2.314693198462596
3.4,2.3301142282303884,3.4,2.314497799745859
3.4050000000000002,2.330075056243139,3.4050000000000002,2.313911603595649
3.41,2.330032083095668,3.41,2.3135208061621757
3.415,2.329984758124644,3.415,2.313325407445439
3.42,2.3299323145372832,3.42,2.3129346100119657
3.4250000000000003,2.3298740420317015,3.4250000000000003,2.3125438125784923
3.43,2.3298092880509693,3.43,2.312348413861755
3.435,2.329738109012003,3.435,2.312153015145019
3.44,2.3296608435627717,3.44,2.3119576164282822
3.4450000000000003,2.3295771504144787,3.4450000000000003,2.311566818994809
3.45,2.3294864149891215,3.45,2.311371420278072
3.455,2.3293881254087245,3.455,2.311176021561336
3.46,2.329281881805624,3.46,2.3109806228445993
3.465,2.329167740171085,3.465,2.310785224127862
3.47,2.3290457343467525,3.47,2.3105898254111255
3.475,2.328915520730849,3.475,2.3103944266943888
3.48,2.3287772216259115,3.48,2.310199027977652
3.485,2.3286309324663828,3.485,2.310003629260916
3.49,2.3284767726023876,3.49,2.309808230544179
3.495,2.328315283120715,3.495,2.3096128318274425
3.5,2.3281469485912147,3.5,2.309417433110706
3.505,2.327972208006703,3.505,2.309417433110706
3.5100000000000002,2.3277909511496433,3.5100000000000002,2.309222034393969
3.515,2.327602580856654,3.515,2.3088312369604957
3.52,2.3274070873481936,3.52,2.308635838243759
3.525,2.3272049692720085,3.525,2.3084404395270224
3.5300000000000002,2.3269960808917527,3.5300000000000002,2.3082450408102857
3.535,2.326779702552834,3.535,2.3082450408102857
3.54,2.32655511654847,3.54,2.307854243376812
3.545,2.3263221913629537,3.545,2.3076588446600756
3.5500000000000003,2.3260812372997974,3.5500000000000003,2.3072680472266023
3.555,2.325831552129345,3.555,2.3070726485098656
3.56,2.3255713988441498,3.56,2.3068772497931285
3.565,2.3252986364985837,3.565,2.306681851076392
3.5700000000000003,2.3250106774846513,3.5700000000000003,2.306291053642919
3.575,2.324705771375919,3.575,2.306095654926182
3.58,2.3243829076461613,3.58,2.3059002562094455
3.585,2.324037330325829,3.585,2.3057048574927084
3.59,2.32366061407483,3.59,2.3057048574927084
3.595,2.3232478017757923,3.595,2.305509458775972
3.6,2.322797226056689,3.6,2.3051186613424988
3.605,2.3223041903360264,3.605,2.3047278639090254
3.61,2.3217640491688685,3.61,2.3045324651922887
3.615,2.3211744094063214,3.615,2.304141667758816
3.62,2.320529210876363,3.62,2.303946269042079
3.625,2.3198151719985636,3.625,2.3035554716086053
3.63,2.3190194682953638,3.63,2.3033600728918686
3.6350000000000002,2.3181374667792642,3.6350000000000002,2.3029692754583957
3.64,2.31716384879257,3.64,2.302773876741659
3.645,2.316088995066491,3.645,2.302383079308185
3.65,2.3149089294503082,3.65,2.302187680591449
3.6550000000000002,2.3136249039818186,3.6550000000000002,2.3019922818747123
3.66,2.3122324459305523,3.66,2.301601484441239
3.665,2.3107219411092337,3.665,2.301406085724502
3.67,2.3090907009984365,3.67,2.301015288291029
3.6750000000000003,2.307348621500783,3.6750000000000003,2.3006244908575555
3.68,2.305497819445078,3.68,2.3002336934240817
3.685,2.303521052415614,3.685,2.2998428959906088
3.69,2.301403824641931,3.69,2.2994520985571354
3.6950000000000003,2.2991477868690784,3.6950000000000003,2.299061301123662
3.7,2.2967617683422157,3.7,2.298475104973452
3.705,2.2942465469504842,3.705,2.2980843075399786
3.71,2.2915963521635794,3.71,2.297498111389769
3.715,2.2888071253157873,3.715,2.297107313956295
3.72,2.2858840378719103,3.72,2.2965211178060856
3.725,2.2828401479725455,3.725,2.296130320372612
3.73,2.279679902320633,3.73,2.2953487255056655
3.735,2.2764003915768685,3.735,2.294762529355455
3.74,2.2730080497364575,3.74,2.2935901370550353
3.745,2.2695093816844705,3.745,2.2924177447546152
3.75,2.2659031287985663,3.75,2.2916361498876685
3.755,2.2622051559432648,3.755,2.2902683588705117
3.7600000000000002,2.2584295191250865,3.7600000000000002,2.288900567853355
3.765,2.2545729599194817,3.765,2.2875327768361986
3.77,2.2506415999130107,3.77,2.2855787896688318
3.775,2.24664104120883,3.775,2.2838202012182016
3.7800000000000002,2.242568492004801,3.7800000000000002,2.2816708153340985
3.785,2.2384223742248115,3.785,2.278935233299785
3.79,2.2342185994004526,3.79,2.2767858474156815
3.795,2.2299794766866414,3.795,2.273268670514421
3.8000000000000003,2.225707841289871,3.8000000000000003,2.270337689763372
3.805,2.221398206803191,3.805,2.2664297154286377
3.81,2.217038092961345,3.81,2.262326342377168
3.815,2.2126175704738764,3.815,2.258809165475908
3.8200000000000003,2.2081455174399482,3.8200000000000003,2.2550965898579114
3.825,2.203630111447634,3.825,2.250993216806441
3.83,2.199062167377388,3.83,2.2466944450382345
3.835,2.1944345946138912,3.835,2.2425910719867646
3.84,2.189758933459419,3.84,2.2388784963687676
3.845,2.1850537922847346,3.845,2.235752116900981
3.85,2.1803351801974618,3.85,2.2318441425662474
3.855,2.175608601854983,3.855,2.2271545733645675
3.86,2.170870589033409,3.86,2.2236373964633076
3.865,2.166118447312708,3.865,2.2193386246951006
3.87,2.1613501815790133,3.87,2.2152352516436307
3.875,2.156564376094032,3.875,2.2109364798754236
3.88,2.1517519054890686,3.88,2.207223904257427
3.8850000000000002,2.1469053844701267,3.8850000000000002,2.202729733772484
3.89,2.1420353952164684,3.89,2.199603354304697
3.895,2.137159396079108,3.895,2.1949137851030165
3.9,2.1322839820011126,3.9,2.1910058107682833
3.9050000000000002,2.1274146776025127,3.9050000000000002,2.1874886338670234
3.91,2.1225641058917066,3.91,2.1841668556825
3.915,2.1177262336121423,3.915,2.179281887764083
3.92,2.112879668822345,3.92,2.175178514712613
3.9250000000000003,2.1080229016226197,3.9250000000000003,2.1718567365280896
3.93,2.10317117066718,3.93,2.1679487621933564
3.935,2.098329297812327,3.935,2.1642361865753594
3.94,2.0935014051207776,3.94,2.1609144083908363
3.9450000000000003,2.0886911656034193,3.9450000000000003,2.156420237905893
3.95,2.083893686564792,3.95,2.152707662287896
3.955,2.079120989087724,3.955,2.149776681536846
3.96,2.074391297010046,3.96,2.1464549033523226
3.9650000000000003,2.0697039625866958,3.9650000000000003,2.1431331251677994
3.97,2.065058276180275,3.97,2.139811346983276
3.975,2.0604690938758305,3.975,2.136098771365279
3.98,2.055948668266508,3.98,2.1323861957472823
3.985,2.0514916031601684,3.985,2.1288690188460224
3.99,2.04707826614111,3.99,2.124179449644342
3.995,2.0426923889939785,3.995,2.1204668740263455
4.0,2.0383354700354492,4.0,2.1163635009748756
4.005,2.034009415383653,4.005,2.1122601279234052
4.01,2.0297091534110168,4.01,2.108352153588672
4.015,2.025437799992103,4.015,2.1048349766874117
4.0200000000000005,2.021198711615604,4.0200000000000005,2.099950008768995
4.025,2.0169820872286617,4.025,2.0956512370007885
4.03,2.012780590758153,4.03,2.092329458816265
4.035,2.0085958296359663,4.035,2.0884214844815316
4.04,2.0044362234436393,4.04,2.0852951050137447
4.045,2.000315657654819,4.045,2.081582529395748
4.05,1.9962460925953798,4.05,2.077869953777751
4.055,1.9922377145394945,4.055,2.0737665807262813
4.0600000000000005,1.9882936355224097,4.0600000000000005,2.069663207674811
4.065,1.984411075073105,4.065,2.066146030773551
4.07,1.9805932844826184,4.07,2.0626288538722912
4.075,1.9768434458544921,4.075,2.0587208795375576
4.08,1.9731543303657855,4.08,2.054422107769351
4.085,1.969524954521951,4.085,2.0507095321513544
4.09,1.9659646343186719,4.09,2.047192355250094
4.095,1.9624810485247823,4.095,2.0440659757823076
4.1,1.959076096877008,4.1,2.0393764065806272
4.105,1.9557468485650622,4.105,2.0356638309626307
4.11,1.9524950367455909,4.11,2.031755856627897
4.115,1.9493223153271357,4.115,2.027652483576427
4.12,1.9462259118782914,4.12,2.0239399079584306
4.125,1.9432072365247737,4.125,2.0204227310571703
4.13,1.9402640931367403,4.13,2.014756168271807
4.135,1.937390785305744,4.135,2.0116297888040204
4.14,1.934592761030773,4.14,2.00694021960234
4.1450000000000005,1.931874558629084,4.1450000000000005,2.0032276439843435
4.15,1.9292328421686025,4.15,1.9989288722161365
4.155,1.9266676778912044,4.155,1.9959978914650867
4.16,1.9241815955030965,4.16,1.9916991196968798
4.165,1.9217731277338754,4.165,1.9879865440788829
4.17,1.9194380381433054,4.17,1.9834923735939396
4.175,1.9171723908867508,4.175,1.979779797975943
4.18,1.914972220965536,4.18,1.9750902287742627
4.1850000000000005,1.912831166720761,4.1850000000000005,1.970205260855846
4.19,1.9107383860769862,4.19,1.9651248942206925
4.195,1.9086873211776636,4.195,1.961412318602696
4.2,1.9066776874942346,4.2,1.9571135468344893
4.205,1.9047090713788513,4.205,1.953791768649966
4.21,1.9027833200406872,4.21,1.9498837943152325
4.215,1.9009017491330664,4.215,1.946562016130709
4.22,1.899065051399097,4.22,1.9428494405127124
4.225,1.8972757898438768,4.225,1.9385506687445055
4.23,1.895533237601444,4.23,1.9340564982595623
4.235,1.8938314640656688,4.235,1.929953125208092
4.24,1.8921649030044045,4.24,1.927022144457042
4.245,1.8905306230811698,4.245,1.922332575255362
4.25,1.8889230884433335,4.25,1.9190107970708385
4.255,1.8873394664553476,4.255,1.9154936201695782
4.26,1.885781619162887,4.26,1.9113902471181083
4.265,1.8842505479361362,4.265,1.908068468933585
4.2700000000000005,1.8827464955875457,4.2700000000000005,1.9045512920323246
4.275,1.8812663377373764,4.275,1.9002525202641178
4.28,1.879804040334712,4.28,1.8963445459293846
4.285,1.8783565583580821,4.285,1.8926319703113879
4.29,1.87692348454261,4.29,1.8887239959766546
4.295,1.8755010344133591,4.295,1.8850114203586577
4.3,1.8740825733587956,4.3,1.8812988447406611
4.305,1.8726619751160671,4.305,1.8771954716891908
4.3100000000000005,1.8712367567951487,4.3100000000000005,1.8738736935046676
4.315,1.8698076486644442,4.315,1.870161117886671
4.32,1.8683720378271385,4.32,1.866643940985411
4.325,1.8669245184886543,4.325,1.8637129602343607
4.33,1.8654636671291114,4.33,1.860586580766574
4.335,1.8639884140567342,4.335,1.8562878089983674
4.34,1.8624948936167507,4.34,1.8531614295305805
4.345,1.860983261656815,4.345,1.849839651346057
4.3500000000000005,1.859454015084949,4.3500000000000005,1.8471040693117438
4.355,1.8579048565709,4.355,1.8439776898439573
4.36,1.8563373644111227,4.36,1.8414375065263802
4.365,1.8547563595775192,4.365,1.8388973232088037
4.37,1.8531633034272035,4.37,1.8367479373247004
4.375,1.8515568880701967,4.375,1.8342077540071235
4.38,1.849942321022256,4.38,1.8320583681230203
4.385,1.8483330244409322,4.385,1.829908982238917
4.39,1.8467403734797643,4.39,1.8275641976380768
4.3950000000000005,1.845165297582925,4.3950000000000005,1.8244378181702903
4.4,1.8436028384812067,4.4,1.8226792297196601
4.405,1.842051716783246,4.405,1.82033444511882
4.41,1.8405110426789664,4.41,1.818380457951453
4.415,1.8389774470809874,4.415,1.8164264707840865
4.42,1.8374509588996757,4.42,1.8148632810501932
4.425,1.83593445276105,4.425,1.813104692599563
4.43,1.8344278964661118,4.43,1.8115415028656698
4.4350000000000005,1.8329288634054288,4.4350000000000005,1.8099783131317762
4.44,1.8314356129184546,4.44,1.8088059208313563
4.445,1.829944651927597,4.445,1.8070473323807266
4.45,1.8284511313714948,4.45,1.8058749400803065
4.455,1.8269517061609275,4.455,1.8043117503464128
4.46,1.825442234556683,4.46,1.8029439593292562
4.465,1.823920068917137,4.465,1.8021623644623095
4.47,1.8223860727236716,4.47,1.8009899721618894
4.4750000000000005,1.820843699124718,4.4750000000000005,1.8002083772949429
4.48,1.8193003169989443,4.48,1.799622181144733
4.485,1.8177623422854554,4.485,1.798840586277786
4.49,1.8162335082717558,4.49,1.7980589914108396
4.495,1.81471933447808,4.495,1.797668193977366
4.5,1.8132244846334145,4.5,1.7970819978271562
4.505,1.811748977254434,4.505,1.7964958016769463
4.51,1.810294517824565,4.51,1.796105004243473
4.515,1.8088660235098475,4.515,1.7957142068099994
4.5200000000000005,1.80746565601933,4.5200000000000005,1.7953234093765262
4.525,1.8060949589428075,4.525,1.7949326119430529
4.53,1.804756733415208,4.53,1.7947372132263162
4.535,1.803451360875849,4.535,1.7943464157928428
4.54,1.8021771920799956,4.54,1.7939556183593695
4.545,1.8009326273382271,4.545,1.7937602196426328
4.55,1.7997161542989484,4.55,1.7933694222091594
4.555,1.7985263428629452,4.555,1.7931740234924227
4.5600000000000005,1.7973618062291545,4.5600000000000005,1.7927832260589496
4.565,1.7962211878540817,4.565,1.7925878273422127
4.57,1.7951062266354605,4.57,1.792392428625476
4.575,1.794021191344267,4.575,1.7921970299087393
4.58,1.7929661901221958,4.58,1.7918062324752662
4.585,1.7919377603314928,4.585,1.7916108337585295
4.59,1.7909324863587208,4.59,1.7914154350417928
4.595,1.789945266079949,4.595,1.7910246376083194
4.6000000000000005,1.7889712244160696,4.6000000000000005,1.790829238891583
4.605,1.7880071903672823,4.605,1.7904384414581092
4.61,1.7870460013381468,4.61,1.790047644024636
4.615,1.7860809623438296,4.615,1.7898522453078993
4.62,1.7851114358195552,4.62,1.7896568465911629
4.625,1.7841362133862826,4.625,1.7894614478744262
4.63,1.7831516583694005,4.63,1.7890706504409528
4.635,1.7821540870408081,4.635,1.7888752517242161
4.64,1.781142249289236,4.64,1.7886798530074792
4.6450000000000005,1.7801170189780162,4.6450000000000005,1.7884844542907428
4.65,1.7790762447153785,4.65,1.7880936568572692
4.655,1.7780151419914243,4.655,1.7878982581405327
4.66,1.7769319040640905,4.66,1.787702859423796
4.665,1.7758273653387608,4.665,1.7871166632735858
4.67,1.7746990311784747,4.67,1.7867258658401126
4.675,1.7735414580626756,4.675,1.7859442709731659
4.68,1.7723494539814422,4.68,1.7851626761062194
4.6850000000000005,1.7711146974761631,4.6850000000000005,1.7841856825225362
4.69,1.7698297320896874,4.69,1.7832086889388525
4.695,1.7684947439904366,4.695,1.7822316953551693
4.7,1.7671057563585386,4.7,1.7806685056212759
4.705,1.7656518005775457,4.705,1.7787145184539093
4.71,1.7641310831399137,4.71,1.7773467274367525
4.715,1.7625498941825721,4.715,1.7759789364195957
4.72,1.7609097107817928,4.72,1.774024949252229
4.7250000000000005,1.7592078083896936,4.7250000000000005,1.7722663608015992
4.73,1.7574462564011826,4.73,1.770507772350969
4.735,1.755626882973273,4.735,1.7685537851836022
4.74,1.7537471549116155,4.74,1.7667951967329725
4.745,1.7518142108673227,4.745,1.7650366082823423
4.75,1.7498387712847445,4.75,1.762887222398239
4.755,1.7478210237263112,4.755,1.7607378365141355
4.76,1.7457613034773858,4.76,1.758588450630032
4.765,1.7436646347845268,4.765,1.7566344634626654
4.7700000000000005,1.7415305998499235,4.7700000000000005,1.7537034827116156
4.775,1.7393540962238871,4.775,1.7513586981107754
4.78,1.737130797852071,4.78,1.7488185147931987
4.785,1.7348621619391134,4.785,1.7462783314756218
4.79,1.7325495166155058,4.79,1.742761154574362
4.795,1.7301789034021688,4.795,1.7388531802396283
4.8,1.727738880540912,4.8,1.7361175982053152
4.805,1.7252408715522856,4.805,1.7331866174542652
4.8100000000000005,1.7227054758994447,4.8100000000000005,1.730255636703215
4.815,1.7201453761299397,4.815,1.727324655952165
4.82,1.7175508654830756,4.82,1.723025884183958
4.825,1.7148987380098135,4.825,1.7200949034329083
4.83,1.712185847736647,4.83,1.7169685239651216
4.835,1.7094211028627277,4.835,1.7136467457805982
4.84,1.7066030576836628,4.84,1.7109111637462844
4.845,1.703731756524716,4.845,1.707784784278498
4.8500000000000005,1.700813660316051,4.8500000000000005,1.7058307971111315
4.855,1.6978555805590991,4.855,1.702509018926608
4.86,1.694864592569598,4.86,1.7001642343257677
4.865,1.6918479540615494,4.865,1.697624051008191
4.87,1.6888130231252547,4.87,1.6956700638408244
4.875,1.685763023398905,4.875,1.6931298805232475
4.88,1.6827018081211012,4.88,1.6907850959224076
4.885,1.6796420185876997,4.885,1.6890265074717774
4.89,1.6765991233206958,4.89,1.6870725203044108
4.8950000000000005,1.6735865043879274,4.8950000000000005,1.6851185331370444
4.9,1.6706119210481236,4.9,1.6835553434031507
4.905,1.6676783613041988,4.905,1.6806243626521005
4.91,1.664792134859129,4.91,1.6784749767679974
4.915,1.6619621547289423,4.915,1.6759347934504207
4.92,1.6591923216370164,4.92,1.6733946101328439
4.925,1.656485553082605,4.925,1.6706590280985305
4.93,1.6538473503345024,4.93,1.6677280473474807
4.9350000000000005,1.6512755368047436,4.9350000000000005,1.6646016678796938
4.94,1.6487646220864025,4.94,1.6622568832788538
4.945,1.6463159116667119,4.945,1.659716699961277
4.95,1.6439331196652454,4.95,1.6569811179269638
4.955,1.6416187086386422,4.955,1.6538547384591769
4.96,1.6393710391207759,4.96,1.6499467641244434
4.965,1.6371849807870555,4.965,1.6470157833733936
4.97,1.6350554769823444,4.97,1.6438894039056067
4.9750000000000005,1.632980514853334,4.9750000000000005,1.6411538218712933
4.98,1.6309636188306678,4.98,1.6380274424035066
4.985,1.629006908634878,4.985,1.6345102655022465
4.99,1.627105181761995,4.99,1.6313838860344596
4.995,1.6252499606911026,4.995,1.6282575065666731
5.0,1.6234329863820731,5.0,1.625326525815623
5.005,1.6216495001828048,5.005,1.6220047476310997
5.01,1.6198977520474007,5.01,1.618878368163313
5.015,1.6181753984339968,5.015,1.616338184845736
5.0200000000000005,1.6164759585244182,5.0200000000000005,1.6130164066612127
5.025,1.614789458028303,5.025,1.610671622060373
5.03,1.6131062506730356,5.03,1.6071544451591129
5.035,1.6114170628069557,5.035,1.6050050592750094
5.04,1.6097172047420136,5.04,1.6020740785239593
5.045,1.6080017817896137,5.045,1.5995338952063825
5.05,1.6062619231917408,5.05,1.596993711888806
5.055,1.6044939051123,5.055,1.5946489272879658
5.0600000000000005,1.6026985715951874,5.0600000000000005,1.5921087439703892
5.065,1.6008718817602379,5.065,1.5895685606528125
5.07,1.5990057115279657,5.07,1.5866375799017622
5.075,1.5970930482478896,5.075,1.584488194017659
5.08,1.5951280505191194,5.08,1.5815572132666087
5.085,1.5931108979154232,5.085,1.5796032260992423
5.09,1.5910470083175348,5.09,1.5776492389318757
5.095,1.5889366977181814,5.095,1.5754998530477722
5.1000000000000005,1.5867760686397832,5.1000000000000005,1.5735458658804056
5.105,1.584562617188307,5.105,1.5715918787130385
5.11,1.58229517817338,5.11,1.5694424928289352
5.115,1.579978444411364,5.115,1.5676839043783053
5.12,1.577617523679864,5.12,1.564948322343992
5.125,1.5752087165158202,5.125,1.5629943351766253
5.13,1.572745745996179,5.13,1.5604541518590485
5.135,1.5702249010235774,5.135,1.5581093672582085
5.14,1.5676531394583826,5.14,1.556741576241052
5.1450000000000005,1.5650461901894774,5.1450000000000005,1.5551783865071585
5.15,1.5624099832892373,5.15,1.553029000623055
5.155,1.5597422042090658,5.155,1.5512704121724252
5.16,1.5570421231318987,5.16,1.549511823721795
5.165,1.5543180573084368,5.165,1.5481440327046383
5.17,1.551589495155198,5.17,1.5467762416874815
5.175,1.548869490528845,5.175,1.545408450670325
5.18,1.5461616176169524,5.18,1.5438452609364317
5.1850000000000005,1.543465589868435,5.1850000000000005,1.5422820712025382
5.19,1.540781470554547,5.19,1.5409142801853815
5.195,1.5381133377509242,5.195,1.5389602930180148
5.2,1.535461376054091,5.2,1.537592502000858
5.205,1.5328293406749331,5.205,1.5364201097004382
5.21,1.5302274566169904,5.21,1.5350523186832816
5.215,1.527664144481622,5.215,1.534075325099598
5.22,1.5251428310802733,5.22,1.5325121353657045
