t_s,q_rad,q_des_rad,K,B,jerk,tau_Nm,ilc_ff_Nm,reward
0.19053149223327637,0.0,0.034570277378090035,0.0013905982918314243,0.045442263961350815,0.0,-0.09119977185190804,0.0,1.2873984920303523
0.19901418685913086,0.0,0.037947155639160506,0.0015969335662056495,0.03474788507902687,0.0,-0.071023817818362,0.0,1.2497635984383981
0.20751690864562988,0.0,0.041456115873647136,0.0019178633557985945,0.044379466739441195,0.0,-0.08871658343625946,0.0,1.2091261024559046
0.21619343757629395,0.0,0.04509248168884033,0.002273868416423864,0.05366901463098455,0.0,-0.10743433564124096,0.0,1.1658662989172668
0.22563719749450684,0.0,0.048862077985428,0.002670147541958157,0.06304297239217943,0.0,-0.12727349765767468,0.0,1.1203319549524529
0.23321914672851562,0.0,0.05276167370517905,0.0030162640399767084,0.05016318947453225,0.0,-0.10156610344759247,0.0,1.0730634459766317
0.2442007064819336,0.0,0.056790797620488775,0.00364364092407051,0.09420886096579512,0.0,-0.2016354162740201,0.0,1.0246421127355863
0.2546267509460449,0.0,0.06097142345462375,0.004166912620702862,0.10030919546253442,0.0,-0.2156201503111353,0.0,0.9754455590229976
0.26244163513183594,0.0,0.06531236801627124,0.00462555949797162,0.07753985700799011,0.0,-0.15654482424235966,0.0,0.9260744924138599
0.2711758613586426,0.0,0.06980094777132922,0.005327848183042551,0.09898100858135878,0.0,-0.2044831987866822,0.0,0.8774057305200238
0.28018784523010254,0.0,0.07442667266699833,0.005918311260049539,0.08018390287448039,0.0,-0.1611512068441386,0.0,0.8302630169689971
0.29062652587890625,0.0,0.07919346293435045,0.006965450130893783,0.15292737327896366,0.0,-0.3523348804739881,0.0,0.7852695049017376
0.29838085174560547,0.0,0.08411770641829436,0.0076215978593254545,0.11623773716067297,0.0,-0.2413402013318643,0.0,0.7428873054933681
0.30722713470458984,0.0,0.08920100037365672,0.0086301275650243,0.14430951149185034,0.0,-0.3118756636279843,0.0,0.7036477092264305
0.3154723644256592,0.0,0.09444580205102418,0.00970077955220197,0.16760320525958566,0.0,-0.37625216914543713,0.0,0.6679646220127227
0.3246753215789795,0.0,0.09985372538423563,0.01059935492794755,0.13111271050708018,0.0,-0.26998985805580505,0.0,0.6361288664278418
0.3326549530029297,0.0,0.10541223021619507,0.011919850833880568,0.17011914231513506,0.0,-0.3689802984847693,0.0,0.6083544310822031
0.34038305282592773,0.0,0.11111003126003532,0.013015556092857306,0.13754779815355309,0.0,-0.2806687978129503,0.0,0.5846620517234011
0.35154294967651367,0.0,0.11695181184699142,0.014880851453168857,0.256574079540504,0.0,-0.6422912407929273,0.0,0.5648586327165872
0.3591947555541992,0.0,0.12295576063308203,0.016053508746730068,0.19287050974532796,0.0,-0.41925939580134125,0.0,0.5486246918386568
0.3672056198120117,0.0,0.12912210538606378,0.017801765839731507,0.23396177502357787,0.0,-0.5355051050280556,0.0,0.5356322689727722
