Optimizer 6,EMG to q_d,Optimizer 1,Optimizer 2,Optimizer 3,Optimizer 4,Optimizer 5,pDMP coupled,pDMP omega,pDMP
95.45908863373144,313.3635353425035,7.101883969795608,20.692158209101308,7.10060632513887,2.279717747910581,6.396441154521426,7.037865623615858,32.53136215963792,59.33193891749511
96.27594654837424,304.75320778045045,7.065810159190278,20.615130047474395,7.064757667762933,2.270463372866516,6.365584948042624,7.150543934741904,32.55751496178405,59.366808358163325
97.06729064973274,296.2976692888475,7.029663073865322,20.537284317612148,7.028827297972384,2.261135723102825,6.334904600890923,7.260106515971643,32.57770303521923,59.39999958570752
97.83357146631032,287.9886020767941,6.993451595604938,20.458655214383725,6.99282454164063,2.251741015868447,6.304398780798692,7.36660732414407,32.59208519734713,59.43151970555505
98.5751316129324,279.7893605688273,6.957181053479644,20.37927115949856,6.956758280551867,2.242281027520221,6.274067043676723,7.470086327288072,32.60080727596204,59.46137360268722
99.29221733706584,271.66722116334086,6.9208558883815385,20.29915346923872,6.920632511508984,2.2327570903257765,6.243906724989756,7.570571947113081,32.604004052139146,59.48956749435297
99.98505645647526,263.6160612023985,6.88448054120272,20.21832345988628,6.88445123131487,2.223171424731163,6.213916492470162,7.66809060692708,32.60180769792953,59.51610848597966
100.65391831126648,255.65008443528825,6.848060785102916,20.13680555634778,6.848221545396882,2.2135249189148,6.18409679020715,7.762673837063971,32.59435416014256,59.54100368299464
101.29913063927631,247.7891969387969,6.811601505063436,20.054625071708188,6.811948782825539,2.2038206815011563,6.154445397754671,7.854359607151196,32.58178538079193,59.56425930264686
101.92107846584976,240.05291843209875,6.775108474244007,19.9718090954093,6.775637828582148,2.1940631533823307,6.124958762399047,7.943193658377368,32.56424918607337,59.58588200627446
102.5201956661448,232.45783720149404,6.738590574428827,19.888387825517384,6.739294899915649,2.1842541109151625,6.095637328229486,8.02922883735846,32.54189795409701,59.60587934339401
103.09694387089507,225.01359664417464,6.702054466956042,19.804391904187924,6.702926658164188,2.174396218634911,6.06648198342441,8.112520433201098,32.51488583932982,59.62425753125444
103.65178870763714,217.72156788557595,6.665506813163802,19.719852417665606,6.666542429201172,2.1644934733444643,6.037489619359349,8.193123735011909,32.483366274593806,59.64102500755075
104.18518492372186,210.5781549133212,6.6289556066578825,19.634799564016703,6.63014843027554,2.1545476514006623,6.008658459677463,8.271094031897519,32.44749052777607,59.65619109815634
104.6975723895116,203.5786361709313,6.592407508776432,19.549260432683013,6.593749546368599,2.144562749606393,5.979988060289543,8.34648461456311,32.407407035695,59.66976113214173
105.1893765424694,196.71789686093177,6.555869180857599,19.46326166901713,6.557355103353757,2.1345423206753367,5.951476644838749,8.41934633122321,32.363261154300105,59.681742659023485
105.6609961747057,189.98717710161367,6.5193472842395295,19.37683036246085,6.520972206658371,2.124487252785912,5.923123769235872,8.489726699423272,32.31519399293781,59.69214500467501
106.11277989625025,183.3699190267879,6.482846703903533,19.28999093792072,6.4846048530853295,2.114400210473377,5.8949281012132815,8.557667019459814,32.26333994410524,59.70097527452367
106.5450170312232,176.84555442265548,6.446370548474079,19.20276293532197,6.4482574835267314,2.104282970094573,5.866887864414139,8.623202374380412,32.207825295671455,59.70824235035366
106.95796803794622,170.40428468284574,6.409923258843264,19.115163230054577,6.411934094785465,2.0941377520955484,5.839003058838443,8.686364072474362,32.148771755835526,59.71395422577075
107.35193134436828,164.05957636855817,6.373509275903189,19.027211806132986,6.375640015932049,2.083967665100772,5.811272352218566,8.747186308610821,32.086304085909845,59.7181180062023
107.72730196784153,157.84412954467086,6.33713304054595,18.938933976642147,6.339381020126211,2.073773597288664,5.783693968197667,8.805716156246035,32.02055617879118,59.72074390570015
108.0845715151213,151.79067247572675,6.300802546377327,18.850357719202293,6.30316243643847,2.0635573250160637,5.756267018597328,8.862014899690962,31.95167097569396,59.72184080604848
108.42426667601046,145.9111964585702,6.264525342913885,18.76151189961206,6.266990926206972,2.0533237332642784,5.728990615239127,8.916146265747216,31.87979352725634,59.72141625676386
108.74687439432762,140.19229621631268,6.228308091493773,18.67242449549167,6.230872706680657,2.043076374746988,5.701863869944646,8.968167986012077,31.805062722378707,59.7194795837197
109.05281300210844,134.61126524560996,6.192157009365928,18.58311993174766,6.194813551019252,2.0328161376426124,5.674885450446254,9.018132018923096,31.72760851266609,59.716039224611
109.3424586429137,129.15364511201233,6.156075649244031,18.4936190805729,6.158819232382484,2.02254568648641,5.648054468565533,9.066084327713495,31.647554299407687,59.71110406122193
109.61618146509976,123.81706060438091,6.120069340198597,18.403941925981822,6.122895968019293,2.01226768581364,5.6213704802132725,9.112068211081237,31.56502079160184,59.70468341942592
109.874374709662,118.60989834744372,6.084143855389357,18.314111116524145,6.087048198821776,2.0019839119811422,5.594831264943423,9.15613118657177,31.480129919492228,59.696785736917946
110.11747980127495,113.54886408909692,6.048303635708408,18.2241510771064,6.051280365682032,1.9916970295241756,5.568436378666775,9.198328099202511,31.393007221547364,59.68742078366063
110.3459716933486,108.64508381835948,6.012555786583107,18.134086676724337,6.015600018116629,1.9814092588887888,5.542185821383328,9.238717124659956,31.303779651770117,59.67659877370579
110.5602873696654,103.8854759993768,5.976906081173183,18.043941008016876,5.9800124851960845,1.9711237086994515,5.516076484468613,9.277350221381653,31.212568196714585,59.664328588837634
110.76075967508814,99.23530175370844,5.9413576281031055,17.95373050228477,5.944521319634077,1.9608425994022127,5.49010881201184,9.314267801485698,31.119480936592225,59.65061777857272
110.94765506314276,94.67220807302112,5.905913980086552,17.863469814471955,5.909130074144287,1.9505654869078624,5.46428324810222,9.349502727573622,31.02461679227453,59.635476556962885
111.12136566460153,90.23851310629992,5.870579133926412,17.7731802608605,5.87384363370802,1.94029503575166,5.438596684115282,9.383102073101668,30.928086480752626,59.61891647032758
111.28274768346104,86.09210699894732,5.835364635942142,17.6829022535685,5.838671324198685,1.9300379072717533,5.413048675961818,9.415171753346383,30.830049208008248,59.60094506818336
111.43351175135764,82.52280392362366,5.800295799218702,17.59271528456452,5.803628244649417,1.919802539163129,5.387638335463407,9.445924042950082,30.73075385828794,59.58157078822524
111.5764112213924,79.88475858589084,5.76541259178498,17.502746807451786,5.768741040412806,1.9096040304589224,5.36236477444163,9.475702000827368,30.63055850627272,59.560805620861856
111.71496350215192,78.43852034561394,5.730766972078527,17.413156250256634,5.734051011785368,1.899463253351996,5.337228436985697,9.504945719385203,30.52989969165587,59.53865889196664
111.8527188648244,78.1957139039946,5.696410454447687,17.32410215282698,5.699604344044928,1.889399747767584,5.312227102649558,9.534097511476602,30.42921259410747,59.51513859514535
111.99245908422029,78.89615427636443,5.662383006921345,17.235709304230795,5.6654423374880025,1.87942950091724,5.287360771433214,9.563504210774454,30.32884490772325,59.49025538853903
112.13580308755412,80.14649033327714,5.628706389870786,17.148047426474022,5.631597854716119,1.869561838674372,5.262629443336664,9.593368988092266,30.229015707261556,59.464018598021084
112.28338481217293,81.61296727315914,5.595385044188106,17.061139168106365,5.598089547476093,1.859799869663448,5.238030009735439,9.623771557443206,30.129835459913323,59.43643710537572
112.43536812699516,83.13595101228088,5.562418525784096,16.974987193663083,5.5649254093737,1.850143593884468,5.21356291471875,9.654733013064742,30.03136211932045,59.40752112465475
112.59192778112492,84.71951740141037,5.529808611015596,16.889595055857853,5.532111213568669,1.840591679069803,5.189229046465016,9.686275781461973,29.933653361569057,59.37727909355317
112.75346256667262,86.43957505327649,5.4975570762394455,16.804975633277763,5.4996509568638885,1.831146345665502,5.165027072706607,9.7184496006264,29.836788983939044,59.34572033794439
112.92052537470454,88.34812015301452,5.465667474169322,16.721147133580416,5.467548191973037,1.8218115904744536,5.140955661175894,9.75132374847476,29.740863161098478,59.31285462779101
113.09362557554437,90.43105198003332,5.434145577964955,16.638127764423416,5.435806915699004,1.8125887457642875,5.117013479605248,9.784962839987088,29.64596368393302,59.27868951260962
113.27308646613687,92.6255185884628,5.402992719893973,16.55592862803701,5.404429792577048,1.8034773674457936,5.093201416173088,9.819407953415292,29.552156805001676,59.24323431827361
113.4590219553644,94.859989641094,5.372206679510327,16.474547948064355,5.3734177107855885,1.7944774555189724,5.069518582700994,9.854673743703302,29.459484629512644,59.20649792656718
113.6513820831908,97.07894510491144,5.341784792278759,16.39397684272126,5.342769782146206,1.7855898981622431,5.045963202832127,9.890754881780596,29.367970277860422,59.168488331096114
113.85000653341136,99.24546784390031,5.311720840950329,16.314203321599052,5.312482898034432,1.7768120308403468,5.022535720655696,9.927632271811149,29.27762404736356,59.12921574591224
114.0546754818672,101.33891414909613,5.282007276008471,16.235212729753812,5.282550841201328,1.7681398567503948,4.9992348039040735,9.965278380263952,29.188448602557315,59.08868772053211
114.26516177692748,103.3565486530108,5.252639212471877,16.156989968152402,5.252967394397956,1.759573375892387,4.976060452577258,10.003665007474185,29.100444609575504,59.04691136038309
114.48127201774128,105.31028249438634,5.223610877180818,16.079520825940108,5.223728116732218,1.751111255998694,4.953012666675249,10.04276928284753,29.013615232553747,59.0038959913386
114.70285743442332,107.2151323278092,5.194915164707936,16.002794644975893,5.194826790955176,1.7427499443556371,4.930089225751999,10.082573664860206,28.92796710507461,58.9596500510936
114.92979878902077,109.0807049131115,5.1665485223395535,15.92680121120793,5.166258087996312,1.7344881086955866,4.907289685718297,10.12306283243447,28.84350883136655,58.91418197734311
115.16199038830166,110.91156415510284,5.138507841451201,15.851529422405974,5.138018455141946,1.7263257490185424,4.884614046574143,10.164223684938634,28.76024909892472,58.86749843142525
115.39933164605998,112.70986144396034,5.11078734888315,15.776971729053455,5.110102563321561,1.7182610889676653,4.862061420141117,10.206045564231658,28.67819606788835,58.81960651876739
115.64172552880336,114.4765751082133,5.083383047832513,15.703120137544602,5.082505971643059,1.710291464007696,4.83963180641922,10.248516701949484,28.597357176751714,58.77051600933214
115.88908299664524,116.21415607621088,5.0562913855856095,15.629964877916793,5.05522468330355,1.7024168741386347,4.817324317230032,10.291625329728047,28.517739225630837,58.72023489672529
116.14133321735665,117.92918441777545,5.029507477161133,15.557498400653458,5.028254257410936,1.6946373193604811,4.795137176216713,10.335363231916972,28.439350013842457,58.66876984228497
116.39843000565976,119.62979917790052,5.003028658023823,15.485714488505664,5.001592029429958,1.6869505792271866,4.773071271557683,10.379725745579549,28.362198839504416,58.61612795143856
116.66033716828396,121.31904392198578,4.97685270772763,15.414607812402892,4.975234446646937,1.6793548773819111,4.751125715074522,10.424709095957496,28.28629461215648,58.562316773702605
116.92700230270248,122.99175478069913,4.950975629469667,15.344173043274624,4.949177068169774,1.671849769735445,4.729297842231972,10.470306621712666,28.21164357680317,58.507343858593686
117.19834480672375,124.63854925925943,4.9253934264470445,15.27440174342587,4.9234176735524215,1.6644348121985786,4.707589429386871,10.516508552882442,28.13824806491283,58.45121764380679
117.47426431618636,126.25245870978574,4.900102990035293,15.205283698804806,4.897952710081199,1.657109116592892,4.6860004765392205,10.563303343147368,28.066107299329342,58.39394523476926
117.7546584685274,127.83270419980396,4.875099879342315,15.136810471716444,4.872776848685589,1.6498713506507556,4.66452743097534,10.610678335964964,27.99521922614012,58.335531072373215
118.03944088839556,129.3847264882686,4.8503792093868014,15.068976289001055,4.847887424830333,1.6427192939261204,4.643170736784441,10.658622651149583,27.92558234654408,58.27598359431363
118.328553622149,130.91821871036302,4.825939647901123,15.001776265677336,4.82328177398017,1.6356516141513566,4.621931726234152,10.707130293496904,27.85719732667502,58.21531257055312
118.6219706905689,132.44397889522477,4.80177897443923,14.935203740407132,4.798955455243004,1.6286687554156742,4.600808622967634,10.75619882051626,27.79006724740185,58.153523330162216
118.91969098343225,133.97038589602062,4.777892748109025,14.86925338411993,4.774904915905154,1.6217707177190732,4.579799650628047,10.80582734402924,27.72419663288339,58.09062075812221
119.22172826750456,135.50262889516773,4.754279636642877,14.803922976369677,4.751129711877411,1.614956168793924,4.558904365126182,10.856018084481889,27.659590534634404,58.02661195986048
119.52811318494128,137.04627965793748,4.730938751862368,14.739211184888743,4.727628510892146,1.608224220461807,4.538123210551248,10.90677614890012,27.59625483683692,57.96150492898278
119.83890169098288,138.6101056155553,4.707867873321447,14.675117121498715,4.704396872057259,1.6015753168119318,4.517456186903246,10.95810842066669,27.534197227785384,57.89530677091648
120.15417505395476,140.20270344694552,4.685066556930906,14.611639453931955,4.681434795372752,1.5950090137550887,4.496901517825336,11.010025557922631,27.4734269223309,57.828023702910514
120.47402098147586,141.82582441790714,4.662533914512324,14.54877862627768,4.658742280838624,1.588524867202068,4.476458315139098,11.062539329032006,27.41395271899094,57.75966238630304
120.79849787127728,143.4700600544403,4.640268169708861,14.486534638535886,4.636316219830405,1.5821237653312892,4.456126578844533,11.115656617377567,27.35577978030257,57.69022859425377
121.12760194860071,145.11445645126742,4.618267546163679,14.424903049814477,4.614155724169677,1.5758043758751228,4.43590542076322,11.16937764500392,27.298906024597613,57.61972721174402
121.46124839240711,146.7309709290987,4.596528047073889,14.36387631059688,4.592257685231971,1.5695644783875196,4.41579484089516,11.223693086037656,27.24332018311237,57.54816623237957
121.79927511013489,148.29354499923397,4.575045675636602,14.303444206831273,4.5706194384820265,1.5634045169576891,4.395794395151143,11.278582512375124,27.189002715921617,57.47555320567699
122.14147226963236,149.7861186194882,4.55381643504893,14.24359474810899,4.549238319384585,1.5573231593180026,4.375902307174329,11.334019722752942,27.13592858749614,57.40189212843916
122.48761716016077,151.2041878370951,4.532834108061934,14.184315055842944,4.52810633433387,1.5513164086655706,4.356118132875508,11.389978071818518,27.08407081941644,57.32718966200423
122.83748951347206,152.54853114043954,4.512092477426677,14.12559269553526,4.507219042437782,1.5453842650003935,4.336442316343891,11.446430248085449,27.033402405507445,57.25145291179956
123.19083286804756,153.80678375365164,4.49158754634027,14.067413456331224,4.486574667339482,1.5395253960548416,4.316873969401058,11.503343833041413,26.983892148502164,57.17468631871725
123.54721223850618,154.91825799962555,4.471312653464565,14.00975602194876,4.4661643272547735,1.533734028669187,4.297412203868589,11.560665313936624,26.935490504698123,57.09689521182781
123.90575299114914,155.73383560507637,4.451250923409589,13.952580868448194,4.44597558768578,1.5280061660405408,4.278056575657274,11.61828588891467,26.888103632494165,57.01808669655861
124.26485973549006,156.0087430352297,4.431377487179589,13.89581694155595,4.425993793688576,1.5223342586523358,4.258806196588694,11.676006161920329,26.84156538701465,56.938267878337
124.62214749042744,155.47425014084126,4.411659482173036,13.83936121257534,4.406192743999782,1.5167040956498568,4.239660622573638,11.73352837113839,26.79563135266072,56.85744230987666
124.97479873196936,153.98339892058743,4.392053831736575,13.783093333330498,4.386536467393398,1.5110992457323391,4.2206198536121065,11.79049990973624,26.75001553598122,56.7756148761589
125.32026238964988,151.62618050013066,4.37252190010895,13.726905390143427,4.366990769000267,1.505505053955858,4.20168211334726,11.846601477571994,26.704460531767893,56.69279445896791
125.6568356033938,148.6890131019436,4.353040594651247,13.670725440562135,4.347525894843329,1.4999117503577963,4.18284606951147,11.901619911824923,26.658795504452826,56.608985943285006
125.9837059119917,145.4738540740408,4.333597924954802,13.614519289717464,4.328119640462091,1.494314894046056,4.164113498461575,11.955452627887553,26.612939768577704,56.524192437734655
126.3005127150052,142.1341762064543,4.314186785592256,13.558273614933114,4.308759127269468,1.4887127086637977,4.145483067929945,12.008053884571268,26.566857991294768,56.43842193592264
126.60682213727624,138.64448766831572,4.294800071136251,13.501971984908325,4.289433697124423,1.4831025296757616,4.126952113381321,12.059368170724838,26.520507456773142,56.3516815432763
126.90184481023437,134.88419914331473,4.275427567534962,13.445581981130772,4.27013269188592,1.4774803602790598,4.108521078904914,12.109295566276046,26.47381017184536,56.26397481250933
127.18450315141185,130.75564675446572,4.256053731666043,13.389058750590266,4.250843677056082,1.471840427313964,4.0901895204115135,12.157701068105098,26.42665999919025,56.17530796087067
127.45373823008777,126.26478240740369,4.23666257631794,13.332360104811867,4.231551553601776,1.4661756253531166,4.0719565497227,12.20445144944904,26.378953327244048,56.08568853787688
127.70881463453064,121.52069506221608,4.217242555171197,13.27545762208615,4.212244331114334,1.4604815135044191,4.053821722749262,12.249452785439985,26.33061887968857,55.99512231668768
127.94942527705189,116.66853350078554,4.197789227333715,13.218340644272075,4.192913571898771,1.4547585358570814,4.035784595401992,12.292664441915235,26.281628151547665,55.90361462637361
128.17559547073645,111.82167947154652,4.178304813251543,13.1610118359049,4.173554390973777,1.4490066924111034,4.01784339132405,12.33408908341005,26.23198575024688,55.81117168418359
128.38752661004094,107.03959452129652,4.158791089281522,13.103481411036457,4.154167232428563,1.4432246508988555,3.999997222337015,12.373751578920178,26.18171304757944,55.717800595544986
128.585479153287,102.34190073177274,4.139250275869699,13.045764024610662,4.134752540352338,1.437415075855597,3.982247420708518,12.4116825706011,26.130836799920232,55.62350802179594
128.76971511310842,97.72956155451595,4.1196863698189645,12.987871222946978,4.115311647012732,1.4315810759057968,3.964591765992509,12.447912478563694,26.079383708133008,55.52829973609619
128.9404871762656,93.19965510456996,4.1001029238429965,12.92981322009723,4.095849437391053,1.4257226510494547,3.947028925921359,12.482471722918833,26.027378835502542,55.43218239978387
129.09804802951896,88.75199153379754,4.080503046566264,12.871603782826924,4.07636857602256,1.4198402453757808,3.9295602327626966,12.515391611955806,25.97484677346884,55.335163118286346
129.2426550225656,84.3880902934302,4.060890290702446,12.813256233812352,4.056871283353303,1.4139356352416144,3.9121839101596834,12.546702565785496,25.921812391027643,55.237247220674135
129.37456328465657,80.10767627020243,4.041267764876011,12.754781231194556,4.03736155618617,1.408011041093005,3.89489862584469,12.57643456042956,25.86829994655204,55.13844270055301
129.4940215057494,75.90836981208327,4.021637689533009,12.696189877203778,4.01784161496721,1.402068683376001,3.8777052679961344,12.60461846008809,25.81433250492537,55.03875755152876
129.60126594130372,71.78574468191812,4.002003617387118,12.637494162248686,3.9983141242316833,1.3961081180013934,3.860602948435599,12.631282686470511,25.759931548963166,54.93819621449347
129.69649954008844,67.72915184249939,3.982368212973597,12.578702968113475,3.9787830807824776,1.390129344969182,3.843589002627823,12.656450554260346,25.70511520305629,54.83676668305293
129.779869295632,63.71940131089104,3.9627328085600766,12.519822067957875,3.959250260976432,1.384135028814626,3.8266638746620174,12.680139160892168,25.64989581843591,54.734476950812905
129.85146691235627,59.7376261790572,3.9430987364141856,12.460857234941614,3.939716552991968,1.3781260577161447,3.809829340895021,12.70235938655162,25.594280056440155,54.63133234684392
129.91137321449742,55.780386531978365,3.9234655524467135,12.401812909956789,3.9201837331859215,1.3721019875845286,3.793083180880785,12.72312100120132,25.538273357161856,54.52734086475175
129.95972009655077,51.86475404705959,3.9038341448360825,12.342693977984707,3.900652245647507,1.3660628184197776,3.77642317417326,12.742438659785194,25.48188604567514,54.42250960996376
129.99671539226654,48.016674414341765,3.884208954474389,12.283510208987993,3.88112386673356,1.3600094384003114,3.759849764861656,12.760336565165176,25.42513574677052,54.31684435563966
130.02261800565407,44.25379684924735,3.864591757718472,12.224273149286091,3.861602593246971,1.3539436238829694,3.743362952945972,12.776846691764376,25.36804458164177,54.21035442765288
130.03769883113137,40.579932969464494,3.8449847750143817,12.164993457020046,3.842089757455369,1.3478680394030107,3.7269618502477897,12.792001902184325,25.31063547639434,54.10304737551997
130.0422356464992,36.99726303096895,3.8253937795218462,12.10568312259852,3.822587579804804,1.341783573138855,3.7106460126778975,12.80583550311576,25.252931967756357,53.99492764013303
130.03654530940878,33.519577558038804,3.805821435776125,12.04635591278702,3.803100945276583,1.3356893369120826,3.694414996147089,12.81838635236454,25.194961034147312,53.886004547365474
130.0209828691834,30.16003091715902,3.786270852401685,11.987025150261845,3.7836334065843857,1.3295888834363725,3.6782674683877294,12.829698192717842,25.136753040166937,53.7762869790015
129.99584431128142,26.8982403017759,3.7667464702906273,11.927702825431652,3.764187628263471,1.3234848772469832,3.662202985310614,12.839806329267844,25.078332438477343,53.6657793759332
129.9612404359607,23.67147322601681,3.74724917762137,11.868395155545386,3.744766718938308,1.3173759860762857,3.64622243509416,12.84872386264624,25.01970561286093,53.55448973176635
129.91710041099225,20.41834590293945,3.727777642126284,11.809098143800156,3.7253720108765274,1.3112626540134895,3.630324485470737,12.856441911068828,24.96086168313205,53.44242737237437
129.86337427633998,17.145727504441766,3.708329643359321,11.749808237482284,3.7060008395428663,1.3051444369693854,3.614507360083508,12.862952480929836,24.90179182301766,53.32959895909539
129.80033625709098,13.963740608247122,3.688907401766528,11.690537871089646,3.686654981294169,1.2990217790331826,3.5987715030216805,12.868288878919998,24.84251804268922,53.21601070917836
129.7288052537482,11.057590842966649,3.669523351845783,11.63131990722377,3.667341985646999,1.2928995651861896,3.583116470196046,12.872553245557585,24.78311406095557,53.10167061622906
129.65013063137576,8.606967583091318,3.650196145343898,11.572207192500628,3.6480716225639753,1.2867844567665545,3.5675413734281847,12.8759127804301,24.72370302930571,52.98658800612088
129.56593264945582,6.703850363720676,3.630945322186108,11.513264563944858,3.628861211524281,1.2806853355584735,3.5520462127180963,12.878569100038815,24.66443235760174,52.87076909610278
129.4777687288473,5.327829510903825,3.611789978208435,11.45455374995663,3.609728960185521,1.274610195167725,3.536630988065781,12.880716937502257,24.605442350278395,52.7542209916021
129.38692339758973,4.387045393627886,3.5927478769792742,11.396126264884288,3.5906917439376684,1.268564364664826,3.521294367203609,12.88251683106978,24.54684647212879,52.63695301849225
129.2943623276699,3.773251044947301,3.5738327852641305,11.338018079953828,3.571766438170698,1.262554505387925,3.506035017863951,12.884088462783438,24.488726851901177,52.518971394022174
129.20076009059756,3.387511826602463,3.555051808490361,11.28025184371495,3.552962368758017,1.2565841700507008,3.4908542723144365,12.885515543459292,24.431137224389943,52.40028233544081
129.1065392372559,3.1448705861691906,3.5364076111932263,11.222844431557633,3.5342866411269824,1.2506529145639431,3.4757521305550654,12.88685180789173,24.37410734357215,52.280894724532345
129.01193668923838,2.9826254799303342,3.517902857907984,11.16580339299844,3.5157459166157423,1.2447634034629118,3.4607259280505787,12.888126565968603,24.317649366389915,52.1608178871702
128.91710277074253,2.8712425770294203,3.499540213169894,11.109130504394216,3.497342859759556,1.2389169690152355,3.4457756648009763,12.889358247392124,24.26176715086825,52.04005759651409
128.82219069254575,2.811904931121489,3.481319676978956,11.052830206637054,3.479079246915262,1.2331118348640755,3.430902673073888,12.89056639208752,24.2064648603435,51.91861873754533
128.7273936334543,2.818150157679611,3.46324080524596,10.996908272886683,3.460955966261281,1.227350221455481,3.416105620601684,12.891774758827523,24.15175026637684,51.79651108022654
128.63292098153067,2.895273354397432,3.445306262506165,10.941369588124417,3.442975238243662,1.2216330169678713,3.4013836192059443,12.893009548875511,24.097632500552635,51.6737430622527
128.53894948428035,3.0325191247015937,3.42751915738404,10.886218149153136,3.4251392833084537,1.2159584450444072,3.3867366688866696,12.894292966691978,24.04411780787541,51.55031912451591
128.44560415281592,3.2123439464015746,3.409879045790376,10.831457064597316,3.407447213277237,1.2103296143095577,3.37216388146544,12.895640999488478,23.991207659390668,51.42624726062195
128.35298335289735,3.4255807079830447,3.392383707279123,10.777088554903004,3.389899028150012,1.2047469688525323,3.3576657010314648,12.897066303807492,23.938900889364238,51.301535908265805
128.2611927777566,3.6750151810593934,3.375033585939491,10.723113508248616,3.3724969483728278,1.1992074000488628,3.3432421275847446,12.898581314146895,23.8871970537069,51.176190840607205
128.17034922285586,3.964372830012053,3.3578317903959487,10.669533256901786,3.355242306213313,1.1937135724338075,3.32889094067923,12.900200685450612,23.836096901819204,51.05021916307351
128.08055749324865,4.289406607682622,3.3407783206484964,10.616350021308564,3.3381337694038398,1.1882672623642063,3.314612140314921,12.901938406528757,23.785600072878665,50.92362753700286
127.99190574064312,4.644526097052903,3.323870956251085,10.563563801468945,3.321170449765986,1.1828658053048002,3.300407058759447,12.903805357566966,23.735704679506146,50.79642351191183
127.9044989921374,5.03569119736369,3.3071105853821336,10.511176373739772,3.3043536795673845,1.177508757166379,3.2862743637451786,12.905814417152328,23.686410471901453,50.66861463731698
127.81849556553482,5.481122222761314,3.2904980962200625,10.459193067191563,3.2876839028972427,1.172198338394992,3.272212723004486,12.90798579134389,23.63772216851245,50.54020579819962
127.73410595912082,5.998128216333498,3.274035265121711,10.407617878627208,3.271161563844771,1.1669367694366883,3.25822258062658,12.910345903449638,23.589649261746004,50.4112032118087
127.6515537718126,6.591098999919609,3.2577247566223377,10.35645613711722,3.254788882856019,1.1617236062022585,3.244304380700669,12.912922731089791,23.542202326476414,50.28161531583919
127.5710326265056,7.2505781378851,3.241567014811153,10.305714948088962,3.2385676362878257,1.1565570723348628,3.230456790959124,12.915740921215502,23.49538930079831,50.15144965980767
127.49268529788084,7.959303438553888,3.2255633719557864,10.25539653198848,3.222499156407821,1.1514393882805507,3.216678923223526,12.918818459439764,23.44921345986961,50.02071157278465
127.41660126991404,8.698549880392648,3.2097138280562376,10.205500000637358,3.2065829991267947,1.1463732185745812,3.202971221583084,12.922166447992822,23.40367297182233,49.88940638384065
127.34282539561548,9.453385629853983,3.1940170508448773,10.156026242214011,3.190817388087908,1.141356342770905,3.1893332419485887,12.925790882079012,23.35876211900789,49.75754119840303
127.27137854717796,10.216265167173333,3.1784721521432857,10.106973924450813,3.1752036555587893,1.136386540423473,3.17576498432004,12.929694870322804,23.31447332415415,49.62512356598836
127.20228070861594,10.986719090055884,3.1630777996838333,10.058339494634083,3.159743133807069,1.1314651437999146,3.162265560519017,12.933880855214852,23.27079895447781,49.49215837157794
127.13556030163886,11.767080865254798,3.14783443755573,10.010122064585405,3.144433602386698,1.1265930410786495,3.1488336382778925,12.938352611513436,23.227732098840548,49.35865138833151
127.07124574795614,12.55759940477219,3.1327420657589755,9.962320302037142,3.129272396762417,1.1217693440812582,3.1354701057750844,12.943114358066056,23.18526604039306,49.224611053944045
127.00935236864552,13.354308547874894,3.1177989079367308,9.914930654275622,3.114259961023436,1.1169944968969503,3.122175851189013,12.948167649184938,23.14339317410763,49.09004269748607
126.94987661099331,14.15026540385611,3.1030022995537365,9.867951789033214,3.099396739258964,1.1122671672580964,3.1089490981628387,12.953512262825484,23.102104146355277,48.95495075984968
126.89279405009302,14.938232650862917,3.0883509083423637,9.821381485863869,3.084679622844533,1.107585578807857,3.0957876262505124,12.959146200586249,23.06138782715017,48.81934234646224
126.83806160929124,15.712521950206336,3.0738456224810307,9.775213527518645,3.0701077236017227,1.1029519519922817,3.082692767719664,12.965063911352104,23.02123175423887,48.68322456275109
126.78562533174896,16.469332564383876,3.059484221523689,9.729443917194658,3.055680597441324,1.09836539863295,3.069665854837922,12.971258511740302,22.981622577189498,48.54660184960835
126.73542637564594,17.206507774147894,3.045263152756661,9.684068658089018,3.041394247560447,1.0938228101053935,3.0567055553376576,12.977722896323485,22.94254661250328,48.40947909201532
126.687404122805,17.923500461591857,3.031180195733896,9.639081088863575,3.027247785780673,1.089325518677242,3.0438105369512414,12.984450181718898,22.90399031545931,48.27186383948856
126.641499065272,18.621102437776926,3.0172340181877644,9.594477656804656,3.0132412121020025,1.0848735243484953,3.030980355589463,12.991433262499186,22.8659404744036,48.13376230927702
126.59765458167271,19.300105513764265,3.003424620118267,9.550254365109367,2.9993714178999653,1.080464162583894,3.018215455341533,12.99866458914778,22.82838418299349,47.99517894227279
126.55580716725012,19.957937302805817,2.989749336990144,9.506404552439562,2.985635738639303,1.0760978774726482,3.005514948029031,13.006136834192716,22.79130817406383,47.85611862345718
126.51585912237806,20.583186488565275,2.976205060178927,9.462923333813931,2.972032397963176,1.071774224925548,2.9928783895627475,13.013838229269936,22.75469632162519,47.71658845825755
126.4776519072086,21.1550581497022,2.9627895692385664,9.419804047894331,2.9585600636039544,1.0674918726749638,2.980307112210312,13.02174856832039,22.71852722612877,47.57659421983362
126.44098146274985,21.65812862386929,2.949498423276964,9.377034704272091,2.94521562693717,1.063250376631686,2.967799339614885,13.029842760303724,22.68277590755652,47.43613901680988
